RMS,4.97992627200271,Time,2017/06/20 11:43:32
count,purpose,ResidualError,TimeDistribution,Working,spot
350,50,0,1,0.0236601783770214,6.6374343333333E-05
351,50,0,1,0.0239476039900656,6.668097E-05
352,50,0,1,0.0242380420065639,6.6987596666667E-05
353,50,0,1,0.0245315180263012,6.7294223333333E-05
354,50,0,1,0.0248280578074302,6.760085E-05
355,50,0,1,0.0251276872663215,6.7907476666667E-05
356,50,0,1,0.025430432477414,6.8214103333333E-05
357,50,0,1,0.0257363196730647,6.852073E-05
358,50,0,1,0.0260453752433997,6.8827356666667E-05
359,50,0,1,0.0263576257361643,6.9133983333333E-05
360,50,0,1,0.0266730978565737,6.944061E-05
361,50,0,1,0.0269918247729974,6.97535425E-05
362,50,0,1,0.0273138335051431,7.0066475E-05
363,50,0,1,0.0276391512710277,7.03794075E-05
364,50,0,1,0.0279678054521959,7.069234E-05
365,50,0,1,0.028299823593565,7.10052725E-05
366,50,0,1,0.0286352334032706,7.1318205E-05
367,50,0,1,0.0289740627525118,7.16311375E-05
368,50,0,1,0.0293163396753974,7.194407E-05
369,50,0,1,0.0296620923687909,7.22570025E-05
370,50,0,1,0.0300113491921571,7.2569935E-05
371,50,0,1,0.0303641386674074,7.28828675E-05
372,50,0,1,0.0307204894787468,7.31958E-05
373,50,0,1,0.0310804356708527,7.3513930833333E-05
374,50,0,1,0.0314440062520552,7.3832061666667E-05
375,50,0,1,0.031811230426552,7.41501925E-05
376,50,0,1,0.0321821375671859,7.4468323333333E-05
377,50,0,1,0.0325567572152849,7.4786454166667E-05
378,50,0,1,0.0329351190805032,7.5104585E-05
379,50,0,1,0.0333172530406617,7.5422715833333E-05
380,50,0,1,0.0337031891415891,7.5740846666667E-05
381,50,0,1,0.034092957596963,7.60589775E-05
382,50,0,1,0.0344865887881509,7.6377108333333E-05
383,50,0,1,0.0348841132640514,7.6695239166667E-05
384,50,0,1,0.0352855617409362,7.701337E-05
385,50,0,1,0.0356909639814577,7.733038E-05
386,50,0,1,0.036100351036158,7.764739E-05
387,50,0,1,0.0365137541151386,7.79644E-05
388,50,0,1,0.0369312046015003,7.828141E-05
389,50,0,1,0.0373527340511804,7.859842E-05
390,50,0,1,0.0377783741927886,7.891543E-05
391,50,0,1,0.0382081569274441,7.923244E-05
392,50,0,1,0.0386421143286132,7.954945E-05
393,50,0,1,0.039080278641945,7.986646E-05
394,50,0,1,0.03952268228511,8.018347E-05
395,50,0,1,0.0399693578476368,8.050048E-05
396,50,0,1,0.0404203380907496,8.081749E-05
397,50,0,1,0.0408756640663729,8.1142619166667E-05
398,50,0,1,0.0413353688786354,8.1467748333333E-05
399,50,0,1,0.0417994858560346,8.17928775E-05
400,50,0,1,0.0422680485051219,8.2118006666667E-05
401,50,0,1,0.0427410905103345,8.2443135833333E-05
402,50,0,1,0.0432186457338278,8.2768265E-05
403,50,0,1,0.043700748215307,8.3093394166667E-05
404,50,0,1,0.0441874321718606,8.3418523333333E-05
405,50,0,1,0.0446787319977915,8.37436525E-05
406,50,0,1,0.0451746822644508,8.4068781666667E-05
407,50,0,1,0.0456753177200701,8.4393910833333E-05
408,50,0,1,0.0461806732895944,8.471904E-05
409,50,0,1,0.0466907811411824,8.5041235833333E-05
410,50,0,1,0.047205676552706,8.5363431666667E-05
411,50,0,1,0.0477253949590445,8.56856275E-05
412,50,0,1,0.0482499719773542,8.6007823333333E-05
413,50,0,1,0.0487794434068954,8.6330019166667E-05
414,50,0,1,0.0493138452288615,8.6652215E-05
415,50,0,1,0.0498532136062068,8.6974410833333E-05
416,50,0,1,0.0503975848834759,8.7296606666667E-05
417,50,0,1,0.0509469955866318,8.76188025E-05
418,50,0,1,0.0515014824228853,8.7940998333333E-05
419,50,0,1,0.0520610822805238,8.8263194166667E-05
420,50,0,1,0.0526258322287409,8.858539E-05
421,50,0,1,0.0531957722999653,8.8910368333333E-05
422,50,0,1,0.053770939924691,8.9235346666667E-05
423,50,0,1,0.0543513727320248,8.9560325E-05
424,50,0,1,0.0549371085379979,8.9885303333333E-05
425,50,0,1,0.0555281853453909,9.0210281666667E-05
426,50,0,1,0.0561246413435566,9.053526E-05
427,50,0,1,0.0567265149082458,9.0860238333333E-05
428,50,0,1,0.057333844601431,9.1185216666667E-05
429,50,0,1,0.0579466691711312,9.1510195E-05
430,50,0,1,0.0585650275512369,9.1835173333333E-05
431,50,0,1,0.059188958861335,9.2160151666667E-05
432,50,0,1,0.0598185024065343,9.248513E-05
433,50,0,1,0.060453697913957,9.2810345E-05
434,50,0,1,0.0610945850592315,9.313556E-05
435,50,0,1,0.0617412037045339,9.3460775E-05
436,50,0,1,0.0623935939031987,9.378599E-05
437,50,0,1,0.0630517958995389,9.4111205E-05
438,50,0,1,0.0637158501286667,9.443642E-05
439,50,0,1,0.0643857972163142,9.4761635E-05
440,50,0,1,0.0650616779786541,9.508685E-05
441,50,0,1,0.0657435334221209,9.5412065E-05
442,50,0,1,0.0664314047432324,9.573728E-05
443,50,0,1,0.0671253333284102,9.6062495E-05
444,50,0,1,0.0678253607538024,9.638771E-05
445,50,0,1,0.0685315259292713,9.6710069166667E-05
446,50,0,1,0.069243870809882,9.7032428333333E-05
447,50,0,1,0.0699624375211936,9.73547875E-05
448,50,0,1,0.0706872683836449,9.7677146666667E-05
449,50,0,1,0.0714184059123718,9.7999505833333E-05
450,50,0,1,0.0721558928170254,9.8321865E-05
451,50,0,1,0.0728997720015886,9.8644224166667E-05
452,50,0,1,0.0736500865641943,9.8966583333333E-05
453,50,0,1,0.0744068797969435,9.92889425E-05
454,50,0,1,0.075170195185723,9.9611301666667E-05
455,50,0,1,0.0759400764100237,9.9933660833333E-05
456,50,0,1,0.0767165673427596,0.00010025602
457,50,0,1,0.0774997101150861,0.000100576444166667
458,50,0,1,0.0782895489862184,0.000100896868333333
459,50,0,1,0.0790861283955824,0.0001012172925
460,50,0,1,0.0798894929804454,0.000101537716666667
461,50,0,1,0.0806996875757314,0.000101858140833333
462,50,0,1,0.0815167572138355,0.000102178565
463,50,0,1,0.0823407471244395,0.000102498989166667
464,50,0,1,0.0831717027343276,0.000102819413333333
465,50,0,1,0.0840096696672009,0.0001031398375
466,50,0,1,0.0848546937434942,0.000103460261666667
467,50,0,1,0.0857068209801913,0.000103780685833333
468,50,0,1,0.0865660975906413,0.00010410111
469,50,0,1,0.0874325712443748,0.000104422794166667
470,50,0,1,0.0883062885469207,0.000104744478333333
471,50,0,1,0.0891872963078725,0.0001050661625
472,50,0,1,0.0900756415375437,0.000105387846666667
473,50,0,1,0.0909713714467809,0.000105709530833333
474,50,0,1,0.0918745334467759,0.000106031215
475,50,0,1,0.0927851751488794,0.000106352899166667
476,50,0,1,0.0937033443644132,0.000106674583333333
477,50,0,1,0.0946290891044841,0.0001069962675
478,50,0,1,0.0955624575797972,0.000107317951666667
479,50,0,1,0.0965034982004697,0.000107639635833333
480,50,0,1,0.0974522595758444,0.00010796132
481,50,0,1,0.0984087928476374,0.0001082853375
482,50,0,1,0.0993731470230863,0.000108609355
483,50,0,1,0.100345371323374,0.0001089333725
484,50,0,1,0.101325515173136,0.00010925739
485,50,0,1,0.10231362820027,0.0001095814075
486,50,0,1,0.103309760235747,0.000109905425
487,50,0,1,0.104313961313422,0.0001102294425
488,50,0,1,0.105326281669846,0.00011055346
489,50,0,1,0.106346771744075,0.0001108774775
490,50,0,1,0.107375482177484,0.000111201495
491,50,0,1,0.108412463813575,0.0001115255125
492,50,0,1,0.109457767697795,0.00011184953
493,50,0,1,0.110511435831507,0.000112164301666667
494,50,0,1,0.111573519663476,0.000112479073333333
495,50,0,1,0.112644070783307,0.000112793845
496,50,0,1,0.113723140984634,0.000113108616666667
497,50,0,1,0.114810782264926,0.000113423388333333
498,50,0,1,0.115907046825302,0.00011373816
499,50,0,1,0.117011987070336,0.000114052931666667
500,50,0,1,0.118125655607874,0.000114367703333333
501,50,0,1,0.119248105248844,0.000114682475
502,50,0,1,0.120379389007064,0.000114997246666667
503,50,0,1,0.121519560099057,0.000115312018333333
504,50,0,1,0.12266867194386,0.00011562679
505,50,0,1,0.123826772432842,0.000115935831666667
506,50,0,1,0.124993915389507,0.000116244873333333
507,50,0,1,0.126170154801799,0.000116553915
508,50,0,1,0.127355544862486,0.000116862956666667
509,50,0,1,0.128550139968972,0.000117171998333333
510,50,0,1,0.129753994723103,0.00011748104
511,50,0,1,0.130967163930984,0.000117790081666667
512,50,0,1,0.132189702602789,0.000118099123333333
513,50,0,1,0.133421665952566,0.000118408165
514,50,0,1,0.134663109398055,0.000118717206666667
515,50,0,1,0.135914088560496,0.000119026248333333
516,50,0,1,0.137174659264444,0.00011933529
517,50,0,1,0.138444877175076,0.000119643969166667
518,50,0,1,0.139724798523009,0.000119952648333333
519,50,0,1,0.141014479739232,0.0001202613275
520,50,0,1,0.142313977459525,0.000120570006666667
521,50,0,1,0.143623348524261,0.000120878685833333
522,50,0,1,0.144942649978223,0.000121187365
523,50,0,1,0.146271939070412,0.000121496044166667
524,50,0,1,0.147611273253859,0.000121804723333333
525,50,0,1,0.148960710185441,0.0001221134025
526,50,0,1,0.150320307725685,0.000122422081666667
527,50,0,1,0.15169012393859,0.000122730760833333
528,50,0,1,0.15307021709143,0.00012303944
