     Count               Iteration-1           Iteration-10000           Iteration-20000           Iteration-30000           Iteration-40000           Iteration-50000           Iteration-60000           Iteration-70000           Iteration-80000           Iteration-90000          Iteration-100000          Iteration-110000          Iteration-120000          Iteration-130000          Iteration-140000          Iteration-150000          Iteration-160000          Iteration-170000          Iteration-180000          Iteration-190000          Iteration-200000          Iteration-200001 
       821  0.000000000000000000e+00  2.700947796974560333e+00  2.955181420668054670e+00  3.136753633637795247e+00  3.261767368564733260e+00  3.317517365457320011e+00  3.319857074265087249e+00  3.319857074263040886e+00  3.319857074262358765e+00  3.319857074262472452e+00  3.319857074260767149e+00  3.319857074260426089e+00  3.319857074259402907e+00  3.319857074259175533e+00  3.319857074257811291e+00  3.319857074257242857e+00  3.319857074255082807e+00  3.319857074255082807e+00  3.319857074254855434e+00  3.319857074253036444e+00  3.319857074251558515e+00  3.319857074251558515e+00 
       822  0.000000000000000000e+00  2.889319080574750842e+00  3.143075828006658412e+00  3.320457703653573844e+00  3.440994996374456605e+00  3.492263575911806583e+00  3.493416271501587289e+00  3.493416271249316196e+00  3.493416270993975559e+00  3.493416270742272900e+00  3.493416270490342868e+00  3.493416270237730714e+00  3.493416269987051237e+00  3.493416269733756963e+00  3.493416269480803749e+00  3.493416269229101090e+00  3.493416268976488936e+00  3.493416268722967288e+00  3.493416268474106801e+00  3.493416268222745202e+00  3.493416267971383604e+00  3.493416267971383604e+00 
       823  0.000000000000000000e+00  2.993955026641174300e+00  3.247104428465149795e+00  3.420296649952433654e+00  3.536291526780587446e+00  3.583041268740657870e+00  3.583001208171253893e+00  3.583001207665006405e+00  3.583001207156485179e+00  3.583001206651829307e+00  3.583001206145240758e+00  3.583001205641835440e+00  3.583001205137065881e+00  3.583001204631386827e+00  3.583001204125025652e+00  3.583001203622416142e+00  3.583001203115486533e+00  3.583001202608784297e+00  3.583001202108675898e+00  3.583001201606521136e+00  3.583001201102888444e+00  3.583001201102888444e+00 
       824  0.000000000000000000e+00  3.024371158839699092e+00  3.276783620895457716e+00  3.445788070569278716e+00  3.557176603599714326e+00  3.599368568883733133e+00  3.598130560892059293e+00  3.598130560130584854e+00  3.598130559365813497e+00  3.598130558607067542e+00  3.598130557846616284e+00  3.598130557089575632e+00  3.598130556329351748e+00  3.598130555568900490e+00  3.598130554809472414e+00  3.598130554053227570e+00  3.598130553290843636e+00  3.598130552529369197e+00  3.598130551776876018e+00  3.598130551022677537e+00  3.598130550266887440e+00  3.598130550266887440e+00 
       825  0.000000000000000000e+00  2.990143516332068430e+00  3.241690463878171613e+00  3.406509918113670210e+00  3.513230198725523223e+00  3.550823539743873880e+00  3.548382287266917956e+00  3.548382286249761819e+00  3.548382285228626642e+00  3.548382284213744242e+00  3.548382283195223863e+00  3.548382282183183634e+00  3.548382281168869667e+00  3.548382280150576662e+00  3.548382279135580575e+00  3.548382278124336153e+00  3.548382277104792593e+00  3.548382276086613274e+00  3.548382275081962689e+00  3.548382274072423570e+00  3.548382273062202330e+00  3.548382273062202330e+00 
       826  0.000000000000000000e+00  2.900848591661656428e+00  3.151402651365287966e+00  3.312040450365657307e+00  3.414032580509569925e+00  3.446985499826723753e+00  3.443330920271478135e+00  3.443330918997617118e+00  3.443330917716366457e+00  3.443330916443869683e+00  3.443330915168189676e+00  3.443330913898762446e+00  3.443330912626834106e+00  3.443330911351949908e+00  3.443330910077520457e+00  3.443330908809457469e+00  3.443330907532185847e+00  3.443330906256733215e+00  3.443330904996514619e+00  3.443330903732316983e+00  3.443330902464367682e+00  3.443330902464367682e+00 
       827  0.000000000000000000e+00  2.766063165731111440e+00  3.015498376688469762e+00  3.171958075288898726e+00  3.269164171118859485e+00  3.297433689025183412e+00  3.292555362796406371e+00  3.292555361261179314e+00  3.292555359718448926e+00  3.292555358185154546e+00  3.292555356649017995e+00  3.292555355121294269e+00  3.292555353588909384e+00  3.292555352053227580e+00  3.292555350518910018e+00  3.292555348992891595e+00  3.292555347454708681e+00  3.292555345917435261e+00  3.292555344400966533e+00  3.292555342876539726e+00  3.292555341351089737e+00  3.292555341351089737e+00 
       828  0.000000000000000000e+00  2.595363813895801286e+00  2.843602364327352916e+00  2.995840859686950353e+00  3.088205057655500241e+00  3.111747473638047268e+00  3.105635316359325770e+00  3.105635314560231564e+00  3.105635312753406652e+00  3.105635310956699868e+00  3.105635309158287782e+00  3.105635307367720088e+00  3.105635305574310223e+00  3.105635303775784450e+00  3.105635301980669283e+00  3.105635300191238457e+00  3.105635298388961019e+00  3.105635296589980499e+00  3.105635294813737346e+00  3.105635293029422428e+00  3.105635291241469531e+00  3.105635291241469531e+00 
       829  0.000000000000000000e+00  2.398327809032707592e+00  2.645322191468039819e+00  2.793267433805567634e+00  2.880734642345601060e+00  2.899507301790436031e+00  2.892151590120988658e+00  2.892151588057458866e+00  2.892151585984606754e+00  2.892151583922100144e+00  2.892151581858684040e+00  2.892151579804135508e+00  2.892151577746176372e+00  2.892151575681396025e+00  2.892151573620026284e+00  2.892151571568206236e+00  2.892151569501038466e+00  2.892151567436599180e+00  2.892151565397398372e+00  2.892151563349784738e+00  2.892151561299442619e+00  2.892151561299442619e+00 
       830  0.000000000000000000e+00  2.184532214060141087e+00  2.430234428298945204e+00  2.573816086181295759e+00  2.656332139418168481e+00  2.670293835081793077e+00  2.661685237586652875e+00  2.661685235255390580e+00  2.661685232913669097e+00  2.661685230586840589e+00  2.661685228254100366e+00  2.661685225932501453e+00  2.661685223607264561e+00  2.661685221276229640e+00  2.661685218946900022e+00  2.661685216629848583e+00  2.661685214295175683e+00  2.661685211962549147e+00  2.661685209659481188e+00  2.661685207346181414e+00  2.661685205031062651e+00  2.661685205031062651e+00 
       831  0.000000000000000000e+00  1.963554354522216272e+00  2.207915792978155878e+00  2.347065268461847154e+00  2.424577404997535268e+00  2.433688485630000287e+00  2.423818086778169345e+00  2.423818084176218690e+00  2.423818081563240412e+00  2.423818078965496170e+00  2.423818076364227636e+00  2.423818073774668846e+00  2.423818071181131018e+00  2.423818068579294049e+00  2.423818065982572989e+00  2.423818063395401623e+00  2.423818060791973039e+00  2.423818058187407587e+00  2.423818055617857681e+00  2.423818053037280151e+00  2.423818050453860451e+00  2.423818050453860451e+00 
       832  0.000000000000000000e+00  1.744971696090942714e+00  1.987943036721503631e+00  2.122593472236985690e+00  2.195050816612024391e+00  2.199273287513278774e+00  2.188132620601891176e+00  2.188132617729024787e+00  2.188132614842970725e+00  2.188132611972605446e+00  2.188132609100762238e+00  2.188132606241310896e+00  2.188132603375834151e+00  2.188132600500921399e+00  2.188132597632261422e+00  2.188132594776106998e+00  2.188132591897897328e+00  2.188132589024121444e+00  2.188132586185815853e+00  2.188132583335573145e+00  2.188132580481919831e+00  2.188132580481919831e+00 
       833  0.000000000000000000e+00  1.538362446791097682e+00  1.779893526426576500e+00  1.909979802121938519e+00  1.977333837253809179e+00  1.976631452924380028e+00  1.964212511548566908e+00  1.964212508402965796e+00  1.964212505240652717e+00  1.964212502098689583e+00  1.964212498950246300e+00  1.964212495818742354e+00  1.964212492680189825e+00  1.964212489532997097e+00  1.964212486390465529e+00  1.964212483262258502e+00  1.964212480110177239e+00  1.964212476959914966e+00  1.964212473851830509e+00  1.964212470731013127e+00  1.964212467605079837e+00  1.964212467605079837e+00 
       834  0.000000000000000000e+00  1.352435318324864966e+00  1.592475021687732806e+00  1.717933740610078530e+00  1.780138756671590272e+00  1.774477095798829396e+00  1.760772360569490047e+00  1.760772357146834111e+00  1.760772353708716764e+00  1.760772350291404109e+00  1.760772346869089233e+00  1.760772343460189404e+00  1.760772340047424223e+00  1.760772336624995660e+00  1.760772333205750328e+00  1.760772329803785397e+00  1.760772326376013552e+00  1.760772322951083879e+00  1.760772319570492073e+00  1.760772316175348351e+00  1.760772312774520287e+00  1.760772312774520287e+00 
       835  0.000000000000000000e+00  1.188881599457545235e+00  1.427377764024754470e+00  1.548147230566087273e+00  1.605160745719331317e+00  1.594507275385240064e+00  1.579509733050599607e+00  1.579509729349865665e+00  1.579509725634125061e+00  1.579509721937711220e+00  1.579509718236749904e+00  1.579509714554092170e+00  1.579509710863590044e+00  1.579509707163424537e+00  1.579509703467010695e+00  1.579509699790378363e+00  1.579509696083846393e+00  1.579509692380952401e+00  1.579509688727625871e+00  1.579509685056109447e+00  1.579509681379931862e+00  1.579509681379931862e+00 
       836  0.000000000000000000e+00  1.046006505037439638e+00  1.282905847014944811e+00  1.398926029889594247e+00  1.450708176988769083e+00  1.435033281470509792e+00  1.418736424922030892e+00  1.418736420942991572e+00  1.418736416945193923e+00  1.418736412971952632e+00  1.418736408991549069e+00  1.418736405030472270e+00  1.418736401060982644e+00  1.418736397082625444e+00  1.418736393108588345e+00  1.418736389151717958e+00  1.418736385165630054e+00  1.418736381184316997e+00  1.418736377254504077e+00  1.418736373307524445e+00  1.418736369353268856e+00  1.418736369353268856e+00 
       837  0.000000000000000000e+00  9.220901997817918527e-01  1.157338282601585888e+00  1.268550980603549760e+00  1.315063967025253078e+00  1.294342296957893268e+00  1.276740205712371790e+00  1.276740201452184920e+00  1.276740197173239721e+00  1.276740192918396133e+00  1.276740188657072395e+00  1.276740184417803903e+00  1.276740180167848848e+00  1.276740175907434605e+00  1.276740171653159450e+00  1.276740167417983685e+00  1.276740163151316665e+00  1.276740158889083432e+00  1.276740154682215689e+00  1.276740150454884315e+00  1.276740146222891781e+00  1.276740146222891781e+00 
       838  0.000000000000000000e+00  8.154135828211792614e-01  1.048954863066910548e+00  1.155303718453410511e+00  1.196511831921156954e+00  1.170722719573973336e+00  1.151810075817934376e+00  1.151810071275235714e+00  1.151810066712641856e+00  1.151810062176195970e+00  1.151810057633497308e+00  1.151810053110807530e+00  1.151810048580614421e+00  1.151810044039734748e+00  1.151810039502265681e+00  1.151810034987875042e+00  1.151810030437331989e+00  1.151810025892700651e+00  1.151810021408095963e+00  1.151810016900867595e+00  1.151810012387386450e+00  1.151810012387386450e+00 
       839  0.000000000000000000e+00  7.242576547821499844e-01  9.560355524757824242e-01  1.057466059649300405e+00  1.093335668816848738e+00  1.062463468640771680e+00  1.042235579053681249e+00  1.042235574227561301e+00  1.042235569379613480e+00  1.042235564560314742e+00  1.042235559733398986e+00  1.042235554930016406e+00  1.042235550116629383e+00  1.042235545291873677e+00  1.042235540471892818e+00  1.042235535674649327e+00  1.042235530841253421e+00  1.042235526013314484e+00  1.042235521247675933e+00  1.042235516459527389e+00  1.042235511665467129e+00  1.042235511665467129e+00 
       840  0.000000000000000000e+00  6.469035010226207305e-01  8.768604984733201491e-01  9.733200178402512392e-01  1.003819577709577970e+00  9.678539420998504283e-01  9.463065832428583235e-01  9.463065781324075942e-01  9.463065729986510632e-01  9.463065678967268468e-01  9.463065627851392492e-01  9.463065576966300796e-01  9.463065526005038919e-01  9.463065474915310915e-01  9.463065423852867752e-01  9.463065373059862395e-01  9.463065321867816237e-01  9.463065270742845314e-01  9.463065220277258049e-01  9.463065169583160241e-01  9.463065118799249831e-01  9.463065118799249831e-01 
       841  0.000000000000000000e+00  5.816319765647222084e-01  8.097097495524394617e-01  9.011475295579884914e-01  9.262475946035237939e-01  8.851801487877537511e-01  8.623122718121294383e-01  8.623122664148468175e-01  8.623122609944857686e-01  8.623122556052749133e-01  8.623122502079922924e-01  8.623122448361755232e-01  8.623122394551501202e-01  8.623122340579811862e-01  8.623122286683155835e-01  8.623122233043432061e-01  8.623122178987614461e-01  8.623122124996598359e-01  8.623122071710440650e-01  8.623122018176445636e-01  8.623121964571964781e-01  8.623121964571964781e-01 
       842  0.000000000000000000e+00  5.267240085593130061e-01  7.528635874043629883e-01  8.392308016681226945e-01  8.589040539353618442e-01  8.127277279594409265e-01  7.885393004532943451e-01  7.885392947697482668e-01  7.885392890633511342e-01  7.885392833875357610e-01  7.885392777047854906e-01  7.885392720472736983e-01  7.885392663800985247e-01  7.885392606983714359e-01  7.885392550238066178e-01  7.885392493742529041e-01  7.885392436826350604e-01  7.885392379963604981e-01  7.885392323854603092e-01  7.885392267482984607e-01  7.885392211026100995e-01  7.885392211026100995e-01 
       843  0.000000000000000000e+00  4.804605839719897631e-01  7.046025461138469836e-01  7.858523397696899337e-01  8.000736257239395854e-01  7.487827987529271923e-01  7.232742990031510999e-01  7.232742930325457564e-01  7.232742870380661770e-01  7.232742810754189122e-01  7.232742751069736187e-01  7.232742691652447320e-01  7.232742632129429694e-01  7.232742572437018680e-01  7.232742512819640979e-01  7.232742453491027845e-01  7.232742393705393624e-01  7.232742333984560901e-01  7.232742275056125436e-01  7.232742215827556720e-01  7.232742156541007716e-01  7.232742156541007716e-01 
       844  0.000000000000000000e+00  4.411224492862402258e-01  6.632071402964356821e-01  7.392946897078900292e-01  7.480407584705517365e-01  6.916317394772022453e-01  6.648041783903408941e-01  6.648041721338131538e-01  6.648041658512511276e-01  6.648041596056373237e-01  6.648041533489958965e-01  6.648041471215719866e-01  6.648041408831204535e-01  6.648041346301170051e-01  6.648041283814336566e-01  6.648041221636731279e-01  6.648041158981641274e-01  6.648041096399310845e-01  6.648041034620746359e-01  6.648040972569333462e-01  6.648040910431518569e-01  6.648040910431518569e-01 
       845  0.000000000000000000e+00  4.069895541209689327e-01  6.269576952875013376e-01  6.978402825330931591e-01  7.010898868709318776e-01  6.395610725504639049e-01  6.114160133748782755e-01  6.114160068318597041e-01  6.114160002608741706e-01  6.114159937282011015e-01  6.114159871860920248e-01  6.114159806730867786e-01  6.114159741501907774e-01  6.114159676092185691e-01  6.114159610756360053e-01  6.114159545724078271e-01  6.114159480219996112e-01  6.114159414765936162e-01  6.114159350163390627e-01  6.114159285264122445e-01  6.114159220288684082e-01  6.114159220288684082e-01 
       846  0.000000000000000000e+00  3.764585331744001451e-01  5.942453959364684124e-01  6.598825065586879646e-01  6.576166087327237619e-01  5.909685890640048456e-01  5.615081790718932098e-01  5.615081722438617362e-01  5.615081653852485033e-01  5.615081585676762188e-01  5.615081517395310584e-01  5.615081449407171021e-01  5.615081381329218857e-01  5.615081313065957147e-01  5.615081244865223198e-01  5.615081176996454815e-01  5.615081108604726978e-01  5.615081040307359217e-01  5.615080972884243238e-01  5.615080905146214718e-01  5.615080837324057939e-01  5.615080837324057939e-01 
       847  0.000000000000000000e+00  3.488002056985806121e-01  5.643363210077723124e-01  6.246897585937176700e-01  6.168917544900978100e-01  5.451274375046750720e-01  5.143544317007808786e-01  5.143544245879638765e-01  5.143544174420640047e-01  5.143544103386830102e-01  5.143544032239333319e-01  5.143543961434033918e-01  5.143543890493447179e-01  5.143543819360729685e-01  5.143543748314414188e-01  5.143543677602337993e-01  5.143543606359344267e-01  5.143543535178878301e-01  5.143543464938602483e-01  5.143543394365224231e-01  5.143543323702033376e-01  5.143543323702033376e-01 
       848  0.000000000000000000e+00  3.237039741103444612e-01  5.369221729914670505e-01  5.919561881107711088e-01  5.786121467073144231e-01  5.017368946762417181e-01  4.696546970089912065e-01  4.696546896095696866e-01  4.696546821775200442e-01  4.696546747892398344e-01  4.696546673885677592e-01  4.696546600233659774e-01  4.696546526457723303e-01  4.696546452476013656e-01  4.696546378561379242e-01  4.696546305020774525e-01  4.696546230920830567e-01  4.696546156893646184e-01  4.696546083833936791e-01  4.696546010434303753e-01  4.696545936930078824e-01  4.696545936930078824e-01 
       849  0.000000000000000000e+00  3.008622268771432573e-01  5.116977920954468573e-01  5.613792178248786513e-01  5.424781231052975272e-01  4.604998665106450062e-01  4.271124681222318031e-01  4.271124604377973810e-01  4.271124527203937760e-01  4.271124450461911692e-01  4.271124373623251813e-01  4.271124297131336789e-01  4.271124220510955638e-01  4.271124143677980101e-01  4.271124066932543428e-01  4.271123990559999584e-01  4.271123913606515998e-01  4.271123836738297541e-01  4.271123760853470230e-01  4.271123684642361695e-01  4.271123608310745112e-01  4.271123608310745112e-01 
       850  0.000000000000000000e+00  2.799673503358235394e-01  4.883581645935919369e-01  5.326565551931707887e-01  5.081905469729690594e-01  4.211196565978525541e-01  3.864315730219232137e-01  3.864315650530443236e-01  3.864315570500593822e-01  3.864315490924354890e-01  3.864315411254892751e-01  3.864315331923080521e-01  3.864315252467349637e-01  3.864315172805845577e-01  3.864315093229606646e-01  3.864315014026260542e-01  3.864314934222647935e-01  3.864314854504300456e-01  3.864314775823913806e-01  3.864314696775181801e-01  3.864314617635500326e-01  3.864314617635500326e-01 
       851  0.000000000000000000e+00  2.607120240523954635e-01  4.665987012353980390e-01  5.054864596382913078e-01  4.754508088080910966e-01  3.833002363008972679e-01  3.473165546180325691e-01  3.473165463660734531e-01  3.473165380773934885e-01  3.473165298382809851e-01  3.473165215871176770e-01  3.473165133727889042e-01  3.473165051452724583e-01  3.473164968942228370e-01  3.473164886532913442e-01  3.473164804531734262e-01  3.473164721885950712e-01  3.473164639337937842e-01  3.473164557852896905e-01  3.473164476004058088e-01  3.473164394043806169e-01  3.473164394043806169e-01 
       852  0.000000000000000000e+00  2.427890608237248671e-01  4.461151465488910617e-01  4.795677417856722968e-01  4.439608514878727874e-01  3.467465212146407794e-01  3.094729696357489956e-01  3.094729611002549063e-01  3.094729525290631500e-01  3.094729440067567339e-01  3.094729354731953208e-01  3.094729269776053115e-01  3.094729184688276291e-01  3.094729099366304581e-01  3.094729014136419210e-01  3.094728929315806454e-01  3.094728843850589328e-01  3.094728758472911068e-01  3.094728674217321895e-01  3.094728589551323239e-01  3.094728504788690771e-01  3.094728504788690771e-01 
       853  0.000000000000000000e+00  2.258918285833715345e-01  4.266039340897123111e-01  4.546000521395399119e-01  4.134234803415210990e-01  3.111645587147222614e-01  2.726075637473286406e-01  2.726075549314828095e-01  2.726075460783476956e-01  2.726075372758032245e-01  2.726075284617763828e-01  2.726075196852661975e-01  2.726075108957957127e-01  2.726075020810867500e-01  2.726074932774054105e-01  2.726074845152197668e-01  2.726074756875505045e-01  2.726074668690898761e-01  2.726074581645434591e-01  2.726074494204340226e-01  2.726074406647285286e-01  2.726074406647285286e-01 
       854  0.000000000000000000e+00  2.097137511038908997e-01  4.077616779347863485e-01  4.302833672472843318e-01  3.835418810235751153e-01  2.762610326360572799e-01  2.364277595170278801e-01  2.364277504223082360e-01  2.364277412862065830e-01  2.364277322045609253e-01  2.364277231090454734e-01  2.364277140550257172e-01  2.364277049862266722e-01  2.364276958930986439e-01  2.364276868091792494e-01  2.364276777692566611e-01  2.364276686607809097e-01  2.364276595621959132e-01  2.364276505819589147e-01  2.364276415598851599e-01  2.364276325245100452e-01  2.364276325245100452e-01 
       855  0.000000000000000000e+00  1.939485019155426926e-01  3.892853555163355850e-01  4.063181639039612492e-01  3.540198179539402190e-01  2.417434400553020168e-01  2.006418468869242133e-01  2.006418375136718169e-01  2.006418280982416036e-01  2.006418187387453145e-01  2.006418093646971101e-01  2.006418000332814700e-01  2.006417906865181067e-01  2.006417813144025786e-01  2.006417719517230580e-01  2.006417626361098883e-01  2.006417532481918897e-01  2.006417438713015144e-01  2.006417346166244897e-01  2.006417253173822246e-01  2.006417160073397099e-01  2.006417160073397099e-01 
       856  0.000000000000000000e+00  1.782900062934231755e-01  3.708723056959115638e-01  3.824054152737517143e-01  3.245616513088407373e-01  2.073193635586676464e-01  1.649589761819925116e-01  1.649589665313442310e-01  1.649589568389728811e-01  1.649589472019670211e-01  1.649589375512050538e-01  1.649589279434167111e-01  1.649589183215312005e-01  1.649589086722471620e-01  1.649588990345591810e-01  1.649588894412090667e-01  1.649588797778278604e-01  1.649588701237689747e-01  1.649588605944245501e-01  1.649588510205148850e-01  1.649588414354639099e-01  1.649588414354639099e-01 
       857  0.000000000000000000e+00  1.624326303400493998e-01  3.522204064623792874e-01  3.582467574693737333e-01  2.948724986192701181e-01  1.726971770508498594e-01  1.290885085485342643e-01  1.290884986235596443e-01  1.290884886545882182e-01  1.290884787432560188e-01  1.290884688178266515e-01  1.290884589368488378e-01  1.290884490407506746e-01  1.290884391161171152e-01  1.290884292022838054e-01  1.290884193366537147e-01  1.290884093973545532e-01  1.290883994689693282e-01  1.290883896685954824e-01  1.290883798222921541e-01  1.290883699623464054e-01  1.290883699623464054e-01 
       858  0.000000000000000000e+00  1.461237822950351983e-01  3.330806756846413919e-01  3.335970896462185920e-01  2.647108517371634662e-01  1.376387806569709937e-01  9.279324767715024791e-02  9.279323747853140958e-02  9.279322723534733086e-02  9.279321705275833665e-02  9.279320685311631678e-02  9.279319670099539508e-02  9.279318653182144772e-02  9.279317633468053828e-02  9.279316614947674680e-02  9.279315601395410340e-02  9.279314579907804728e-02  9.279313559659385646e-02  9.279312552860119467e-02  9.279311541126844531e-02  9.279310528165751748e-02  9.279310528165751748e-02 
       859  0.000000000000000000e+00  1.295413088344048447e-01  3.136346665991140981e-01  3.086419671398061837e-01  2.342659822314772100e-01  1.023370020932361513e-01  5.626696330500635668e-02  5.626695283490334987e-02  5.626694232182671840e-02  5.626693186729880836e-02  5.626692139935585146e-02  5.626691097688762966e-02  5.626690053861693741e-02  5.626689007056029368e-02  5.626687961648713099e-02  5.626686921129930852e-02  5.626685872641701280e-02  5.626684825358552189e-02  5.626683791649611521e-02  5.626682753222667088e-02  5.626681713363268500e-02  5.626681713363268500e-02 
       860  0.000000000000000000e+00  1.130705242870817528e-01  2.942715792356693782e-01  2.837747078990560112e-01  2.039350706551203984e-01  6.719272874897797010e-02  1.991152097184567538e-02  1.991151023537440778e-02  1.991149945126835519e-02  1.991148873082693171e-02  1.991147799503778515e-02  1.991146730540549470e-02  1.991145659974336013e-02  1.991144586554582929e-02  1.991143514283066907e-02  1.991142447047877795e-02  1.991141371797766624e-02  1.991140297752735933e-02  1.991139237645711546e-02  1.991138172604678402e-02  1.991137106165297155e-02  1.991137106165297155e-02 
       861  0.000000000000000000e+00  9.709848741817950213e-02  2.753825062051191708e-01  2.593906194047121971e-01  1.741174646052741082e-01  3.260918556338765484e-02 -1.586882167703151936e-02 -1.586883267918892670e-02 -1.586884372750319017e-02 -1.586885471397181391e-02 -1.586886571544710023e-02 -1.586887666724123847e-02 -1.586888763779370493e-02 -1.586889863722262817e-02 -1.586890962380493875e-02 -1.586892055979660654e-02 -1.586893157775648433e-02 -1.586894258275606262e-02 -1.586895344507865957e-02 -1.586896435958351503e-02 -1.586897528704867000e-02 -1.586897528704867000e-02 
       862  0.000000000000000000e+00  8.201243636017352401e-02  2.573588804833661925e-01  2.358855111856428266e-01  1.452132130438030799e-01 -1.009510657809187251e-03 -5.066886898089251190e-02 -5.066888024339277763e-02 -5.066889155739318085e-02 -5.066890280443203665e-02 -5.066891406784179708e-02 -5.066892528100197524e-02 -5.066893651201098692e-02 -5.066894777371544478e-02 -5.066895902405121888e-02 -5.066897021856675565e-02 -5.066898149823373387e-02 -5.066899276619096781e-02 -5.066900388749218109e-02 -5.066901506086196605e-02 -5.066902625060265564e-02 -5.066902625060265564e-02 
       863  0.000000000000000000e+00  6.820012999219215999e-02  2.405928271700759069e-01  2.136561355824824204e-01  1.176235446944247087e-01 -3.325783391778713849e-02 -8.408194673700108979e-02 -8.408195825995790074e-02 -8.408196983180005191e-02 -8.408198133713540301e-02 -8.408199286077433499e-02 -8.408200433109414007e-02 -8.408201581892171816e-02 -8.408202734028691339e-02 -8.408203884846443543e-02 -8.408205030059434648e-02 -8.408206183889888052e-02 -8.408207336663053866e-02 -8.408208474293132895e-02 -8.408209617255124613e-02 -8.408210761808732059e-02 -8.408210761808732059e-02 
       864  0.000000000000000000e+00  5.604938360329470015e-02  2.254767261728147787e-01  1.930998084817474592e-01  9.175052447073994699e-02 -6.372916446264298429e-02 -1.157002473794364050e-01 -1.157002591560285509e-01 -1.157002709860535106e-01 -1.157002827470705597e-01 -1.157002945241174530e-01 -1.157003062493231482e-01 -1.157003179924913638e-01 -1.157003297671508335e-01 -1.157003415299868720e-01 -1.157003532372300469e-01 -1.157003650322394606e-01 -1.157003768137201405e-01 -1.157003884412688421e-01 -1.157004001248651548e-01 -1.157004118230133827e-01 -1.157004118230133827e-01 
       865  0.000000000000000000e+00  4.594870065909617551e-02  2.124039698503565887e-01  1.746151181256436757e-01  6.799779218147250504e-02 -9.201506868680553453e-02 -1.451140799879340193e-01 -1.451140920162288239e-01 -1.451141040975016949e-01 -1.451141161088571607e-01 -1.451141281373793390e-01 -1.451141401131508246e-01 -1.451141521064300832e-01 -1.451141641337017063e-01 -1.451141761475582825e-01 -1.451141881029798242e-01 -1.451142001499192702e-01 -1.451142121827615483e-01 -1.451142240590570509e-01 -1.451142359919685987e-01 -1.451142479407963037e-01 -1.451142479407963037e-01 
       866  0.000000000000000000e+00  3.828680185301891470e-02  2.017685173494783157e-01  1.586015187493785561e-01  4.677018414906797261e-02 -1.177056434686392095e-01 -1.719122025625665628e-01 -1.719122148388123605e-01 -1.719122271681499114e-01 -1.719122394251826336e-01 -1.719122517032474207e-01 -1.719122639242414152e-01 -1.719122761637663643e-01 -1.719122884380794858e-01 -1.719123006984091262e-01 -1.719123129003037320e-01 -1.719123251943983632e-01 -1.719123374763285028e-01 -1.719123495969370197e-01 -1.719123617743889554e-01 -1.719123739670749274e-01 -1.719123739670749274e-01 
       867  0.000000000000000000e+00  3.345264234667411074e-02  1.939647238970110266e-01  1.454589764017555353e-01  2.847315154906482348e-02 -1.403903046093546436e-01 -1.956826680426502207e-01 -1.956826805612763565e-01 -1.956826931358364163e-01 -1.956827056372958396e-01 -1.956827181547851069e-01 -1.956827306169088843e-01 -1.956827431002921003e-01 -1.956827556184634886e-01 -1.956827681211734671e-01 -1.956827805641978557e-01 -1.956827931015823197e-01 -1.956828056249833026e-01 -1.956828179854710470e-01 -1.956828304043938260e-01 -1.956828428393464492e-01 -1.956828428393464492e-01 
       868  0.000000000000000000e+00  3.183533984395126026e-02  1.893873583550202966e-01  1.355880936464473052e-01  1.351297276187324314e-02 -1.596574367200673805e-01 -2.160124415397604025e-01 -2.160124542972425843e-01 -2.160124671097491955e-01 -2.160124798481319885e-01 -2.160124926062962913e-01 -2.160125053064803069e-01 -2.160125180262184585e-01 -2.160125307810858430e-01 -2.160125435221971202e-01 -2.160125562019175049e-01 -2.160125689783853886e-01 -2.160125817406424176e-01 -2.160125943360071687e-01 -2.160126069921943781e-01 -2.160126196624787553e-01 -2.160126196624787553e-01 
       869  0.000000000000000000e+00  3.382386661485270452e-02  1.884312836652952683e-01  1.293897886757804372e-01  2.296429576858827204e-03 -1.750947231898862810e-01 -2.324877344040032767e-01 -2.324877473938613548e-01 -2.324877604410175991e-01 -2.324877734133679041e-01 -2.324877864035670427e-01 -2.324877993358995809e-01 -2.324878122893778709e-01 -2.324878252777580201e-01 -2.324878382520410014e-01 -2.324878511619772326e-01 -2.324878641725263151e-01 -2.324878771667044930e-01 -2.324878899930808984e-01 -2.324879028806208225e-01 -2.324879157827126619e-01 -2.324879157827126619e-01 
       870  0.000000000000000000e+00  3.962480661539302673e-02  1.913091703656846221e-01  1.270829745117225684e-01 -4.951547782070520043e-03 -1.864715426154361921e-01 -2.448764113134984655e-01 -2.448764245320944610e-01 -2.448764378071928149e-01 -2.448764510066894218e-01 -2.448764642243759226e-01 -2.448764773835137021e-01 -2.448764905624329913e-01 -2.448765037801194921e-01 -2.448765169806392805e-01 -2.448765301188586818e-01 -2.448765433568951266e-01 -2.448765565799249089e-01 -2.448765696315149398e-01 -2.448765827430179343e-01 -2.448765958720287017e-01 -2.448765958720287017e-01 
