     Count               Iteration-1           Iteration-10000           Iteration-20000           Iteration-30000           Iteration-40000           Iteration-50000           Iteration-60000           Iteration-70000           Iteration-80000           Iteration-90000          Iteration-100000          Iteration-110000          Iteration-120000          Iteration-130000          Iteration-140000          Iteration-150000          Iteration-160000          Iteration-170000          Iteration-180000          Iteration-190000          Iteration-200000          Iteration-200001 
        35  0.000000000000000000e+00 -7.288956098129290240e+00 -6.527381233473050770e+00 -6.239525562553268401e+00 -6.075738015103269163e+00 -5.966188333748618788e+00 -5.887993342868128366e+00 -5.827184131568969860e+00 -5.779433600434202845e+00 -5.740254832541296537e+00 -5.706156166827980769e+00 -5.676416086873643962e+00 -5.651578501312258140e+00 -5.630482148115476093e+00 -5.611267650249828876e+00 -5.594562707742710472e+00 -5.580329775064853948e+00 -5.568162534035792532e+00 -5.558027407278586907e+00 -5.549422657034682516e+00 -5.541903390030967103e+00 -5.541902642137671364e+00 
        36  0.000000000000000000e+00 -7.137906594122625847e+00 -6.378024468220957033e+00 -6.091256919617308085e+00 -5.928360944556146706e+00 -5.819518193834198883e+00 -5.741854447921696192e+00 -5.681433295529046745e+00 -5.633982848996879511e+00 -5.595343702273794406e+00 -5.561741039189683988e+00 -5.532444392543368394e+00 -5.508010929674213685e+00 -5.487284821041328087e+00 -5.468426574443412846e+00 -5.452076289064649472e+00 -5.438190557457346586e+00 -5.426360175014053766e+00 -5.416551679224909321e+00 -5.408262608987513431e+00 -5.401047701121143518e+00 -5.401046982586905187e+00 
        37  0.000000000000000000e+00 -6.999548081148020628e+00 -6.241441868577936702e+00 -5.955813651165129841e+00 -5.793849344668387857e+00 -5.685747108141924855e+00 -5.608643301629911093e+00 -5.548634978087108038e+00 -5.501501887886831810e+00 -5.463392061723538973e+00 -5.430297722750083267e+00 -5.401455039809292202e+00 -5.377434669292625813e+00 -5.357086467921476469e+00 -5.338590618431538815e+00 -5.322599465939703123e+00 -5.309064197772414673e+00 -5.297573072954122608e+00 -5.288092709359318633e+00 -5.280120039350947536e+00 -5.273209533338075516e+00 -5.273208844138906670e+00 
        38  0.000000000000000000e+00 -6.876494828663425096e+00 -6.120245372013897622e+00 -5.835805524910171016e+00 -5.674810887260065329e+00 -5.567480744127067283e+00 -5.490963612912850067e+00 -5.431391062829675320e+00 -5.384591771701366270e+00 -5.346995166778924613e+00 -5.314419442035529073e+00 -5.286039219679054213e+00 -5.262439047379530166e+00 -5.242474456382041126e+00 -5.224345169229422936e+00 -5.208715749361147118e+00 -5.195532354976990064e+00 -5.184380934607588642e+00 -5.175228470410360160e+00 -5.167571179263546810e+00 -5.160963345096661214e+00 -5.160962685032757236e+00 
        39  0.000000000000000000e+00 -6.771361118605909724e+00 -6.017046915411071950e+00 -5.733842327547023388e+00 -5.573853259183522368e+00 -5.467324775564577521e+00 -5.391419130620306532e+00 -5.332303431327915177e+00 -5.285853677908278314e+00 -5.248748182517459782e+00 -5.216699287899075443e+00 -5.188788040289296077e+00 -5.165613095616294004e+00 -5.146035921964767113e+00 -5.128275521839469775e+00 -5.113008431651195451e+00 -5.100176457005403563e+00 -5.089363350283150567e+00 -5.080536608026619660e+00 -5.073191935423267296e+00 -5.066883325432314678e+00 -5.066882694126235265e+00 
        40  0.000000000000000000e+00 -6.686761287095237094e+00 -5.934458504899538411e+00 -5.652533916389529622e+00 -5.493584268143735017e+00 -5.387885011673574809e+00 -5.312613775277952755e+00 -5.253974155870537288e+00 -5.207889136932436713e+00 -5.171246218696921915e+00 -5.139730309106255390e+00 -5.112292541010788227e+00 -5.089545889348329410e+00 -5.070358078318150774e+00 -5.052966924440596586e+00 -5.038060944774144900e+00 -5.025578004114521491e+00 -5.015099992218438274e+00 -5.006594982787504478e+00 -4.999558260779991770e+00 -4.993543679326108986e+00 -4.993543076240172240e+00 
        41  0.000000000000000000e+00 -6.625309421265967558e+00 -5.875091922907103026e+00 -5.594489979747720554e+00 -5.436611590315635567e+00 -5.331767206624306255e+00 -5.257151439739914167e+00 -5.199005385522838196e+00 -5.153299538569427796e+00 -5.117084334572382431e+00 -5.086105486889351823e+00 -5.059143793197677041e+00 -5.036826562235148685e+00 -5.018028048005447772e+00 -5.001004742385418922e+00 -4.986456751846645830e+00 -4.974318621789763029e+00 -4.964170624837834112e+00 -4.955981579018668981e+00 -4.949246381008265416e+00 -4.943518795912979158e+00 -4.943518220319845113e+00 
        42  0.000000000000000000e+00 -6.589619899082236998e+00 -5.841559296567965021e+00 -5.562320616033673559e+00 -5.405543375350617907e+00 -5.301577625179646702e+00 -5.227636617029844501e+00 -5.169999884981564264e+00 -5.124686032843584371e+00 -5.088858056554613540e+00 -5.058418420677014637e+00 -5.031933393745390504e+00 -5.010044820163159329e+00 -4.991633712845271020e+00 -4.974974995150120094e+00 -4.960780129452302845e+00 -4.948980825511711146e+00 -4.939155946005598707e+00 -4.931275316271893416e+00 -4.924833499094177114e+00 -4.919384180458848732e+00 -4.919383631462665107e+00 
        43  0.000000000000000000e+00 -6.582307809662040654e+00 -5.836473532455698887e+00 -5.558636757286905095e+00 -5.402988675443850752e+00 -5.299923543787826929e+00 -5.226674862022548496e+00 -5.169561627133646198e+00 -5.124651023012887663e+00 -5.089163997200927270e+00 -5.059263817334539226e+00 -5.033254143106006495e+00 -5.011791728455307293e+00 -4.993764307851961348e+00 -4.977465067384969188e+00 -4.963616783270765609e+00 -4.952148585226922251e+00 -4.942638294726862114e+00 -4.935056780521108521e+00 -4.928898497391514866e+00 -4.923717073635259567e+00 -4.923716550176436613e+00 
        44  0.000000000000000000e+00 -6.605992049255604570e+00 -5.862451419656650842e+00 -5.586053325430725636e+00 -5.431560616292756549e+00 -5.329416391076620130e+00 -5.256876002669457648e+00 -5.200298903121904459e+00 -5.155801338715008342e+00 -5.120649294885623704e+00 -5.091240818828623560e+00 -5.065703413326531290e+00 -5.044662795725912474e+00 -5.027013659466234685e+00 -5.011067159452522901e+00 -4.997557123559602132e+00 -4.986410765100259823e+00 -4.977204855151939000e+00 -4.969911633150246644e+00 -4.964025390587210040e+00 -4.959099865532920148e+00 -4.959099366397651920e+00 
        45  0.000000000000000000e+00 -6.661618052849007654e+00 -5.920436379307943753e+00 -5.645511953403769212e+00 -5.492199162174614457e+00 -5.390994526025309597e+00 -5.319176910568558014e+00 -5.263147143649291593e+00 -5.219071086589423203e+00 -5.184249211851579275e+00 -5.155275746107719215e+00 -5.130205809098697500e+00 -5.109580956175250321e+00 -5.092303134085256033e+00 -5.076700966845805851e+00 -5.063519326473738147e+00 -5.052683903899406914e+00 -5.043770747075711824e+00 -5.036753407106374425e+00 -5.031126288479299546e+00 -5.026443171810825561e+00 -5.026442695623700274e+00 
