     Count            Initial values               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-300000          Iteration-400000          Iteration-500001 
       333  1.667735603551568602e+03  1.667735603551568602e+03  1.489392823839230914e+03  8.064442523142819255e+02  8.058216552487622266e+02  8.059252534967934025e+02  8.059252534979704023e+02  8.059252534991487664e+02 
       334  1.681259593007914646e+03  1.681259593007914646e+03  1.501580651000534317e+03  8.132825372079274757e+02  8.126085462356026028e+02  8.126198626627889325e+02  8.126198626637901725e+02  8.126198626647926631e+02 
       335  1.694733684966975488e+03  1.694733684966975488e+03  1.513723569051426011e+03  8.200940901311827247e+02  8.193779058298071050e+02  8.192934428106377709e+02  8.192934428114120919e+02  8.192934428121866404e+02 
       336  1.708157659954141309e+03  1.708157659954141309e+03  1.525821351661553990e+03  8.268748282956203184e+02  8.261259963385448373e+02  8.259451134926083569e+02  8.259451134931113074e+02  8.259451134936125527e+02 
       337  1.721531316884914759e+03  1.721531316884914759e+03  1.537873788268715771e+03  8.336205259826434713e+02  8.328486822805634802e+02  8.325736050681018696e+02  8.325736050682962741e+02  8.325736050684911334e+02 
       338  1.734854469352656906e+03  1.734854469352656906e+03  1.549880680799718675e+03  8.403269460030493292e+02  8.395416926351681468e+02  8.391774467968858744e+02  8.391774467967483133e+02  8.391774467966092743e+02 
       339  1.748126942152401398e+03  1.748126942152401398e+03  1.561841840642784064e+03  8.469899904177324288e+02  8.462008513203443272e+02  8.457551606577331995e+02  8.457551606572500305e+02  8.457551606567657245e+02 
       340  1.761348568302663125e+03  1.761348568302663125e+03  1.573757086109224019e+03  8.536058344586847397e+02  8.528222237355087145e+02  8.523053635779643855e+02  8.523053635771341305e+02  8.523053635763027387e+02 
       341  1.774519186774819445e+03  1.774519186774819445e+03  1.585626240568376261e+03  8.601710176691904053e+02  8.594021669828107406e+02  8.588267302484821357e+02  8.588267302473163909e+02  8.588267302461505324e+02 
       342  1.787638641096388938e+03  1.787638641096388938e+03  1.597449131411950930e+03  8.666825335025154118e+02  8.659373242513709101e+02  8.653178635829560790e+02  8.653178635814798554e+02  8.653178635800036318e+02 
       343  1.800706778952766626e+03  1.800706778952766626e+03  1.609225589974510967e+03  8.731379742973862221e+02  8.724246086513196587e+02  8.717771610597374092e+02  8.717771610579852677e+02  8.717771610562322167e+02 
       344  1.813723452797097480e+03  1.813723452797097480e+03  1.620955452429205707e+03  8.795357193308775550e+02  8.788612199566706522e+02  8.782027503139825058e+02  8.782027503120000347e+02  8.782027503100165404e+02 
       345  1.826688521302847221e+03  1.826688521302847221e+03  1.632638561506983024e+03  8.858750921168791592e+02  8.852447685983360088e+02  8.845925473685930456e+02  8.845925473664339052e+02  8.845925473642734005e+02 
       346  1.839601851388024670e+03  1.839601851388024670e+03  1.644274768771663503e+03  8.921564345029414653e+02  8.915735570515032578e+02  8.909444654271716217e+02  8.909444654248940196e+02  8.909444654226136890e+02 
       347  1.852463320574306863e+03  1.852463320574306863e+03  1.655863937206386709e+03  8.983811262315626891e+02  8.978469598671994163e+02  8.972567708994059785e+02  8.972567708970721014e+02  8.972567708947366327e+02 
       348  1.865272819521227348e+03  1.865272819521227348e+03  1.667405943945674835e+03  9.045516158128282314e+02  9.040657495014638698e+02  9.035285203347226570e+02  9.035285203323950327e+02  9.035285203300675221e+02 
       349  1.878030254616766570e+03  1.878030254616766570e+03  1.678900683026155320e+03  9.106714688000400884e+02  9.102322219137640786e+02  9.097599074433852593e+02  9.097599074411288029e+02  9.097599074388718918e+02 
       350  1.890735550547409503e+03  1.890735550547409503e+03  1.690348068063659866e+03  9.167453671981298839e+02  9.163500916920294230e+02  9.159523445520270570e+02  9.159523445499021364e+02  9.159523445477765335e+02 
       351  1.903388652785648901e+03  1.903388652785648901e+03  1.701748034786711969e+03  9.227789882090330593e+02  9.224242515247671008e+02  9.221082745773968554e+02  9.221082745754603138e+02  9.221082745735229764e+02 
       352  1.915989529848595112e+03  1.915989529848595112e+03  1.713100543290436462e+03  9.287787420060484465e+02  9.284605120687840554e+02  9.282308799420773084e+02  9.282308799403787134e+02  9.282308799386809142e+02 
       353  1.928538175087178615e+03  1.928538175087178615e+03  1.724405579789475723e+03  9.347514059832109297e+02  9.344653688566714891e+02  9.343238451193030869e+02  9.343238451178855257e+02  9.343238451164672824e+02 
       354  1.941034607790713608e+03  1.941034607790713608e+03  1.735663157662232834e+03  9.407037019871064558e+02  9.404457533434252809e+02  9.403911850487770607e+02  9.403911850476724794e+02  9.403911850465672160e+02 
       355  1.953478873500478358e+03  1.953478873500478358e+03  1.746873317675452654e+03  9.466418489624600170e+02  9.464086929631766907e+02  9.464370528076387927e+02  9.464370528068673138e+02  9.464370528060951528e+02 
       356  1.965871043501485474e+03  1.965871043501485474e+03  1.758036127358946032e+03  9.525711441771073851e+02  9.523608661813210574e+02  9.524654635254177037e+02  9.524654635249909234e+02  9.524654635245633472e+02 
       357  1.978211213464617458e+03  1.978211213464617458e+03  1.769151679509848691e+03  9.584956436227796530e+02  9.583081043182156691e+02  9.584799366258030204e+02  9.584799366257167321e+02  9.584799366256315807e+02 
       358  1.990499501191609625e+03  1.990499501191609625e+03  1.780220089786199878e+03  9.644179813813530018e+02  9.642549053924387863e+02  9.644831041375778113e+02  9.644831041378197369e+02  9.644831041380614352e+02 
       359  2.002736043421371505e+03  2.002736043421371505e+03  1.791241493364687358e+03  9.703393263002144522e+02  9.702040515427568153e+02  9.704763771384189113e+02  9.704763771389617659e+02  9.704763771395060985e+02 
       360  2.014920991698780881e+03  2.014920991698780881e+03  1.802216040695130914e+03  9.762594618840615794e+02  9.761564633282325758e+02  9.764598055251556161e+02  9.764598055259639295e+02  9.764598055267723566e+02 
       361  2.027054507381223857e+03  2.027054507381223857e+03  1.813143892453575972e+03  9.821769783327321193e+02  9.821113751061492394e+02  9.824322380268198458e+02  9.824322380278457558e+02  9.824322380288729164e+02 
       362  2.039136755924373119e+03  2.039136755924373119e+03  1.824025213831423343e+03  9.880895514176324923e+02  9.880667570667902737e+02  9.883917487947463769e+02  9.883917487959389518e+02  9.883917487971300488e+02 
       363  2.051167900641969027e+03  2.051167900641969027e+03  1.834860168323596099e+03  9.939942558790432940e+02  9.940197843613790383e+02  9.943361482422785684e+02  9.943361482435772132e+02  9.943361482448757442e+02 
       364  2.063148096204479316e+03  2.063148096204479316e+03  1.845648911252911375e+03  9.998878720990799138e+02  9.999671899178488275e+02  1.000263382308235919e+03  1.000263382309581971e+03  1.000263382310927796e+03 
       365  2.075077482195143148e+03  2.075077482195143148e+03  1.856391583343144703e+03  1.005767182427905595e+03  1.005905472993948592e+03  1.006171731775632338e+03  1.006171731776967590e+03  1.006171731778303410e+03 
       366  2.086956177048847167e+03  2.086956177048847167e+03  1.867088304664804355e+03  1.011629225273644010e+03  1.011831002743639601e+03  1.012059813821813577e+03  1.012059813823083346e+03  1.012059813824354478e+03 
       367  2.098784272687707926e+03  2.098784272687707926e+03  1.877739169259148866e+03  1.017471418114482162e+03  1.017740049055581608e+03  1.017926425678263854e+03  1.017926425679421413e+03  1.017926425680578632e+03 
       368  2.110561830150903006e+03  2.110561830150903006e+03  1.888344240741627345e+03  1.023291512987177384e+03  1.023628803026836295e+03  1.023770326474671492e+03  1.023770326475675802e+03  1.023770326476681134e+03 
       369  2.122288876478823568e+03  2.122288876478823568e+03  1.898903549167190931e+03  1.029087467451312023e+03  1.029493462722816275e+03  1.029590101381492332e+03  1.029590101382316107e+03  1.029590101383139427e+03 
       370  2.133965403038051591e+03  2.133965403038051591e+03  1.909417089362472325e+03  1.034857346169258562e+03  1.035330366873840148e+03  1.035384183743953827e+03  1.035384183744575921e+03  1.035384183745198470e+03 
       371  2.145591365375717487e+03  2.145591365375717487e+03  1.919884820810936390e+03  1.040599301377314305e+03  1.041136080442609227e+03  1.041150954020947893e+03  1.041150954021359439e+03  1.041150954021772577e+03 
       372  2.157166684625960897e+03  2.157166684625960897e+03  1.930306669098485600e+03  1.046311614803712473e+03  1.046907393022661381e+03  1.046888775798307734e+03  1.046888775798511233e+03  1.046888775798715869e+03 
       373  2.168691250439933356e+03  2.168691250439933356e+03  1.940682528880776545e+03  1.051992772758123465e+03  1.052641294608059980e+03  1.052595942451234578e+03  1.052595942451243218e+03  1.052595942451252540e+03 
       374  2.180164925303351083e+03  2.180164925303351083e+03  1.951012268237217995e+03  1.057641566694899666e+03  1.058335018863447431e+03  1.058270637864650098e+03  1.058270637864482751e+03  1.058270637864315404e+03 
       375  2.191587549991909782e+03  2.191587549991909782e+03  1.961295734165916656e+03  1.063257217059907362e+03  1.063986188927498461e+03  1.063911011576353758e+03  1.063911011576040210e+03  1.063911011575723705e+03 
       376  2.202958949890031363e+03  2.202958949890031363e+03  1.971532758938476718e+03  1.068839493069483524e+03  1.069593026009975119e+03  1.069515363508628752e+03  1.069515363508198561e+03  1.069515363507767688e+03 
       377  2.214278941930547717e+03  2.214278941930547717e+03  1.981723167063836172e+03  1.074388791712892271e+03  1.075154566787010481e+03  1.075082380672354020e+03  1.075082380671845840e+03  1.075082380671336750e+03 
       378  2.225547341920791041e+03  2.225547341920791041e+03  1.991866782634896026e+03  1.079906175971133507e+03  1.080670883011094702e+03  1.080611413122320755e+03  1.080611413121774149e+03  1.080611413121227315e+03 
       379  2.236763971986703837e+03  2.236763971986703837e+03  2.001963436792104403e+03  1.085393375797193585e+03  1.086143273141924510e+03  1.086102752609054960e+03  1.086102752608511310e+03  1.086102752607966295e+03 
       380  2.247928667836548811e+03  2.247928667836548811e+03  2.012012974977722706e+03  1.090852703656536960e+03  1.091574308757690233e+03  1.091557773915306825e+03  1.091557773914807512e+03  1.091557773914307290e+03 
       381  2.259041285544673883e+03  2.259041285544673883e+03  2.022015263657461901e+03  1.096286853221601177e+03  1.096967658214404082e+03  1.096978837105960565e+03  1.096978837105542652e+03  1.096978837105124512e+03 
       382  2.270101707578911373e+03  2.270101707578911373e+03  2.031970196242304610e+03  1.101698629751109593e+03  1.102327739623164916e+03  1.102368991533503959e+03  1.102368991533202234e+03  1.102368991532901191e+03 
       383  2.281109852149135349e+03  2.281109852149135349e+03  2.041877702302926309e+03  1.107090674285379691e+03  1.107659283554231706e+03  1.107731566223181972e+03  1.107731566223028722e+03  1.107731566222876609e+03 
       384  2.292065666145966134e+03  2.292065666145966134e+03  2.051737740358138126e+03  1.112465212089976831e+03  1.112966867789189564e+03  1.113069726926223211e+03  1.113069726926245494e+03  1.113069726926263684e+03 
       385  2.302969134820148156e+03  2.302969134820148156e+03  2.061550307412557686e+03  1.117823857509451727e+03  1.118254528944293497e+03  1.118386114468039068e+03  1.118386114468248024e+03  1.118386114468456071e+03 
       386  2.313820283062483213e+03  2.313820283062483213e+03  2.071315440126334579e+03  1.123167493364774600e+03  1.123525538182643459e+03  1.123682651253965560e+03  1.123682651254371194e+03  1.123682651254776374e+03 
       387  2.324619175217757856e+03  2.324619175217757856e+03  2.081033214550511730e+03  1.128496232018663250e+03  1.128782341565062325e+03  1.128960527726330156e+03  1.128960527726931559e+03  1.128960527727532963e+03 
       388  2.335365913279766573e+03  2.335365913279766573e+03  2.090703744256732989e+03  1.133809436842864670e+03  1.134026579460865150e+03  1.134220296326693415e+03  1.134220296327480355e+03  1.134220296328266841e+03 
       389  2.346060633462428541e+03  2.346060633462428541e+03  2.100327176841833079e+03  1.139105772363263895e+03  1.139259109275337096e+03  1.139461986842257147e+03  1.139461986843209615e+03  1.139461986844161856e+03 
       390  2.356703501315347239e+03  2.356703501315347239e+03  2.109903688979220078e+03  1.144383290008891208e+03  1.144480035407979813e+03  1.144685214910352670e+03  1.144685214911441562e+03  1.144685214912531364e+03 
       391  2.367294705643477755e+03  2.367294705643477755e+03  2.119433480290252191e+03  1.149639597855474221e+03  1.149688791468880709e+03  1.149889310157280306e+03  1.149889310158473791e+03  1.149889310159668184e+03 
       392  2.377834451483264729e+03  2.377834451483264729e+03  2.128916766294391437e+03  1.154872135064980057e+03  1.154884276241847147e+03  1.155073479712205881e+03  1.155073479713462575e+03  1.155073479714721088e+03 
       393  2.388322952342175540e+03  2.388322952342175540e+03  2.138353770636016179e+03  1.160078498412797444e+03  1.160064996696770322e+03  1.160236957229542213e+03  1.160236957230819371e+03  1.160236957232098348e+03 
       394  2.398760421941837194e+03  2.398760421941837194e+03  2.147744716812685510e+03  1.165256735263571045e+03  1.165229198227590132e+03  1.165379071831540159e+03  1.165379071832796399e+03  1.165379071834052183e+03 
       395  2.409147065837832088e+03  2.409147065837832088e+03  2.157089819776358127e+03  1.170405551970821307e+03  1.170375021350138013e+03  1.170499266650965410e+03  1.170499266652153665e+03  1.170499266653342147e+03 
       396  2.419483073403704566e+03  2.419483073403704566e+03  2.166389277910301189e+03  1.175524428164068922e+03  1.175500723807787153e+03  1.175597172104755828e+03  1.175597172105838126e+03  1.175597172106921107e+03 
       397  2.429768610653995893e+03  2.429768610653995893e+03  2.175643265865714056e+03  1.180613629657625097e+03  1.180604933863195811e+03  1.180672761019464815e+03  1.180672761020406824e+03  1.180672761021347924e+03 
       398  2.440003814271323336e+03  2.440003814271323336e+03  2.184851928608106846e+03  1.185674106589715393e+03  1.185686829789607600e+03  1.185726477735705203e+03  1.185726477736474862e+03  1.185726477737245432e+03 
       399  2.450188787085714011e+03  2.450188787085714011e+03  2.194015376899217244e+03  1.190699801839479505e+03  1.190746148380015256e+03  1.190759217943106705e+03  1.190759217943684462e+03  1.190759217944263355e+03 
       400  2.460323595187898263e+03  2.460323595187898263e+03  2.203133684393846579e+03  1.195689472749626702e+03  1.195783012245334930e+03  1.195772143172872120e+03  1.195772143173244331e+03  1.195772143173617451e+03 
       401  2.470408266815074512e+03  2.470408266815074512e+03  2.212206886510693948e+03  1.200645059513990645e+03  1.200797668017751903e+03  1.200766416162480709e+03  1.200766416162642372e+03  1.200766416162801988e+03 
       402  2.480442793060863551e+03  2.480442793060863551e+03  2.221234981144901667e+03  1.205568847742192929e+03  1.205785045259175831e+03  1.205742951679304042e+03  1.205742951679257203e+03  1.205742951679208090e+03 
       403  2.490427130332924207e+03  2.490427130332924207e+03  2.230217931139980465e+03  1.210463486952301309e+03  1.210737619840113894e+03  1.210697821442122859e+03  1.210697821441880251e+03  1.210697821441637643e+03 
       404  2.500361204376853038e+03  2.500361204376853038e+03  2.239155668330090975e+03  1.215332006328329953e+03  1.215656025890823230e+03  1.215623499621116252e+03  1.215623499620697658e+03  1.215623499620276789e+03 
       405  2.510244915613577632e+03  2.510244915613577632e+03  2.248048098898914304e+03  1.220177824002929128e+03  1.220541484285797878e+03  1.220521242939673812e+03  1.220521242939104695e+03  1.220521242938535124e+03 
       406  2.520078145473919449e+03  2.520078145473919449e+03  2.256895109726242481e+03  1.225004707790818657e+03  1.225395910191194844e+03  1.225392757298059450e+03  1.225392757297372327e+03  1.225392757296685204e+03 
       407  2.529860763400474298e+03  2.529860763400474298e+03  2.265696575372897314e+03  1.229816628875571496e+03  1.230221850839148146e+03  1.230240147936963922e+03  1.230240147936197900e+03  1.230240147935431878e+03 
       408  2.539592634218807234e+03  2.539592634218807234e+03  2.274452365398186430e+03  1.234617500334574061e+03  1.235022236726844312e+03  1.235065653352927711e+03  1.235065653352125082e+03  1.235065653351324727e+03 
       409  2.549273625603429082e+03  2.549273625603429082e+03  2.283162351741386829e+03  1.239410840933494683e+03  1.239800006120874741e+03  1.239871238850592590e+03  1.239871238849802239e+03  1.239871238849010297e+03 
       410  2.558903615373994853e+03  2.558903615373994853e+03  2.291826415916392307e+03  1.244199425818999543e+03  1.244557694887565503e+03  1.244658164444909744e+03  1.244658164444175327e+03  1.244658164443437727e+03 
       411  2.568482498394024333e+03  2.568482498394024333e+03  2.300444455813184959e+03  1.248985000647665174e+03  1.249297105504811270e+03  1.249426667341044094e+03  1.249426667340409040e+03  1.249426667339773303e+03 
       412  2.578010192902516792e+03  2.578010192902516792e+03  2.309016391963882597e+03  1.253768144579545151e+03  1.254019181367981219e+03  1.254175912497686568e+03  1.254175912497189984e+03  1.254175912496691581e+03 
       413  2.587486646106620356e+03  2.587486646106620356e+03  2.317542173117389211e+03  1.258548312910363393e+03  1.258724125144272193e+03  1.258904251748293746e+03  1.258904251747969965e+03  1.258904251747643457e+03 
       414  2.596911838802550392e+03  2.596911838802550392e+03  2.326021780875595141e+03  1.263323983181947142e+03  1.263411633148962437e+03  1.263609620108649324e+03  1.263609620108520403e+03  1.263609620108390118e+03 
       415  2.606285788747854440e+03  2.606285788747854440e+03  2.334455233087559009e+03  1.268092797967330625e+03  1.268081075220834236e+03  1.268289847107025935e+03  1.268289847107107335e+03  1.268289847107187825e+03 
       416  2.615608552551495904e+03  2.615608552551495904e+03  2.342842585756165136e+03  1.272851665246965695e+03  1.272731562467798994e+03  1.272942808185403464e+03  1.272942808185702916e+03  1.272942808186002139e+03 
       417  2.624880225960263033e+03  2.624880225960263033e+03  2.351183933340495514e+03  1.277596840563416208e+03  1.277361947891462933e+03  1.277566473235502372e+03  1.277566473236018510e+03  1.277566473236533739e+03 
       418  2.634100942522353307e+03  2.634100942522353307e+03  2.359479407446623554e+03  1.282324036115553099e+03  1.281970838165141004e+03  1.282158951355865838e+03  1.282158951356583202e+03  1.282158951357299202e+03 
       419  2.643270870635652955e+03  2.643270870635652955e+03  2.367729173927841202e+03  1.287028599544822328e+03  1.286556690322913710e+03  1.286718624406380968e+03  1.286718624407279776e+03  1.286718624408177902e+03 
       420  2.652390209019770282e+03  2.652390209019770282e+03  2.375933428436460417e+03  1.291705762868193460e+03  1.291117999813395954e+03  1.291244375935282960e+03  1.291244375936332290e+03  1.291244375937382756e+03 
       421  2.661459180781670057e+03  2.661459180781670057e+03  2.384092390578564391e+03  1.296350888943503378e+03  1.295653472111544488e+03  1.295735777828753726e+03  1.295735777829916287e+03  1.295735777831079986e+03 
       422  2.670478026406633035e+03  2.670478026406633035e+03  2.392206296977374677e+03  1.300959628395217351e+03  1.300162050399182135e+03  1.300193074936957828e+03  1.300193074938194059e+03  1.300193074939430971e+03 
       423  2.679446996069754732e+03  2.679446996069754732e+03  2.400275393631915904e+03  1.305527974280501212e+03  1.304642791684302892e+03  1.304616963060515445e+03  1.304616963061781689e+03  1.304616963063045205e+03 
       424  2.688366341641624331e+03  2.688366341641624331e+03  2.408299927954475606e+03  1.310052265964369099e+03  1.309094684085485596e+03  1.309008283549493854e+03  1.309008283550737360e+03  1.309008283551981549e+03 
       425  2.697236308749761520e+03  2.697236308749761520e+03  2.416280140859674702e+03  1.314529190131982432e+03  1.313516489040170654e+03  1.313367744866714020e+03  1.313367744867891588e+03  1.313367744869069611e+03 
       426  2.706057129260341299e+03  2.706057129260341299e+03  2.424216259278079178e+03  1.318955808690127924e+03  1.317906660260102171e+03  1.317695739523620659e+03  1.317695739524681812e+03  1.317695739525745466e+03 
       427  2.714829014493754585e+03  2.714829014493754585e+03  2.432108489415739768e+03  1.323329636097140110e+03  1.322263377268971226e+03  1.321992306184207109e+03  1.321992306185107736e+03  1.321992306186010183e+03 
       428  2.723552149380543142e+03  2.723552149380543142e+03  2.439957010969479597e+03  1.327648767758970962e+03  1.326584696191567673e+03  1.326257241458536555e+03  1.326257241459233455e+03  1.326257241459931720e+03 
       429  2.732226687677972222e+03  2.732226687677972222e+03  2.447761972411314218e+03  1.331912025717101642e+03  1.330868763391966240e+03  1.330490293403962824e+03  1.330490293404419390e+03  1.330490293404875501e+03 
       430  2.740852748361471185e+03  2.740852748361471185e+03  2.455523487443962040e+03  1.336119074432760726e+03  1.335114016450471127e+03  1.334691342811362802e+03  1.334691342811545610e+03  1.334691342811729783e+03 
       431  2.749430413318212686e+03  2.749430413318212686e+03  2.463241632753949943e+03  1.340270505130608626e+03  1.339319369139835317e+03  1.338860571030079655e+03  1.338860571029968241e+03  1.338860571029857738e+03 
       432  2.757959726413323551e+03  2.757959726413323551e+03  2.470916447141858498e+03  1.344367920809414954e+03  1.343484428488806770e+03  1.342998677989436374e+03  1.342998677989019825e+03  1.342998677988598502e+03 
       433  2.766440693913223186e+03  2.766440693913223186e+03  2.478547932005189068e+03  1.348413987285924577e+03  1.347609684537401108e+03  1.347107076298226957e+03  1.347107076297494814e+03  1.347107076296761534e+03 
       434  2.774873286211890445e+03  2.774873286211890445e+03  2.486136053094109229e+03  1.352412366024277844e+03  1.351696535761987434e+03  1.351187889316557175e+03  1.351187889315519442e+03  1.351187889314480117e+03 
       435  2.783257440792226589e+03  2.783257440792226589e+03  2.493680743463930412e+03  1.356367517493577907e+03  1.355747130298843103e+03  1.355243731536755831e+03  1.355243731535430470e+03  1.355243731534103290e+03 
       436  2.791593066347392778e+03  2.791593066347392778e+03  2.501181907558437615e+03  1.360284425999170026e+03  1.359764100486215739e+03  1.359277372668825819e+03  1.359277372667241934e+03  1.359277372665656003e+03 
       437  2.799880047994718097e+03  2.799880047994718097e+03  2.508639426365887175e+03  1.364168289816580000e+03  1.363750254538860645e+03  1.363291367181227542e+03  1.363291367179420831e+03  1.363291367177616166e+03 
       438  2.808118253503630058e+03  2.808118253503630058e+03  2.516053163585737821e+03  1.368024239136366759e+03  1.367708316734954451e+03  1.367287764234637734e+03  1.367287764232660038e+03  1.367287764230683706e+03 
       439  2.816307540387540939e+03  2.816307540387540939e+03  2.523422972678031783e+03  1.371857152431781287e+03  1.371640818210694306e+03  1.371268024413199100e+03  1.371268024411104534e+03  1.371268024409007694e+03 
       440  2.824447763585514167e+03  2.824447763585514167e+03  2.530748704526681649e+03  1.375671574325398751e+03  1.375550132596251387e+03  1.375233130654084789e+03  1.375233130651931333e+03  1.375233130649777195e+03 
       441  2.832538783378130120e+03  2.832538783378130120e+03  2.538030215344838780e+03  1.379471664060217108e+03  1.379438535919381366e+03  1.379183735188898254e+03  1.379183735186750482e+03  1.379183735184600437e+03 
       442  2.840580473213180085e+03  2.840580473213180085e+03  2.545267374477384237e+03  1.383261101513409812e+03  1.383308171268007527e+03  1.383120188009656431e+03  1.383120188007579145e+03  1.383120188005499358e+03 
       443  2.848572727167327230e+03  2.848572727167327230e+03  2.552460071826385501e+03  1.387042958104267655e+03  1.387160929438877019e+03  1.387042460559696565e+03  1.387042460557750019e+03  1.387042460555805519e+03 
       444  2.856515466748817289e+03  2.856515466748817289e+03  2.559608224625800631e+03  1.390819612994028148e+03  1.390998372571362097e+03  1.390950125037315956e+03  1.390950125035563815e+03  1.390950125033811446e+03 
       445  2.864408646701117505e+03  2.864408646701117505e+03  2.566711783240154546e+03  1.394592759782254689e+03  1.394821770538863348e+03  1.394842474760482673e+03  1.394842474758978597e+03  1.394842474757475657e+03 
       446  2.872252259490249799e+03  2.872252259490249799e+03  2.573770735662323659e+03  1.398363465766638683e+03  1.398632188778219415e+03  1.398718703637006229e+03  1.398718703635799329e+03  1.398718703634591293e+03 
       447  2.880046338248604116e+03  2.880046338248604116e+03  2.580785110466913920e+03  1.402132222518182516e+03  1.402430532359698191e+03  1.402578021334432606e+03  1.402578021333559491e+03  1.402578021332688422e+03 
       448  2.887790958062738810e+03  2.887790958062738810e+03  2.587754978097138519e+03  1.405898959327950479e+03  1.406217506011443447e+03  1.406419652560084842e+03  1.406419652559578026e+03  1.406419652559069846e+03 
       449  2.895486235571789166e+03  2.895486235571789166e+03  2.594680450452998684e+03  1.409663031826292354e+03  1.409993515532223228e+03  1.410242753250083979e+03  1.410242753249960970e+03  1.410242753249836596e+03 
       450  2.903132326862649734e+03  2.903132326862649734e+03  2.601561678774743086e+03  1.413423219620027112e+03  1.413758569678863751e+03  1.414046318884188395e+03  1.414046318884453513e+03  1.414046318884719540e+03 
       451  2.910729423703432531e+03  2.910729423703432531e+03  2.608398849867028275e+03  1.417177746457142121e+03  1.417512208399084102e+03  1.417829117114490145e+03  1.417829117115141116e+03  1.417829117115791860e+03 
       452  2.918277748293300647e+03  2.918277748293300647e+03  2.615192180835876115e+03  1.420924301428265153e+03  1.421253427693395679e+03  1.421589606152211445e+03  1.421589606153228942e+03  1.421589606154249168e+03 
       453  2.925777546818449082e+03  2.925777546818449082e+03  2.621941912630520619e+03  1.424660070286445944e+03  1.424980620098193867e+03  1.425325863023579814e+03  1.425325863024936552e+03  1.425325863026293746e+03 
       454  2.933229082116914014e+03  2.933229082116914014e+03  2.628648302716952912e+03  1.428381857182258727e+03  1.428691660969478562e+03  1.429035686860489250e+03  1.429035686862144530e+03  1.429035686863799583e+03 
       455  2.940632625755368736e+03  2.940632625755368736e+03  2.635311617205436050e+03  1.432086345751261206e+03  1.432384217878037816e+03  1.432716973253962578e+03  1.432716973255863422e+03  1.432716973257765403e+03 
       456  2.947988449876408595e+03  2.947988449876408595e+03  2.641932122767628243e+03  1.435770397541911279e+03  1.436056121065005300e+03  1.436368151017586570e+03  1.436368151019673405e+03  1.436368151021760468e+03 
       457  2.955296819174983284e+03  2.955296819174983284e+03  2.648510078651865570e+03  1.439431209393979771e+03  1.439705516788531440e+03  1.439988328930465286e+03  1.439988328932671720e+03  1.439988328934878155e+03 
       458  2.962557983249040262e+03  2.962557983249040262e+03  2.655045729020663657e+03  1.443066279693189017e+03  1.443330733498509971e+03  1.443577069624363048e+03  1.443577069626617231e+03  1.443577069628871641e+03 
       459  2.969772169468265020e+03  2.969772169468265020e+03  2.661539295785069953e+03  1.446673316117239892e+03  1.446930078489596781e+03  1.447134074102890281e+03  1.447134074105121044e+03  1.447134074107353172e+03 
       460  2.976939576540197777e+03  2.976939576540197777e+03  2.667990972157341730e+03  1.450250235593332036e+03  1.450501804236433827e+03  1.450659083326874679e+03  1.450659083329009263e+03  1.450659083331143393e+03 
       461  2.984060369045699190e+03  2.984060369045699190e+03  2.674400917208718056e+03  1.453795288445102415e+03  1.454044289837318956e+03  1.454152052674946390e+03  1.454152052676913627e+03  1.454152052678883138e+03 
       462  2.991134673226256382e+03  2.991134673226256382e+03  2.680769251702466590e+03  1.457307241834776050e+03  1.457556328912517074e+03  1.457613458711879048e+03  1.457613458713614591e+03  1.457613458715351044e+03 
       463  2.998162574203739041e+03  2.998162574203739041e+03  2.687096055357706518e+03  1.460785523219850120e+03  1.461037363592167594e+03  1.461044534259455304e+03  1.461044534260900946e+03  1.461044534262346360e+03 
       464  3.005144114704690764e+03  3.005144114704690764e+03  2.693381365593302689e+03  1.464230249848549647e+03  1.464487547681056640e+03  1.464447285977949832e+03  1.464447285979060780e+03  1.464447285980171955e+03 
       465  3.012079295297487079e+03  3.012079295297487079e+03  2.699625177754094693e+03  1.467642139107880666e+03  1.467907632717333399e+03  1.467824291086725680e+03  1.467824291087467145e+03  1.467824291088209293e+03 
       466  3.018968076108470996e+03  3.018968076108470996e+03  2.705827446789816349e+03  1.471022332367736226e+03  1.471298729825376768e+03  1.471178344749445159e+03  1.471178344749796452e+03  1.471178344750147062e+03 
       467  3.025810379967408608e+03  3.025810379967408608e+03  2.711988090344360444e+03  1.474372170707247506e+03  1.474662007615383573e+03  1.474512037651309129e+03  1.474512037651262972e+03  1.474512037651215905e+03 
       468  3.032606096932932815e+03  3.032606096932932815e+03  2.718106993223180325e+03  1.477692989518458262e+03  1.477998429606781656e+03  1.477827396739988671e+03  1.477827396739551205e+03  1.477827396739114874e+03 
       469  3.039355090114090672e+03  3.039355090114090672e+03  2.724184013179965859e+03  1.480986013883615215e+03  1.481308655464643152e+03  1.481125746364893757e+03  1.481125746364086126e+03  1.481125746363278722e+03 
       470  3.046057202636180136e+03  3.046057202636180136e+03  2.730218987882413330e+03  1.484252379135320325e+03  1.484593137237631254e+03  1.484407826463832862e+03  1.484407826462688718e+03  1.484407826461544801e+03 
       471  3.052712265562815901e+03  3.052712265562815901e+03  2.736211742855492048e+03  1.487493210253706593e+03  1.487852299127269816e+03  1.487674022820338450e+03  1.487674022818902813e+03  1.487674022817468312e+03 
