     Count            Initial values               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-300000          Iteration-400000          Iteration-500001 
       572  6.759457902977368349e+01  6.759457902977368349e+01  3.975338052543316962e+02  1.705353223147591507e+03  1.705877213452369233e+03  1.706587994060343362e+03  1.705946825407041615e+03  1.705946825388326943e+03 
       573  6.759457902977368349e+01  6.759457902977368349e+01  3.977413266766307629e+02  1.706561406480867845e+03  1.706964768457356740e+03  1.707952822928732076e+03  1.707450275357572536e+03  1.707450275341321230e+03 
       574  6.759457902977368349e+01  6.759457902977368349e+01  3.979448750565135242e+02  1.707769351171867584e+03  1.708042595775005566e+03  1.709269328643760218e+03  1.708925482033630942e+03  1.708925482020463505e+03 
       575  6.759457902977366928e+01  6.759457902977366928e+01  3.981444572507562043e+02  1.708975728120250096e+03  1.709112282698582931e+03  1.710529680235572187e+03  1.710358577649773906e+03  1.710358577640201702e+03 
       576  6.759457902977366928e+01  6.759457902977366928e+01  3.983400801261530546e+02  1.710178847727527454e+03  1.710175236489842291e+03  1.711727647347994889e+03  1.711736720352110979e+03  1.711736720346505763e+03 
       577  6.759457902977366928e+01  6.759457902977366928e+01  3.985317505595397733e+02  1.711376684841984115e+03  1.711232627780075518e+03  1.712858851320250096e+03  1.713048596717487271e+03  1.713048596716063912e+03 
       578  6.759457902977366928e+01  6.759457902977366928e+01  3.987194754378164134e+02  1.712566910481487639e+03  1.712285337691590939e+03  1.713920942217575657e+03  1.714284864196936269e+03  1.714284864199757294e+03 
       579  6.759457902977368349e+01  6.759457902977368349e+01  3.989032616579634123e+02  1.713746929940129576e+03  1.713333910538969349e+03  1.714913693740200870e+03  1.715438515207083128e+03  1.715438515214038716e+03 
       580  6.759457902977366928e+01  6.759457902977366928e+01  3.990831161270643861e+02  1.714913926732941945e+03  1.714378513825569598e+03  1.715839011055825495e+03  1.716505147480900177e+03  1.716505147491727257e+03 
       581  6.759457902977368349e+01  6.759457902977368349e+01  3.992590457623280145e+02  1.716064911710762999e+03  1.715418907257096407e+03  1.716700850338967939e+03  1.717483129254781034e+03  1.717483129269057372e+03 
       582  6.759457902977366928e+01  6.759457902977366928e+01  3.994310574911075378e+02  1.717196776569667691e+03  1.716454422464607660e+03  1.717505052709678239e+03  1.718373652399157208e+03  1.718373652416329378e+03 
       583  6.759457902977366928e+01  6.759457902977366928e+01  3.995991582509222440e+02  1.718306350883907271e+03  1.717483954951500436e+03  1.718259099039766170e+03  1.719180671364667205e+03  1.719180671384061498e+03 
       584  6.759457902977366928e+01  6.759457902977366928e+01  3.997633549894768521e+02  1.719390461729207800e+03  1.718505969525070441e+03  1.718971795699220365e+03  1.719910730764762093e+03  1.719910730785627038e+03 
       585  6.759457902977368349e+01  6.759457902977368349e+01  3.999236546646853867e+02  1.720445994895780359e+03  1.719518520098840327e+03  1.719652904399403951e+03  1.720572689131002562e+03  1.720572689152511884e+03 
       586  6.759457902977368349e+01  6.759457902977368349e+01  4.000800642446884581e+02  1.721469956572485216e+03  1.720519284153954914e+03  1.720312731423765854e+03  1.721177350323612927e+03  1.721177350344917386e+03 
       587  6.759457902977368349e+01  6.759457902977368349e+01  4.002325907078793534e+02  1.722459534242163045e+03  1.721505611415322164e+03  1.720961692810920795e+03  1.721737017283368687e+03  1.721737017303620632e+03 
       588  6.759457902977368349e+01  6.759457902977368349e+01  4.003812410429191573e+02  1.723412155446129418e+03  1.722474585671693376e+03  1.721609872921110991e+03  1.722264985702678359e+03  1.722264985721064704e+03 
       589  6.759457902977368349e+01  6.759457902977368349e+01  4.005260222487632404e+02  1.724325543069019432e+03  1.723423098220918064e+03  1.722266594375949808e+03  1.722774997824421007e+03  1.722774997840195056e+03 
       590  6.759457902977366928e+01  6.759457902977366928e+01  4.006669413346796773e+02  1.725197765803241509e+03  1.724347931006804629e+03  1.722940017236549920e+03  1.723280678462276683e+03  1.723280678474789966e+03 
       591  6.759457902977368349e+01  6.759457902977368349e+01  4.008040053202718127e+02  1.726027282432625725e+03  1.725245846987267441e+03  1.723636784098597218e+03  1.723794975978396451e+03  1.723794975987122143e+03 
       592  6.759457902977371191e+01  6.759457902977371191e+01  4.009372212354970202e+02  1.726812978590435250e+03  1.726113684710674306e+03  1.724361725653781605e+03  1.724329630401482973e+03  1.724329630406033402e+03 
       593  6.759457902977371191e+01  6.759457902977371191e+01  4.010665961206930774e+02  1.727554194765092234e+03  1.726948453607337342e+03  1.725117638515682984e+03  1.724894689399777690e+03  1.724894689399926847e+03 
       594  6.759457902977369770e+01  6.759457902977369770e+01  4.011921370265952760e+02  1.728250744533771012e+03  1.727747426191200702e+03  1.725905143934389798e+03  1.725498090601693320e+03  1.725498090597385499e+03 
       595  6.759457902977369770e+01  6.759457902977369770e+01  4.013138510143591589e+02  1.728902922239667078e+03  1.728508223300138070e+03  1.726722632626820541e+03  1.726145325954522150e+03  1.726145325945863078e+03 
       596  6.759457902977371191e+01  6.759457902977371191e+01  4.014317451555837124e+02  1.729511499583845762e+03  1.729228888812171363e+03  1.727566297656158440e+03  1.726839200741726017e+03  1.726839200728999685e+03 
       597  6.759457902977371191e+01  6.759457902977371191e+01  4.015458265323297269e+02  1.730077710893339599e+03  1.729907950912943761e+03  1.728430254262518929e+03  1.727579696677716129e+03  1.727579696661352955e+03 
       598  6.759457902977369770e+01  6.759457902977369770e+01  4.016561022371462855e+02  1.730603227165148610e+03  1.730544467761626947e+03  1.729306742727848132e+03  1.728363945109762653e+03  1.728363945090339030e+03 
       599  6.759457902977371191e+01  6.759457902977371191e+01  4.017625793730870214e+02  1.731090119362667338e+03  1.731138056158660447e+03  1.730186407659512724e+03  1.729186312715648910e+03  1.729186312693866057e+03 
       600  6.759457902977369770e+01  6.759457902977369770e+01  4.018652650537372324e+02  1.731540811820481849e+03  1.731688902495988032e+03  1.731058644369845524e+03  1.730038598092030497e+03  1.730038598068681949e+03 
       601  6.759457902977368349e+01  6.759457902977368349e+01  4.019641664032313315e+02  1.731958026943131699e+03  1.732197755840357559e+03  1.731912000233431854e+03  1.730910333213398872e+03  1.730910333189342055e+03 
       602  6.759457902977369770e+01  6.759457902977369770e+01  4.020592905562779720e+02  1.732344722648107336e+03  1.732665903529249590e+03  1.732734616275855387e+03  1.731789179204084348e+03  1.731789179180204655e+03 
       603  6.759457902977368349e+01  6.759457902977368349e+01  4.021506446581802265e+02  1.732704024207771226e+03  1.733095130210024536e+03  1.733514692162156052e+03  1.732661401670861096e+03  1.732661401648045967e+03 
       604  6.759457902977368349e+01  6.759457902977368349e+01  4.022382358648583818e+02  1.733039152274928483e+03  1.733487661781423412e+03  1.734240956379486533e+03  1.733512407264781814e+03  1.733512407243882535e+03 
       605  6.759457902977366928e+01  6.759457902977366928e+01  4.023220713428724480e+02  1.733353348936653219e+03  1.733846096192638470e+03  1.734903122900139579e+03  1.734327320442348991e+03  1.734327320424147729e+03 
       606  6.759457902977368349e+01  6.759457902977368349e+01  4.024021582694434187e+02  1.733649803662782460e+03  1.734173323552670581e+03  1.735492316095814886e+03  1.735091577809842192e+03  1.735091577795020385e+03 
       607  6.759457902977368349e+01  6.759457902977368349e+01  4.024785038324767470e+02  1.733931581025619153e+03  1.734472438453668019e+03  1.736001447021710646e+03  1.735791516898397731e+03  1.735791516887510625e+03 
       608  6.759457902977368349e+01  6.759457902977368349e+01  4.025511152305816722e+02  1.734201552045005428e+03  1.734746647666996978e+03  1.736425526044009302e+03  1.736414936411736107e+03  1.736414936405189792e+03 
       609  6.759457902977368349e+01  6.759457902977368349e+01  4.026199996730982775e+02  1.734462330931835368e+03  1.734999176386430008e+03  1.736761898955124025e+03  1.736951605768615764e+03  1.736951605766655348e+03 
       610  6.759457902977368349e+01  6.759457902977368349e+01  4.026851643801168734e+02  1.734716218854887984e+03  1.735233176083696208e+03  1.737010396305182212e+03  1.737393703296204194e+03  1.737393703298903120e+03 
       611  6.759457902977368349e+01  6.759457902977368349e+01  4.027466165824997120e+02  1.734965156156021521e+03  1.735451636944325855e+03  1.737173388837788934e+03  1.737736164938500906e+03  1.737736164945750943e+03 
       612  6.759457902977368349e+01  6.759457902977368349e+01  4.028043635219074190e+02  1.735210684189308040e+03  1.735657307746192600e+03  1.737255745571177158e+03  1.737976928769659935e+03  1.737976928781178913e+03 
       613  6.759457902977368349e+01  6.759457902977368349e+01  4.028584124508160471e+02  1.735453917673211208e+03  1.735852625866876906e+03  1.737264695055020184e+03  1.738117064805481732e+03  1.738117064820819678e+03 
       614  6.759457902977368349e+01  6.759457902977368349e+01  4.029087706325454974e+02  1.735695528171414480e+03  1.736039659867221189e+03  1.737209594519466236e+03  1.738160784458214948e+03  1.738160784476783419e+03 
       615  6.759457902977368349e+01  6.759457902977368349e+01  4.029554453412775956e+02  1.735935739068983366e+03  1.736220066718908583e+03  1.737101615600003470e+03  1.738115329023542472e+03  1.738115329044619557e+03 
       616  6.759457902977368349e+01  6.759457902977368349e+01  4.029984438620816150e+02  1.736174332137498368e+03  1.736395065085611350e+03  1.736953358518661162e+03  1.737990741187786853e+03  1.737990741210554916e+03 
       617  6.759457902977368349e+01  6.759457902977368349e+01  4.030377734909367291e+02  1.736410665432556470e+03  1.736565425133332610e+03  1.736778408805622121e+03  1.737799527401074556e+03  1.737799527424645248e+03 
       618  6.759457902977368349e+01  6.759457902977368349e+01  4.030734415347537833e+02  1.736643701868507151e+03  1.736731474386087939e+03  1.736590852176451335e+03  1.737556222369335956e+03  1.737556222392792733e+03 
       619  6.759457902977368349e+01  6.759457902977368349e+01  4.031054553113994530e+02  1.736872047450274522e+03  1.736893118403089147e+03  1.736404764463369474e+03  1.737276870273196892e+03  1.737276870295623894e+03 
       620  6.759457902977368349e+01  6.759457902977368349e+01  4.031338221497194922e+02  1.737093997857060913e+03  1.737049874545676403e+03  1.736233694595693123e+03  1.736978440619923958e+03  1.736978440640433291e+03 
       621  6.759457902977368349e+01  6.759457902977368349e+01  4.031585493895594254e+02  1.737307591867859401e+03  1.737200916722056263e+03  1.736090159313291224e+03  1.736678199571382720e+03  1.736678199589167662e+03 
       622  6.759457902977369770e+01  6.759457902977369770e+01  4.031796443817914906e+02  1.737510669995080207e+03  1.737345128755992619e+03  1.735985168459038505e+03  1.736393059971755292e+03  1.736393059986104618e+03 
       623  6.759457902977369770e+01  6.759457902977369770e+01  4.031971144883343072e+02  1.737700936656603517e+03  1.737481163984312843e+03  1.735927799296795229e+03  1.736138934993568455e+03  1.736138935003906454e+03 
       624  6.759457902977369770e+01  6.759457902977369770e+01  4.032109670821795362e+02  1.737876024234998113e+03  1.737607508746819803e+03  1.735924837088995901e+03  1.735930120948180729e+03  1.735930120954078347e+03 
       625  6.759457902977369770e+01  6.759457902977369770e+01  4.032212095474110924e+02  1.738033557400064865e+03  1.737722547428970302e+03  1.735980496890900667e+03  1.735778734005468550e+03  1.735778734006670902e+03 
       626  6.759457902977368349e+01  6.759457902977368349e+01  4.032278492792332827e+02  1.738171216102326980e+03  1.737824626657572026e+03  1.736096238321301144e+03  1.735694223436266384e+03  1.735694223432703666e+03 
       627  6.759457902977369770e+01  6.759457902977369770e+01  4.032308936839910984e+02  1.738286795714745722e+03  1.737912116289629466e+03  1.736270681403550952e+03  1.735682980979465356e+03  1.735682980971241477e+03 
       628  6.759457902977368349e+01  6.759457902977368349e+01  4.032303501791930103e+02  1.738378262932359121e+03  1.737983465083565306e+03  1.736499627798425536e+03  1.735748062402749156e+03  1.735748062390154018e+03 
       629  6.759457902977369770e+01  6.759457902977369770e+01  4.032262261935388779e+02  1.738443806224515356e+03  1.738037249365898560e+03  1.736776187976456640e+03  1.735889033359875157e+03  1.735889033343368965e+03 
       630  6.759457902977369770e+01  6.759457902977369770e+01  4.032185291669392200e+02  1.738481879827487546e+03  1.738072213466845824e+03  1.737091011033106952e+03  1.736101947164758258e+03  1.736101947144951509e+03 
       631  6.759457902977368349e+01  6.759457902977368349e+01  4.032072665505411919e+02  1.738491240443673860e+03  1.738087301111250781e+03  1.737432609955778162e+03  1.736379457136442170e+03  1.736379457114085426e+03 
       632  6.759457902977369770e+01  6.759457902977369770e+01  4.031924458067513228e+02  1.738470975992794138e+03  1.738081677331595301e+03  1.737787771405937974e+03  1.736711060964694752e+03  1.736711060940629977e+03 
       633  6.759457902977369770e+01  6.759457902977369770e+01  4.031740744092604700e+02  1.738420525952142043e+03  1.738054740800474974e+03  1.738142035615183659e+03  1.737083469286852505e+03  1.737083469262002382e+03 
       634  6.759457902977369770e+01  6.759457902977369770e+01  4.031521598430675226e+02  1.738339693015941066e+03  1.738006126676694066e+03  1.738480228780779953e+03  1.737481085368765662e+03  1.737481085344081293e+03 
       635  6.759457902977368349e+01  6.759457902977368349e+01  4.031267096045016842e+02  1.738228645922434907e+03  1.737935700130995201e+03  1.738787027608484550e+03  1.737886577768561438e+03  1.737886577744995748e+03 
       636  6.759457902977368349e+01  6.759457902977368349e+01  4.030977312012497578e+02  1.738087913501077537e+03  1.737843541037221939e+03  1.739047534138856690e+03  1.738281524020958841e+03  1.738281523999432693e+03 
       637  6.759457902977369770e+01  6.759457902977369770e+01  4.030652321523771207e+02  1.737918370266728289e+03  1.737729920872170396e+03  1.739247838808535334e+03  1.738647100899881252e+03  1.738647100881236383e+03 
       638  6.759457902977368349e+01  6.759457902977368349e+01  4.030292199883540434e+02  1.737721214139794256e+03  1.737595273384936036e+03  1.739375550411626364e+03  1.738964795316818709e+03  1.738964795301791355e+03 
       639  6.759457902977369770e+01  6.759457902977369770e+01  4.029897022510785973e+02  1.737497937071913384e+03  1.737440160995374981e+03  1.739420273121992977e+03  1.739217109358802418e+03  1.739217109348001486e+03 
       640  6.759457902977369770e+01  6.759457902977369770e+01  4.029466864939014386e+02  1.737250289499024348e+03  1.737265239139178902e+03  1.739374012926305795e+03  1.739388233357085483e+03  1.739388233350958672e+03 
       641  6.759457902977369770e+01  6.759457902977369770e+01  4.029001802816510462e+02  1.736980239618194673e+03  1.737071220776263317e+03  1.739231498378628430e+03  1.739464661927732095e+03  1.739464661926550662e+03 
       642  6.759457902977369770e+01  6.759457902977369770e+01  4.028501911906571422e+02  1.736689928508265211e+03  1.736858842992537575e+03  1.738990403390377878e+03  1.739435729559838137e+03  1.739435729563688028e+03 
       643  6.759457902977369770e+01  6.759457902977369770e+01  4.027967268087759294e+02  1.736381622134525514e+03  1.736628837207686956e+03  1.738651462990378832e+03  1.739294044796072058e+03  1.739294044804843679e+03 
       644  6.759457902977368349e+01  6.759457902977368349e+01  4.027397947354129997e+02  1.736057661307062972e+03  1.736381904115621410e+03  1.738218476738577237e+03  1.739035805523085401e+03  1.739035805536485668e+03 
       645  6.759457902977369770e+01  6.759457902977369770e+01  4.026794025815509599e+02  1.735720410714280206e+03  1.736118694188292238e+03  1.737698198611087491e+03  1.738660982222997518e+03  1.738660982240554858e+03 
       646  6.759457902977368349e+01  6.759457902977368349e+01  4.026155579697720555e+02  1.735372208768442533e+03  1.735839794864295527e+03  1.737100116942679506e+03  1.738173361445068849e+03  1.738173361466154574e+03 
       647  6.759457902977368349e+01  6.759457902977368349e+01  4.025482685342813625e+02  1.735015319857723171e+03  1.735545725085008826e+03  1.736436131916515023e+03  1.737580446714636764e+03  1.737580446738478940e+03 
       648  6.759457902977369770e+01  6.759457902977369770e+01  4.024775419209372558e+02  1.734651888276080399e+03  1.735236935249193493e+03  1.735720139661389567e+03  1.736893217120792542e+03  1.736893217146513507e+03 
       649  6.759457902977368349e+01  6.759457902977368349e+01  4.024033857872706790e+02  1.734283894924452625e+03  1.734913813792452402e+03  1.734967539060962054e+03  1.736125752693705408e+03  1.736125752720352239e+03 
       650  6.759457902977369770e+01  6.759457902977369770e+01  4.023258078025125997e+02  1.733913117425301834e+03  1.734576699292485046e+03  1.734194678602874092e+03  1.735294739039553178e+03  1.735294739066135890e+03 
       651  6.759457902977369770e+01  6.759457902977369770e+01  4.022448156476190206e+02  1.733541094703744648e+03  1.734225895756668478e+03  1.733418262660142318e+03  1.734418868108102288e+03  1.734418868133632259e+03 
       652  6.759457902977368349e+01  6.759457902977368349e+01  4.021604170152956499e+02  1.733169096590262143e+03  1.733861688877191455e+03  1.732654739803933126e+03  1.733518157609181344e+03  1.733518157632699285e+03 
       653  6.759457902977368349e+01  6.759457902977368349e+01  4.020726196100234802e+02  1.732798098849282724e+03  1.733484362777361866e+03  1.731919696072101942e+03  1.732613214671034712e+03  1.732613214691656822e+03 
       654  6.759457902977369770e+01  6.759457902977369770e+01  4.019814311480833453e+02  1.732428763926210195e+03  1.733094215692135322e+03  1.731227273173213007e+03  1.731724468794822315e+03  1.731724468811770521e+03 
       655  6.759457902977368349e+01  6.759457902977368349e+01  4.018868593575835462e+02  1.732061427665476685e+03  1.732691573155291053e+03  1.730589634239392808e+03  1.730871402261272124e+03  1.730871402273908416e+03 
       656  6.759457902977368349e+01  6.759457902977368349e+01  4.017889119784824175e+02  1.731696092236114737e+03  1.732276797692361242e+03  1.730016498775009268e+03  1.730071809219574789e+03  1.730071809227424865e+03 
       657  6.759457902977369770e+01  6.759457902977369770e+01  4.016875967626139072e+02  1.731332425434248762e+03  1.731850294332071144e+03  1.729514765512745953e+03  1.729341112667537800e+03  1.729341112670296752e+03 
       658  6.759457902977369770e+01  6.759457902977369770e+01  4.015829214737174198e+02  1.730969766405209839e+03  1.731412511407354486e+03  1.729088238558729927e+03  1.728691766383577487e+03  1.728691766381145044e+03 
       659  6.759457902977368349e+01  6.759457902977368349e+01  4.014748938874564601e+02  1.730607137677839773e+03  1.730963936238270890e+03  1.728737468123362305e+03  1.728132765509467845e+03  1.728132765501929953e+03 
       660  6.759457902977368349e+01  6.759457902977368349e+01  4.013635217914510918e+02  1.730243263236637858e+03  1.730505085378841613e+03  1.728459712469137685e+03  1.727669285054981628e+03  1.727669285042624097e+03 
       661  6.759457902977369770e+01  6.759457902977369770e+01  4.012488129852995371e+02  1.729876592171950733e+03  1.730036489146702479e+03  1.728249022606038352e+03  1.727302460233050169e+03  1.727302460216337522e+03 
       662  6.759457902977369770e+01  6.759457902977369770e+01  4.011307752806052918e+02  1.729505327302013029e+03  1.729558670318385339e+03  1.728096446299698300e+03  1.727029316852488591e+03  1.727029316832056338e+03 
       663  6.759457902977369770e+01  6.759457902977369770e+01  4.010094165010035567e+02  1.729127458097405679e+03  1.729072117293976135e+03  1.727990343597472702e+03  1.726842854517972455e+03  1.726842854494594576e+03 
       664  6.759457902977368349e+01  6.759457902977368349e+01  4.008847444821867043e+02  1.728740797238298001e+03  1.728577252621467096e+03  1.727916802338527532e+03  1.726732280154369164e+03  1.726732280128929460e+03 
       665  6.759457902977369770e+01  6.759457902977369770e+01  4.007567670719291186e+02  1.728343020161342565e+03  1.728074398370436938e+03  1.727860138872330026e+03  1.726683384290755839e+03  1.726683384264222923e+03 
       666  6.759457902977368349e+01  6.759457902977368349e+01  4.006254921301164700e+02  1.727931706970097139e+03  1.727563740317742031e+03  1.727803466361968958e+03  1.726679047551196163e+03  1.726679047524577072e+03 
       667  6.759457902977369770e+01  6.759457902977369770e+01  4.004909275287683954e+02  1.727504386059884382e+03  1.727045293131506241e+03  1.727729310499059466e+03  1.726699859870349655e+03  1.726699859844655748e+03 
       668  6.759457902977369770e+01  6.759457902977369770e+01  4.003530811520672614e+02  1.727058578719989100e+03  1.726518868620068588e+03  1.727620250142735358e+03  1.726724830095165999e+03  1.726724830071374072e+03 
       669  6.759457902977369770e+01  6.759457902977369770e+01  4.002119608963835731e+02  1.726591843856211199e+03  1.725984048757150504e+03  1.727459558631738673e+03  1.726732159283648798e+03  1.726732159262662208e+03 
       670  6.759457902977368349e+01  6.759457902977368349e+01  4.000675746703026903e+02  1.726101821908454440e+03  1.725440164893671636e+03  1.727231820957020773e+03  1.726700047977067243e+03  1.726700047959684980e+03 
       671  6.759457902977368349e+01  6.759457902977368349e+01  3.999199303946508621e+02  1.725586277067172887e+03  1.724886284471443105e+03  1.726923502934012731e+03  1.726607506436591393e+03  1.726607506423474661e+03 
       672  6.759457902977369770e+01  6.759457902977369770e+01  3.997690360025213749e+02  1.725043136979164728e+03  1.724321206528302810e+03  1.726523450662451978e+03  1.726435137041126154e+03  1.726435137032767670e+03 
       673  6.759457902977369770e+01  6.759457902977369770e+01  3.996148994393037697e+02  1.724470529226876124e+03  1.723743467155076360e+03  1.726023301469753278e+03  1.726165859342211661e+03  1.726165859338924975e+03 
       674  6.759457902977369770e+01  6.759457902977369770e+01  3.994575286627065793e+02  1.723866813930472745e+03  1.723151355721806340e+03  1.725417790863389428e+03  1.725785550367191490e+03  1.725785550369096200e+03 
       675  6.759457902977369770e+01  6.759457902977369770e+01  3.992969316427883086e+02  1.723230611842530834e+03  1.722542942098416233e+03  1.724704943549228801e+03  1.725283575473818246e+03  1.725283575480829995e+03 
       676  6.759457902977369770e+01  6.759457902977369770e+01  3.991331163619809104e+02  1.722560827308348507e+03  1.721916114367734963e+03  1.723886140367150801e+03  1.724653188502185458e+03  1.724653188514029807e+03 
       677  6.759457902977369770e+01  6.759457902977369770e+01  3.989660908151188892e+02  1.721856665517946794e+03  1.721268625926289587e+03  1.722966057386990087e+03  1.723891784540531035e+03  1.723891784556738685e+03 
       678  6.759457902977369770e+01  6.759457902977369770e+01  3.987958630094645400e+02  1.721117643618706779e+03  1.720598150547777095e+03  1.721952478499527615e+03  1.723000994443172885e+03  1.723000994463114239e+03 
       679  6.759457902977369770e+01  6.759457902977369770e+01  3.986224409647372795e+02  1.720343595450881594e+03  1.719902343833686245e+03  1.720855988173283322e+03  1.721986616804226514e+03  1.721986616827125772e+03 
       680  6.759457902977369770e+01  6.759457902977369770e+01  3.984458327131394526e+02  1.719534669861523071e+03  1.719178909339562097e+03  1.719689556081182218e+03  1.720858389772299461e+03  1.720858389797260770e+03 
       681  6.759457902977369770e+01  6.759457902977369770e+01  3.982660462993827082e+02  1.718691322723711892e+03  1.718425667497697759e+03  1.718468029731437582e+03  1.719629611517365902e+03  1.719629611543418832e+03 
       682  6.759457902977369770e+01  6.759457902977369770e+01  3.980830897807175006e+02  1.717814302932235478e+03  1.717640625264841674e+03  1.717207554888132790e+03  1.718316624079276380e+03  1.718316624105401615e+03 
       683  6.759457902977369770e+01  6.759457902977369770e+01  3.978969712269591241e+02  1.716904632758472417e+03  1.716822044210758804e+03  1.715924946284405678e+03  1.716938180496601035e+03  1.716938180521783352e+03 
       684  6.759457902977369770e+01  6.759457902977369770e+01  3.977076987205145997e+02  1.715963583037770604e+03  1.715968504591508463e+03  1.714637032910752623e+03  1.715514719446823847e+03  1.715514719470078262e+03 
       685  6.759457902977369770e+01  6.759457902977369770e+01  3.975152803564125179e+02  1.714992643757037968e+03  1.715078962925363840e+03  1.713360003127176014e+03  1.714067575170888631e+03  1.714067575191296555e+03 
       686  6.759457902977369770e+01  6.759457902977369770e+01  3.973197242423285047e+02  1.713993490722293018e+03  1.714152800762553170e+03  1.712108775054902708e+03  1.712618153169960124e+03  1.712618153186723021e+03 
       687  6.759457902977369770e+01  6.759457902977369770e+01  3.971210384986131317e+02  1.712967949074811713e+03  1.713189862581145690e+03  1.710896416874613578e+03  1.711187103650741619e+03  1.711187103663195558e+03 
       688  6.759457902977369770e+01  6.759457902977369770e+01  3.969192312583219859e+02  1.711917954456066582e+03  1.712190480929731393e+03  1.709733639583533432e+03  1.709793524633739025e+03  1.709793524641384465e+03 
       689  6.759457902977369770e+01  6.759457902977369770e+01  3.967143106672401700e+02  1.710845512636986768e+03  1.711155487216738265e+03  1.708628381824941926e+03  1.708454225360391320e+03  1.708454225362917214e+03 
       690  6.759457902977369770e+01  6.759457902977369770e+01  3.965062848839128264e+02  1.709752658475465296e+03  1.710086207078047664e+03  1.707585503057541700e+03  1.707183078564982452e+03  1.707183078562269657e+03 
       691  6.759457902977369770e+01  6.759457902977369770e+01  3.962951620796718544e+02  1.708641415114816255e+03  1.708984439908304921e+03  1.706606597467507527e+03  1.705990487130382235e+03  1.705990487122517152e+03 
       692  6.759457902977369770e+01  6.759457902977369770e+01  3.960809504386643312e+02  1.707513754348026168e+03  1.707852422774713887e+03  1.705689936545866885e+03  1.704882986468386434e+03  1.704882986455649871e+03 
       693  6.759457902977369770e+01  6.759457902977369770e+01  3.958636581578816163e+02  1.706371559058180537e+03  1.706692779553976607e+03  1.704830543392362642e+03  1.703862998882594866e+03  1.703862998865461122e+03 
       694  6.759457902977369770e+01  6.759457902977369770e+01  3.956432934471866361e+02  1.705216588583613884e+03  1.705508456655178634e+03  1.704020396621436703e+03  1.702928750236624865e+03  1.702928750215735818e+03 
       695  6.759457902977369770e+01  6.759457902977369770e+01  3.954198645293419645e+02  1.704050447732130351e+03  1.704302647034618985e+03  1.703248756315756964e+03  1.702074352557125849e+03  1.702074352533267074e+03 
       696  6.759457902977369770e+01  6.759457902977369770e+01  3.951933796400381880e+02  1.702874560021859679e+03  1.703078704485539674e+03  1.702502599269622806e+03  1.701290049295301742e+03  1.701290049269376141e+03 
       697  6.759457902977369770e+01  6.759457902977369770e+01  3.949638470279247144e+02  1.701690145609035653e+03  1.701840050556836331e+03  1.701767146350155144e+03  1.700562613513288625e+03  1.700562613486282771e+03 
       698  6.759457902977369770e+01  6.759457902977369770e+01  3.947312749546356372e+02  1.700498204293823619e+03  1.700590076948104524e+03  1.701026461433666100e+03  1.699875883593382468e+03  1.699875883566317498e+03 
       699  6.759457902977369770e+01  6.759457902977369770e+01  3.944956716948189523e+02  1.699299503920430652e+03  1.699332046636186533e+03  1.700264098799444810e+03  1.699211415989850366e+03  1.699211415963759919e+03 
       700  6.759457902977369770e+01  6.759457902977369770e+01  3.942570455361668564e+02  1.698094574351064239e+03  1.698068997091032543e+03  1.699463773773479488e+03  1.698549229800437388e+03  1.698549229776310540e+03 
       701  6.759457902977369770e+01  6.759457902977369770e+01  3.940154047794423491e+02  1.696883707010031912e+03  1.696803648774982094e+03  1.698610029994556726e+03  1.697868613824270597e+03  1.697868613803022072e+03 
       702  6.759457902977369770e+01  6.759457902977369770e+01  3.937707577385101558e+02  1.695666959824410242e+03  1.695538321884667766e+03  1.697688876383225988e+03  1.697148963897091107e+03  1.697148963879531948e+03 
       703  6.759457902977369770e+01  6.759457902977369770e+01  3.935231127403643541e+02  1.694444167260013501e+03  1.694274864079077588e+03  1.696688367921612326e+03  1.696370616961899486e+03  1.696370616948692259e+03 
       704  6.759457902977369770e+01  6.759457902977369770e+01  3.932724781251584432e+02  1.693214955059439262e+03  1.693014591708335502e+03  1.695599106582880950e+03  1.695515648510921892e+03  1.695515648502565682e+03 
       705  6.759457902977369770e+01  6.759457902977369770e+01  3.930188622462341073e+02  1.691978759212978503e+03  1.691758246745783936e+03  1.694414641948715143e+03  1.694568601553122107e+03  1.694568601549930463e+03 
       706  6.759457902977369770e+01  6.759457902977369770e+01  3.927622734701503191e+02  1.690734848620281809e+03  1.690505971190623086e+03  1.693131754999486930e+03  1.693517117955234426e+03  1.693517117957319442e+03 
       707  6.759457902977369770e+01  6.759457902977369770e+01  3.925027201767114207e+02  1.689482350841740299e+03  1.689257300195738026e+03  1.691750613174954196e+03  1.692352446849692114e+03  1.692352446856960341e+03 
       708  6.759457902977369770e+01  6.759457902977369770e+01  3.922402107590011724e+02  1.688220280314309093e+03  1.688011174672552670e+03  1.690274790050795900e+03  1.691069809813148822e+03  1.691069809825310358e+03 
       709  6.759457902977369770e+01  6.759457902977369770e+01  3.919747536234049221e+02  1.686947568390888819e+03  1.686765973555411392e+03  1.688711148464449025e+03  1.689668608292748786e+03  1.689668608309322281e+03 
       710  6.759457902977369770e+01  6.759457902977369770e+01  3.917063571896469512e+02  1.685663094492054142e+03  1.685519565076908748e+03  1.687069590999770071e+03  1.688152464588323028e+03  1.688152464608664786e+03 
