      0.000000000000000000e+00,      1.989503046676137088e-01,      5.954961440261759970e-02,      2.009348170143714649e-04,      2.009348168379857576e-04,      2.009348166617170629e-04,      2.009348164853878968e-04,      2.009348163091822755e-04,      2.009348156027491539e-04
      0.000000000000000000e+00,      2.449220697345474707e-01,      7.819847440012621387e-02,      3.515338485014466862e-04,      3.515338482490592740e-04,      3.515338479968416478e-04,      3.515338477445439534e-04,      3.515338474924148524e-04,      3.515338464816186964e-04
      0.000000000000000000e+00,      3.223852724973126360e-01,      1.108299316488264297e-01,      6.130518619527603429e-04,      6.130518615489989002e-04,      6.130518611455262890e-04,      6.130518607419214051e-04,      6.130518603385779223e-04,      6.130518587215970676e-04
      0.000000000000000000e+00,      4.489010947120903872e-01,      1.651321316900981051e-01,      1.027127237439030318e-03,      1.027127236784743363e-03,      1.027127236130941481e-03,      1.027127235476920806e-03,      1.027127234823316249e-03,      1.027127232203093200e-03
      0.000000000000000000e+00,      6.443623694031278548e-01,      2.495988675158672399e-01,      1.618990842478484384e-03,      1.618990841476944387e-03,      1.618990840476163982e-03,      1.618990839475043138e-03,      1.618990838474554383e-03,      1.618990834463745554e-03
      0.000000000000000000e+00,      9.268406140606495480e-01,      3.715562407807828649e-01,      2.376085300349579845e-03,      2.376085298953218520e-03,      2.376085297557914509e-03,      2.376085296162153398e-03,      2.376085294767262251e-03,      2.376085289175365080e-03
      0.000000000000000000e+00,      1.307033672203658625e+00,      5.346049815690141482e-01,      3.230419491585968545e-03,      3.230419489855404069e-03,      3.230419488126117650e-03,      3.230419486396303875e-03,      3.230419484667566062e-03,      3.230419477737282025e-03
      0.000000000000000000e+00,      1.783740313343320061e+00,      7.366331841387498969e-01,      4.060114776040973754e-03,      4.060114774192244251e-03,      4.060114772344795842e-03,      4.060114770496861709e-03,      4.060114768650085505e-03,      4.060114761246458315e-03
      0.000000000000000000e+00,      2.343246826616422140e+00,      9.697281386713368923e-01,      4.720007947487217179e-03,      4.720007945894528524e-03,      4.720007944302770549e-03,      4.720007942710754099e-03,      4.720007941119746392e-03,      4.720007934741183783e-03
      0.000000000000000000e+00,      2.963464021387529623e+00,      1.222313327466419075e+00,      5.090976301891810690e-03,      5.090976301026433476e-03,      5.090976300161203713e-03,      5.090976299296133545e-03,      5.090976298431664458e-03,      5.090976294965248068e-03
      0.000000000000000000e+00,      3.620571230409590502e+00,      1.482384974922814846e+00,      5.120648335039825957e-03,      5.120648335357403519e-03,      5.120648335673932440e-03,      5.120648335991207292e-03,      5.120648336308422297e-03,      5.120648337578627592e-03
      0.000000000000000000e+00,      4.294706594146537881e+00,      1.740192072366242515e+00,      4.833360363604630866e-03,      4.833360365420179446e-03,      4.833360367233236095e-03,      4.833360369047677921e-03,      4.833360370861252385e-03,      4.833360378129473132e-03
      0.000000000000000000e+00,      4.972610737602908060e+00,      1.989399851508865336e+00,      4.309025706587728613e-03,      4.309025709981362078e-03,      4.309025713371004811e-03,      4.309025716762633802e-03,      4.309025720152550622e-03,      4.309025733739513774e-03
      0.000000000000000000e+00,      5.647234431202821092e+00,      2.226793121675176401e+00,      3.647478084163684273e-03,      3.647478088943217379e-03,      3.647478093717446569e-03,      3.647478098494083987e-03,      3.647478103268331391e-03,      3.647478122404352718e-03
      0.000000000000000000e+00,      6.315665423243641108e+00,      2.451202953048302824e+00,      2.937485840866070445e-03,      2.937485846589454885e-03,      2.937485852306613403e-03,      2.937485858026348418e-03,      2.937485863743305274e-03,      2.937485886658160184e-03
      0.000000000000000000e+00,      6.976897094511824271e+00,      2.662395381338159339e+00,      2.241324633360606416e-03,      2.241324639403708199e-03,      2.241324645440185507e-03,      2.241324651479118316e-03,      2.241324657515287276e-03,      2.241324681709605700e-03
      0.000000000000000000e+00,      7.630315141493452025e+00,      2.860333398101982283e+00,      1.594738857374904638e-03,      1.594738863023777717e-03,      1.594738868666239042e-03,      1.594738874310732595e-03,      1.594738879952926989e-03,      1.594738902567729381e-03
      0.000000000000000000e+00,      8.275081571457159058e+00,      3.044883456762229379e+00,      1.015799710478756729e-03,      1.015799715027480539e-03,      1.015799719570619625e-03,      1.015799724115087075e-03,      1.015799728658154603e-03,      1.015799746866660270e-03
      0.000000000000000000e+00,      8.910137355837886020e+00,      3.215821051181809942e+00,      5.151267302934621787e-04,      5.151267331340997346e-04,      5.151267359705312366e-04,      5.151267388073508830e-04,      5.151267416440409672e-04,      5.151267530118773270e-04
      0.000000000000000000e+00,      9.534457234077990506e+00,      3.372953734104521040e+00,      1.027347373014582047e-04,      1.027347379977414999e-04,      1.027347386916346443e-04,      1.027347393847932147e-04,      1.027347400793503788e-04,      1.027347428596494410e-04
      0.000000000000000000e+00,      1.014728890623087842e+01,      3.516232325053895380e+00,     -2.098887150804476347e-04,     -2.098887167408139236e-04,     -2.098887184015201912e-04,     -2.098887200641545768e-04,     -2.098887217237517056e-04,     -2.098887283809842508e-04
      0.000000000000000000e+00,      1.074825485553901849e+01,      3.645793781014094570e+00,     -4.115784471375451520e-04,     -4.115784511153887599e-04,     -4.115784550914965601e-04,     -4.115784590707018717e-04,     -4.115784630452892952e-04,     -4.115784789830514187e-04
      0.000000000000000000e+00,      1.133729748988793418e+01,      3.761929085307435194e+00,     -4.954067634889232265e-04,     -4.954067694929579525e-04,     -4.954067754934175219e-04,     -4.954067814979812301e-04,     -4.954067874965662139e-04,     -4.954068115483289654e-04
      0.000000000000000000e+00,      1.191454872320150926e+01,      3.865016701528363186e+00,     -4.626803517442858063e-04,     -4.626803592581206839e-04,     -4.626803667670031971e-04,     -4.626803742807368645e-04,     -4.626803817874712479e-04,     -4.626804118853513823e-04
      0.000000000000000000e+00,      1.248022565189410393e+01,      3.955470374717455329e+00,     -3.254940784402388532e-04,     -3.254940867757266979e-04,     -3.254940951055372263e-04,     -3.254941034405874328e-04,     -3.254941117680630776e-04,     -3.254941451564402643e-04
      0.000000000000000000e+00,      1.303457578846362530e+01,      4.033711887227177328e+00,     -1.073647404625890277e-04,     -1.073647488350848667e-04,     -1.073647572019604862e-04,     -1.073647655740486652e-04,     -1.073647739384727139e-04,     -1.073648074753720864e-04
      0.000000000000000000e+00,      1.357784229347606875e+01,      4.100154236356024384e+00,      1.580217923139638921e-04,      1.580217846961387118e-04,      1.580217770830808226e-04,      1.580217694652738297e-04,      1.580217618547144574e-04,      1.580217313394544066e-04
      0.000000000000000000e+00,      1.411022861008756557e+01,      4.155185343632082251e+00,      4.299096325916971443e-04,      4.299096264338012280e-04,      4.299096202790877704e-04,      4.299096141204996452e-04,      4.299096079682752989e-04,      4.299095832987415221e-04
      0.000000000000000000e+00,      1.463186420181804692e+01,      4.199153087857918187e+00,      6.652578369687493429e-04,      6.652578328034155749e-04,      6.652578286391173283e-04,      6.652578244721394762e-04,      6.652578203102743962e-04,      6.652578036193195713e-04
      0.000000000000000000e+00,      1.514284916502204403e+01,      4.232387837847407575e+00,      8.251051287301085181e-04,      8.251051268490036542e-04,      8.251051249664725223e-04,      8.251051230826443594e-04,      8.251051212024516348e-04,      8.251051136580356965e-04
      0.000000000000000000e+00,      1.564335216030205800e+01,      4.255249078868307500e+00,      8.811119024421122095e-04,      8.811119028547758194e-04,      8.811119032635200384e-04,      8.811119036723802670e-04,      8.811119040833545815e-04,      8.811119057236856816e-04
      0.000000000000000000e+00,      1.613369587627500579e+01,      4.268164367600922660e+00,      8.206500369684929623e-04,      8.206500393951325807e-04,      8.206500418156350727e-04,      8.206500442375130920e-04,      8.206500466601270678e-04,      8.206500563648227737e-04
      0.000000000000000000e+00,      1.661433851057157085e+01,      4.271618010973885049e+00,      6.490440436540210328e-04,      6.490440475553715212e-04,      6.490440514489107665e-04,      6.490440553447824560e-04,      6.490440592403434131e-04,      6.490440748499973905e-04
      0.000000000000000000e+00,      1.708577532192572690e+01,      4.266102444590708309e+00,      3.889391554851653627e-04,      3.889391601272427211e-04,      3.889391647605838494e-04,      3.889391693967947524e-04,      3.889391740321199707e-04,      3.889391926076117014e-04
      0.000000000000000000e+00,      1.754843835386158091e+01,      4.252070234209613275e+00,      7.737019383692484993e-05,      7.737019838308028066e-05,      7.737020292041763762e-05,      7.737020746069959282e-05,      7.737021200005592396e-05,      7.737023019114389641e-05
      0.000000000000000000e+00,      1.800264732902488873e+01,      4.229911669568330979e+00,     -2.389467618117032375e-04,     -2.389467581933263991e-04,     -2.389467545830071345e-04,     -2.389467509701119409e-04,     -2.389467473576522985e-04,     -2.389467328819807961e-04
      0.000000000000000000e+00,      1.844859751390850633e+01,      4.199950642272143320e+00,     -5.098103000012112369e-04,     -5.098102980289149957e-04,     -5.098102960632012711e-04,     -5.098102940956510164e-04,     -5.098102921275896688e-04,     -5.098102842436692643e-04
      0.000000000000000000e+00,      1.888633990052290557e+01,      4.162437420566369894e+00,     -6.887658839624637023e-04,     -6.887658841454171810e-04,     -6.887658843329871926e-04,     -6.887658845197076234e-04,     -6.887658847046495289e-04,     -6.887658854513968110e-04
      0.000000000000000000e+00,      1.931574698788729449e+01,      4.117535274296840520e+00,     -7.403760549948211435e-04,     -7.403760575636894386e-04,     -7.403760601349827688e-04,     -7.403760627065251402e-04,     -7.403760652748641279e-04,     -7.403760755759605837e-04
      0.000000000000000000e+00,      1.973653883683918764e+01,      4.065335943818104703e+00,     -6.459938390508605625e-04,     -6.459938439248450251e-04,     -6.459938487991455326e-04,     -6.459938536747556479e-04,     -6.459938585457670112e-04,     -6.459938780777162029e-04
      0.000000000000000000e+00,      2.014842401805733729e+01,      4.005928357586087785e+00,     -4.069944183555772722e-04,     -4.069944251515502905e-04,     -4.069944319460970950e-04,     -4.069944387428484620e-04,     -4.069944455338112194e-04,     -4.069944727624778065e-04
      0.000000000000000000e+00,      2.055127858033993604e+01,      3.939482776953065812e+00,     -4.555707989455837399e-05,     -4.555708797761787106e-05,     -4.555709605810862213e-05,     -4.555710414142113811e-05,     -4.555711221810995130e-05,     -4.555714460114017539e-05
      0.000000000000000000e+00,      2.094523513957140182e+01,      3.866290048521348499e+00,      3.966842630943785437e-04,      3.966842545259789731e-04,      3.966842459605620427e-04,      3.966842373920321510e-04,      3.966842288305174810e-04,      3.966841945036432928e-04
      0.000000000000000000e+00,      2.133058544949662405e+01,      3.786712351743794613e+00,      8.620463501986292028e-04,      8.620463420060415355e-04,      8.620463338160761196e-04,      8.620463256230756965e-04,      8.620463174369773045e-04,      8.620462846147347678e-04
      0.000000000000000000e+00,      2.170754229586918527e+01,      3.701069872386700599e+00,      1.282770149431670947e-03,      1.282770142420245870e-03,      1.282770135410379441e-03,      1.282770128397882087e-03,      1.282770121391704548e-03,      1.282770093299150007e-03
      0.000000000000000000e+00,      2.207605648810377019e+01,      3.609556983150728815e+00,      1.590134488769567997e-03,      1.590134483580626489e-03,      1.590134478391643782e-03,      1.590134473200703006e-03,      1.590134468015101925e-03,      1.590134447220512568e-03
      0.000000000000000000e+00,      2.243585895489691850e+01,      3.512266228179153238e+00,      1.725920252235360781e-03,      1.725920249258768501e-03,      1.725920246280221622e-03,      1.725920243300545004e-03,      1.725920240324989655e-03,      1.725920228389667783e-03
      0.000000000000000000e+00,      2.278670324327452335e+01,      3.409304784806463040e+00,      1.653563307389315862e-03,      1.653563306708983336e-03,      1.653563306024743345e-03,      1.653563305340223413e-03,      1.653563304658549078e-03,      1.653563301918595197e-03
      0.000000000000000000e+00,      2.312866739606229416e+01,      3.300934331039939718e+00,      1.366110355212750947e-03,      1.366110356594119274e-03,      1.366110357969859074e-03,      1.366110359346059660e-03,      1.366110360723974586e-03,      1.366110366240143488e-03
      0.000000000000000000e+00,      2.346227369345942648e+01,      3.187620838954736247e+00,      8.885409968655031765e-04,      8.885409997894005204e-04,      8.885410027063956164e-04,      8.885410056243859015e-04,      8.885410085432715209e-04,      8.885410202365311627e-04
      0.000000000000000000e+00,      2.378838781168589023e+01,      3.069979666840536137e+00,      2.746800617525394623e-04,      2.746800654923883334e-04,      2.746800692246969579e-04,      2.746800729582299719e-04,      2.746800766922938113e-04,      2.746800916530751772e-04
      0.000000000000000000e+00,      2.410799524159623530e+01,      2.948665508525382339e+00,     -3.998613861864209486e-04,     -3.998613824547495098e-04,     -3.998613787305609632e-04,     -3.998613750052342755e-04,     -3.998613712792431886e-04,     -3.998613563511809301e-04
      0.000000000000000000e+00,      2.442201165383187700e+01,      2.824282398286523499e+00,     -1.047113852977484124e-03,     -1.047113850050211117e-03,     -1.047113847129675776e-03,     -1.047113844208394070e-03,     -1.047113841285850135e-03,     -1.047113829578934967e-03
      0.000000000000000000e+00,      2.473110927864393460e+01,      2.697304632838831928e+00,     -1.578341538286960827e-03,     -1.578341536810510789e-03,     -1.578341535339501493e-03,     -1.578341533868382910e-03,     -1.578341532395027835e-03,     -1.578341526497848389e-03
      0.000000000000000000e+00,      2.503555666239415700e+01,      2.568006746730752354e+00,     -1.916884452142464087e-03,     -1.916884452514091945e-03,     -1.916884452889504754e-03,     -1.916884453265600610e-03,     -1.916884453638265182e-03,     -1.916884455141575679e-03
      0.000000000000000000e+00,      2.533506925660704923e+01,      2.436400785460039131e+00,     -2.010763670389867364e-03,     -2.010763672696391693e-03,     -2.010763675004951286e-03,     -2.010763677315035702e-03,     -2.010763679620444604e-03,     -2.010763688871876689e-03
      0.000000000000000000e+00,      2.562881107440504280e+01,      2.302245980648406132e+00,     -1.842185485184747937e-03,     -1.842185489190276918e-03,     -1.842185493196294007e-03,     -1.842185497204601365e-03,     -1.842185501207116265e-03,     -1.842185517262080697e-03
      0.000000000000000000e+00,      2.591564816284027728e+01,      2.165175442791896998e+00,     -1.431690662955988720e-03,     -1.431690668142346790e-03,     -1.431690673328076457e-03,     -1.431690678516678826e-03,     -1.431690683698668863e-03,     -1.431690704482141896e-03
      0.000000000000000000e+00,      2.619460049113819977e+01,      2.024911086225727352e+00,     -8.362426419656205897e-04,     -8.362426476201597096e-04,     -8.362426532735828602e-04,     -8.362426589301815306e-04,     -8.362426645797597750e-04,     -8.362426872380070153e-04
      0.000000000000000000e+00,      2.646526530461924764e+01,      1.881457948580030681e+00,     -1.421443021047685829e-04,     -1.421443074413509687e-04,     -1.421443127770274223e-04,     -1.421443181158535375e-04,     -1.421443234477256612e-04,     -1.421443448327089094e-04
      0.000000000000000000e+00,      2.672798228364052875e+01,      1.735171452016442961e+00,      5.459348375251371144e-04,      5.459348332322607302e-04,      5.459348289394176310e-04,      5.459348246437704597e-04,      5.459348203545629072e-04,      5.459348031490308777e-04
      0.000000000000000000e+00,      2.698365725201725951e+01,      1.586663076459860600e+00,      1.118774602980469055e-03,      1.118774600272337593e-03,      1.118774597562879934e-03,      1.118774594851230019e-03,      1.118774592145137725e-03,      1.118774581285665549e-03
      0.000000000000000000e+00,      2.723337268203823314e+01,      1.436609802225064181e+00,      1.478410370482225508e-03,      1.478410369620185684e-03,      1.478410368755207890e-03,      1.478410367888792227e-03,      1.478410367026866028e-03,      1.478410363559994924e-03
      0.000000000000000000e+00,      2.747798698681285501e+01,      1.285564862792975438e+00,      1.554242345149893859e-03,      1.554242346064070145e-03,      1.554242346973751980e-03,      1.554242347882755972e-03,      1.554242348795178670e-03,      1.554242352441125062e-03
      0.000000000000000000e+00,      2.771791063246748266e+01,      1.133857491082185476e+00,      1.316988954424237399e-03,      1.316988956712577272e-03,      1.316988958995225084e-03,      1.316988961277788112e-03,      1.316988963562934359e-03,      1.316988972711717219e-03
      0.000000000000000000e+00,      2.795308602221683358e+01,      9.815911371979288980e-01,      7.871926506940460973e-04,      7.871926536717684412e-04,      7.871926566432146640e-04,      7.871926596148727398e-04,      7.871926625886826318e-04,      7.871926744981380415e-04
      0.000000000000000000e+00,      2.818311636980815749e+01,      8.287111571807279642e-01,      3.579211324821467171e-05,      3.579211604048465411e-05,      3.579211882670656377e-05,      3.579212161303704272e-05,      3.579212440161096636e-05,      3.579213556857733191e-05
      0.000000000000000000e+00,      2.840745096324127061e+01,      6.750963354983671172e-01,     -8.242218769438399003e-04,     -8.242218752792403440e-04,     -8.242218736195983022e-04,     -8.242218719603934107e-04,     -8.242218702982611733e-04,     -8.242218636468382712e-04
      0.000000000000000000e+00,      2.862553947813973210e+01,      5.206326701587890016e-01,     -1.654266040139576498e-03,     -1.654266040477287911e-03,     -1.654266040818059159e-03,     -1.654266041160229461e-03,     -1.654266041498242282e-03,     -1.654266042864803660e-03
      0.000000000000000000e+00,      2.883690704485974265e+01,      3.652475686580068936e-01,     -2.312243286944767277e-03,     -2.312243289964047849e-03,     -2.312243292983860114e-03,     -2.312243296006355996e-03,     -2.312243299023040554e-03,     -2.312243311127610505e-03
      0.000000000000000000e+00,      2.904116886064537084e+01,      2.089147317656390168e-01,     -2.676397830825886885e-03,     -2.676397836908523016e-03,     -2.676397842988828546e-03,     -2.676397849073286570e-03,     -2.676397855150012932e-03,     -2.676397879521498664e-03
      0.000000000000000000e+00,      2.923809600348759474e+01,      5.168301209075768649e-02,     -2.666293156828255378e-03,     -2.666293165997364861e-03,     -2.666293175161268438e-03,     -2.666293184330814636e-03,     -2.666293193490684547e-03,     -2.666293230221705984e-03
      0.000000000000000000e+00,      2.942778592528532755e+01,     -1.062465344200747980e-01,     -2.257244300089397606e-03,     -2.257244311997822373e-03,     -2.257244323898485554e-03,     -2.257244335806131864e-03,     -2.257244347702355887e-03,     -2.257244395402759844e-03
      0.000000000000000000e+00,      2.961079489238318274e+01,     -2.644637683366165559e-01,     -1.486663440083722549e-03,     -1.486663454052107158e-03,     -1.486663468010827622e-03,     -1.486663481977554485e-03,     -1.486663495931521157e-03,     -1.486663551880969356e-03
      0.000000000000000000e+00,      2.978805136567040179e+01,     -4.223967771888899603e-01,     -4.516861550478256781e-04,     -4.516861701445420898e-04,     -4.516861852305493487e-04,     -4.516862003251527046e-04,     -4.516862154062397457e-04,     -4.516862758740949153e-04
      0.000000000000000000e+00,      2.996049801258190470e+01,     -5.794844498376225950e-01,      7.023278217349239070e-04,      7.023278065854686491e-04,      7.023277914467744229e-04,      7.023277762993937858e-04,      7.023277611656111039e-04,      7.023277004864557187e-04
      0.000000000000000000e+00,      3.012867551333171434e+01,     -7.353706496611800425e-01,      1.802741334318208166e-03,      1.802741320213936595e-03,      1.802741306119454070e-03,      1.802741292016729873e-03,      1.802741277926981408e-03,      1.802741221433085909e-03
      0.000000000000000000e+00,      3.029243037376894776e+01,     -8.900342153546265678e-01,      2.677582268365484314e-03,      2.677582256307342937e-03,      2.677582244257113633e-03,      2.677582232199548183e-03,      2.677582220153692117e-03,      2.677582171853294148e-03
      0.000000000000000000e+00,      3.045087660823649856e+01,     -1.043796318922563193e+00,      3.185940512192136313e-03,      3.185940502981563904e-03,      3.185940493776287605e-03,      3.185940484564962760e-03,      3.185940475363573544e-03,      3.185940438465967046e-03
      0.000000000000000000e+00,      3.060256434310162632e+01,     -1.197231209695224008e+00,      3.244442772779969515e-03,      3.244442766945167256e-03,      3.244442761112548580e-03,      3.244442755275432633e-03,      3.244442749446129013e-03,      3.244442726066450178e-03
      0.000000000000000000e+00,      3.074579923833638873e+01,     -1.351009743955761788e+00,      2.844256413438210618e-03,      2.844256411196567549e-03,      2.844256408953793440e-03,      2.844256406708163109e-03,      2.844256404468103409e-03,      2.844256395476843849e-03
      0.000000000000000000e+00,      3.087894919597886911e+01,     -1.505754261021010176e+00,      2.054146734487924224e-03,      2.054146735746375900e-03,      2.054146737000454338e-03,      2.054146738253292016e-03,      2.054146739509502863e-03,      2.054146744533968515e-03
      0.000000000000000000e+00,      3.100056085980608600e+01,     -1.661987202706224132e+00,      1.007944943888845757e-03,      1.007944948278215267e-03,      1.007944952660310865e-03,      1.007944957042616364e-03,      1.007944961426333712e-03,      1.007944978988206241e-03
