     Count               Iteration-1           Iteration-10000           Iteration-20000           Iteration-30000           Iteration-40000           Iteration-50000           Iteration-60000           Iteration-70000           Iteration-80000           Iteration-90000          Iteration-100000          Iteration-110000          Iteration-120000          Iteration-130000          Iteration-140000          Iteration-150000          Iteration-160000          Iteration-170000          Iteration-180000          Iteration-190000          Iteration-200000          Iteration-200001 
        28  0.000000000000000000e+00 -2.503063946076736102e+00 -1.274029081472235703e+00 -9.373189219281528040e-01 -8.020318024813093416e-01 -7.398666003935545632e-01 -7.016445346608293221e-01 -6.769773642012353321e-01 -6.566151700344562414e-01 -6.446723693013609591e-01 -6.539027248323350250e-01 -6.603682444595051493e-01 -6.651973644125632745e-01 -6.754084924850474181e-01 -6.878998179004156555e-01 -6.958294048506274976e-01 -7.005355616193753576e-01 -7.028011019094435596e-01 -7.035039461470660171e-01 -7.031942676486266919e-01 -7.028316268940955069e-01 -7.028316533262568555e-01 
        29  0.000000000000000000e+00 -2.402311761342474483e+00 -1.202795720720388317e+00 -8.777562599504165064e-01 -7.493289611781221993e-01 -6.918226030398102466e-01 -6.570387585032335664e-01 -6.349369794358779018e-01 -6.165790987833759118e-01 -6.061811461885611152e-01 -6.163876304155735397e-01 -6.235225506748349744e-01 -6.288401617676413480e-01 -6.393412700192016018e-01 -6.518770152936212980e-01 -6.597934913215510733e-01 -6.644832961295037421e-01 -6.667481709981757376e-01 -6.674736097871232232e-01 -6.672046034348397825e-01 -6.669070159945249543e-01 -6.669070515151815925e-01 
        30  0.000000000000000000e+00 -2.296598938694899061e+00 -1.126557540659462120e+00 -8.131591558174591228e-01 -6.915588530626735064e-01 -6.386767655141625255e-01 -6.072983963038041111e-01 -5.877368634595541153e-01 -5.713639269417285504e-01 -5.624934253604578771e-01 -5.736665260519089315e-01 -5.814660254148122931e-01 -5.872716995301914267e-01 -5.980658438974728597e-01 -6.106510077861173613e-01 -6.185617026648344563e-01 -6.232446422759494453e-01 -6.255198498763263615e-01 -6.262798795295054788e-01 -6.260642318565317055e-01 -6.258433721978065023e-01 -6.258434178522804814e-01 
        31  0.000000000000000000e+00 -2.187896637397273025e+00 -1.047280401561323515e+00 -7.454902825726890114e-01 -6.306822457302985185e-01 -5.823881413506626359e-01 -5.543811619280631930e-01 -5.373331442940525449e-01 -5.229260579484105165e-01 -5.155657903065389291e-01 -5.276952794665987767e-01 -5.361538471712208320e-01 -5.424465193831338183e-01 -5.535339696238281704e-01 -5.661716915216175039e-01 -5.740830854420551077e-01 -5.787677607567616178e-01 -5.810632648789635368e-01 -5.818689050924774619e-01 -5.817182827397857636e-01 -5.815846975875444969e-01 -5.815847543017866883e-01 
        32  0.000000000000000000e+00 -2.078819004983387231e+00 -9.675732448673386443e-01 -6.773554483523867020e-01 -5.693031172932023765e-01 -5.255590564512147012e-01 -5.008881081080858166e-01 -4.863254201429185741e-01 -4.738649556209395541e-01 -4.679984659544516035e-01 -4.810734429599108353e-01 -4.901850023447025251e-01 -4.969611780503271348e-01 -5.083403229193947936e-01 -5.210329583415784782e-01 -5.289506575342102224e-01 -5.336447950847116317e-01 -5.359697542485548638e-01 -5.368310835585248242e-01 -5.367560923008340978e-01 -5.367193138889092552e-01 -5.367193824920661882e-01 
        33  0.000000000000000000e+00 -1.971980391269539723e+00 -8.900451817862631287e-01 -6.113606246601932526e-01 -5.100253820913565050e-01 -4.707920017561377790e-01 -4.494204009529312316e-01 -4.373135886513637161e-01 -4.267795434653294251e-01 -4.223920049489038320e-01 -4.364009474287797730e-01 -4.461578631227496317e-01 -4.534116016403970661e-01 -4.650800296883801366e-01 -4.778291738117843579e-01 -4.857579900083806024e-01 -4.904684714392999467e-01 -4.928311138289984683e-01 -4.937572997106371986e-01 -4.937676653768221513e-01 -4.938362167839329686e-01 -4.938362979934254327e-01 
        34  0.000000000000000000e+00 -1.869994573263483062e+00 -8.173047258349868116e-01 -5.501111912301155371e-01 -4.554521415357442038e-01 -4.206889080325026953e-01 -4.025785543364577279e-01 -3.928971084901888844e-01 -3.842683218065587880e-01 -3.813456655605591550e-01 -3.962773717566960840e-01 -4.066688694924209813e-01 -4.143935198661381492e-01 -4.263480304200584214e-01 -4.391545007316892679e-01 -4.470985019507054403e-01 -4.518313971093164128e-01 -4.542390677802927712e-01 -4.552383695230730609e-01 -4.553428749028398670e-01 -4.555243479708508403e-01 -4.555244424102795620e-01 
        35  0.000000000000000000e+00 -1.775475182941420371e+00 -7.519602350602951901e-01 -4.962123769808499674e-01 -4.081863754675509881e-01 -3.778515640777300177e-01 -3.629630735395608099e-01 -3.556754798580641364e-01 -3.489298354504910549e-01 -3.474577382451968788e-01 -3.633004220573639031e-01 -3.743146959191392398e-01 -3.825028973503492580e-01 -3.947395602778271950e-01 -4.076034844667049128e-01 -4.155659463287975086e-01 -4.203265236308197927e-01 -4.227858019736459028e-01 -4.238656111582770336e-01 -4.240720970338429652e-01 -4.243730933377207748e-01 -4.243732015318641970e-01 
        36  0.000000000000000000e+00 -1.691035720127104014e+00 -6.966199401985591066e-01 -4.522692984262732807e-01 -3.708309858464247100e-01 -3.448811464392917969e-01 -3.331745059783770557e-01 -3.282482585000536801e-01 -3.233627623299355491e-01 -3.233265865184478116e-01 -3.400655034533031085e-01 -3.516923276127386089e-01 -3.603360210355788240e-01 -3.728503012820283402e-01 -3.857710406391561264e-01 -3.937545425580140090e-01 -3.985473362914717654e-01 -4.010639610819453083e-01 -4.022308404413195149e-01 -4.025463221445306772e-01 -4.029725560739905177e-01 -4.029726784543754547e-01 
        37  0.000000000000000000e+00 -1.619289375131899078e+00 -6.538917719752532776e-01 -4.208867985024653535e-01 -3.459886360975303887e-01 -3.243786131221497726e-01 -3.158132787372949224e-01 -3.132149231757352936e-01 -3.101657394525716427e-01 -3.115485960812520716e-01 -3.291679597436427684e-01 -3.413968187979605773e-01 -3.504894131536389068e-01 -3.632760809305466410e-01 -3.762524522261969651e-01 -3.842588454500628359e-01 -3.890876460377512558e-01 -3.916666142994813526e-01 -3.929263221827739017e-01 -3.933569764290325566e-01 -3.939133177152598364e-01 -3.939134546232878620e-01 
        38  0.000000000000000000e+00 -1.562848856362194283e+00 -6.263832173580681228e-01 -4.046692925584807199e-01 -3.362615825802777181e-01 -3.189445515007776066e-01 -3.134792124253920065e-01 -3.131747199297478801e-01 -3.119372270890607979e-01 -3.147198529618435714e-01 -3.332029649302512553e-01 -3.460225713121189983e-01 -3.555573416169295342e-01 -3.686130770912825483e-01 -3.816432691294835422e-01 -3.896738300791469101e-01 -3.945417125790129376e-01 -3.971872680254193710e-01 -3.985448445543227081e-01 -3.990960456088430419e-01 -3.997864878484165274e-01 -3.997866395402525086e-01 
        39  0.000000000000000000e+00 -1.524326749459902430e+00 -6.167016790292336736e-01 -4.062211267389841396e-01 -3.442520567583642332e-01 -3.311795698936634835e-01 -3.287716978251467026e-01 -3.307270429647246601e-01 -3.312747948259584518e-01 -3.354365661785436714e-01 -3.547660325555455074e-01 -3.681642549456682900e-01 -3.781337241600510879e-01 -3.914546889925247797e-01 -4.045391074609767657e-01 -4.125950255852615101e-01 -4.175044924586188699e-01 -4.202202307140510129e-01 -4.216798908840075910e-01 -4.223562693868245788e-01 -4.231840779254412155e-01 -4.231842445797724395e-01 
        40  0.000000000000000000e+00 -1.506335578659360408e+00 -6.274545260434365446e-01 -4.281466492289496273e-01 -3.725623212333175616e-01 -3.636843367576716446e-01 -3.642902457260959181e-01 -3.684714956756067750e-01 -3.707757707580583428e-01 -3.762951957052678154e-01 -3.964530012831062322e-01 -4.104169422785446386e-01 -4.208128906790591373e-01 -4.343945125663992712e-01 -4.475328302778791567e-01 -4.556170646762893739e-01 -4.605715935783223358e-01 -4.633604453502471188e-01 -4.649258384986580950e-01 -4.657312952656127436e-01 -4.666988748916764962e-01 -4.666990565903290644e-01 
        41  0.000000000000000000e+00 -1.511487529017358611e+00 -6.612488278981345502e-01 -4.730499465370883172e-01 -4.237943513425364017e-01 -4.190593340239558984e-01 -4.226342268507892186e-01 -4.290073732958035180e-01 -4.330375736981579848e-01 -4.398923538368819663e-01 -4.608597873138080558e-01 -4.753759035861833127e-01 -4.861893504943850530e-01 -5.000263281002332860e-01 -5.132175590281349287e-01 -5.213323170997341549e-01 -5.263360505788341470e-01 -5.292033664856603536e-01 -5.308775063202233468e-01 -5.318151885657016464e-01 -5.329241872965155835e-01 -5.329243840475896832e-01 
        42  0.000000000000000000e+00 -1.542394959238066576e+00 -7.206918726024866828e-01 -5.435353698185281246e-01 -5.005504067522963396e-01 -4.999053789938443515e-01 -5.064033957694675792e-01 -5.149334480166487538e-01 -5.206582092096994074e-01 -5.288253283862616172e-01 -5.505829199352092473e-01 -5.656370424865144741e-01 -5.768583340891666467e-01 -5.909447078659866293e-01 -6.041871383642671844e-01 -6.123339505136016214e-01 -6.173903240545541848e-01 -6.203406444960251065e-01 -6.221286496250399978e-01 -6.232029775447358588e-01 -6.244543606273680325e-01 -6.244545723705527962e-01 
        43  0.000000000000000000e+00 -1.601670821373375020e+00 -8.083915820632228133e-01 -6.422079369806965587e-01 -6.054334638926661682e-01 -6.088240665483510838e-01 -6.181982979210545182e-01 -6.288489368534726509e-01 -6.362367218201541164e-01 -6.456924832816923754e-01 -6.682200150497124014e-01 -6.837973165285973209e-01 -6.954162661621978714e-01 -7.097453834422253749e-01 -7.230366800827709994e-01 -7.312163918572593957e-01 -7.363280643877203602e-01 -7.393650796066708608e-01 -7.412712711087579009e-01 -7.424868532508810404e-01 -7.438837495012364798e-01 -7.438839763953524198e-01 
        44  0.000000000000000000e+00 -1.691931775097202717e+00 -9.269596340266161860e-01 -7.716764764948607080e-01 -7.410503481021066818e-01 -7.484208623663732851e-01 -7.606234062356236336e-01 -7.733571104408554220e-01 -7.823763281518267831e-01 -7.930964222159104793e-01 -8.163728603261972694e-01 -8.324579532964833106e-01 -8.444637621884680811e-01 -8.590284363596936146e-01 -8.723656664144243678e-01 -8.805784046528515319e-01 -8.857472453921673150e-01 -8.888738830296745164e-01 -8.909018600179194891e-01 -8.922625648315545277e-01 -8.938072873031899235e-01 -8.938075294189786746e-01 
        45  0.000000000000000000e+00 -1.814120901990264656e+00 -1.077334188933122050e+00 -9.328763557305990162e-01 -9.083344487935391953e-01 -9.196278465581428918e-01 -9.346098636981139407e-01 -9.493874771604566831e-01 -9.600069542407538847e-01 -9.719664380011181493e-01 -9.959701889387986284e-01 -1.012547147885555887e+00 -1.024928470181720286e+00 -1.039720984174380192e+00 -1.053100566594537213e+00 -1.061345793073513732e+00 -1.066573030302322422e+00 -1.069791541723930095e+00 -1.071944178626182520e+00 -1.073453093199901787e+00 -1.075147187473959320e+00 -1.075147444804656516e+00 
