Read the target shape in
 ./files/input/20180107ErrorBetweenMirrorandCylinder1stSputter2.txt
Read the unit sputter yield in
 ./files/input/20190106AverageAllProfile.txt

                                       
    Iterative Deconvolution Started   
***************************************

The number of entries
  # Target   :    5750
  # Unit     :    1935
  # 1/2 Unit :     967
  # All      :    9620
The number of threads
  # Total    :       4
  # Thread   :       2
  # Thread   :       1
  # Thread   :       3
  # Thread   :       0
Computation time for initialization:    0.0042

Have memorized arrays 1 times
Multiplied alpha by    0.9500
loop:    111200, alpha:   13.5375, rms:    2.2411
loop:    111600, alpha:   13.5375, rms:    2.2410
loop:    112000, alpha:   13.5375, rms:    2.2409
loop:    112400, alpha:   13.5375, rms:    2.2408
loop:    112800, alpha:   13.5375, rms:    2.2407
loop:    113200, alpha:   13.5375, rms:    2.2407
loop:    113600, alpha:   13.5375, rms:    2.2406
loop:    114000, alpha:   13.5375, rms:    2.2405
loop:    114400, alpha:   13.5375, rms:    2.2404
loop:    114800, alpha:   13.5375, rms:    2.2403
loop:    115200, alpha:   13.5375, rms:    2.2403
loop:    115600, alpha:   13.5375, rms:    2.2402
loop:    116000, alpha:   13.5375, rms:    2.2401
loop:    116400, alpha:   13.5375, rms:    2.2400
loop:    116800, alpha:   13.5375, rms:    2.2400
loop:    117200, alpha:   13.5375, rms:    2.2399
loop:    117600, alpha:   13.5375, rms:    2.2398
loop:    118000, alpha:   13.5375, rms:    2.2397
loop:    118400, alpha:   13.5375, rms:    2.2397
loop:    118800, alpha:   13.5375, rms:    2.2396
loop:    119200, alpha:   13.5375, rms:    2.2395
loop:    119600, alpha:   13.5375, rms:    2.2395
Have memorized arrays 13 times
loop:    120000, alpha:   13.5375, rms:    2.2394
loop:    120400, alpha:   13.5375, rms:    2.2393
loop:    120800, alpha:   13.5375, rms:    2.2393
loop:    121200, alpha:   13.5375, rms:    2.2392
loop:    121600, alpha:   13.5375, rms:    2.2391
loop:    122000, alpha:   13.5375, rms:    2.2391
loop:    122400, alpha:   13.5375, rms:    2.2390
loop:    122800, alpha:   13.5375, rms:    2.2389
loop:    123200, alpha:   13.5375, rms:    2.2389
loop:    123600, alpha:   13.5375, rms:    2.2388
loop:    124000, alpha:   13.5375, rms:    2.2387
loop:    124400, alpha:   13.5375, rms:    2.2387
loop:    124800, alpha:   13.5375, rms:    2.2386
loop:    125200, alpha:   13.5375, rms:    2.2385
loop:    125600, alpha:   13.5375, rms:    2.2385
loop:    126000, alpha:   13.5375, rms:    2.2384
loop:    126400, alpha:   13.5375, rms:    2.2383
loop:    126800, alpha:   13.5375, rms:    2.2383
loop:    127200, alpha:   13.5375, rms:    2.2382
loop:    127600, alpha:   13.5375, rms:    2.2382
loop:    128000, alpha:   13.5375, rms:    2.2381
loop:    128400, alpha:   13.5375, rms:    2.2380
loop:    128800, alpha:   13.5375, rms:    2.2380
loop:    129200, alpha:   13.5375, rms:    2.2379
loop:    129600, alpha:   13.5375, rms:    2.2379
Have memorized arrays 14 times
loop:    130000, alpha:   13.5375, rms:    2.2378
loop:    130400, alpha:   13.5375, rms:    2.2377
loop:    130800, alpha:   13.5375, rms:    2.2377
loop:    131200, alpha:   13.5375, rms:    2.2376
loop:    131600, alpha:   13.5375, rms:    2.2376
loop:    132000, alpha:   13.5375, rms:    2.2375
loop:    132400, alpha:   13.5375, rms:    2.2375
loop:    132800, alpha:   13.5375, rms:    2.2374
loop:    133200, alpha:   13.5375, rms:    2.2373
loop:    133600, alpha:   13.5375, rms:    2.2373
loop:    134000, alpha:   13.5375, rms:    2.2372
loop:    134400, alpha:   13.5375, rms:    2.2372
loop:    134800, alpha:   13.5375, rms:    2.2371
loop:    135200, alpha:   13.5375, rms:    2.2371
loop:    135600, alpha:   13.5375, rms:    2.2370
loop:    136000, alpha:   13.5375, rms:    2.2370
loop:    136400, alpha:   13.5375, rms:    2.2369
loop:    136800, alpha:   13.5375, rms:    2.2369
loop:    137200, alpha:   13.5375, rms:    2.2368
loop:    137600, alpha:   13.5375, rms:    2.2368
loop:    138000, alpha:   13.5375, rms:    2.2367
loop:    138400, alpha:   13.5375, rms:    2.2367
loop:    138800, alpha:   13.5375, rms:    2.2366
loop:    139200, alpha:   13.5375, rms:    2.2365
loop:    139600, alpha:   13.5375, rms:    2.2365
Have memorized arrays 15 times
loop:    140000, alpha:   13.5375, rms:    2.2364
loop:    140400, alpha:   13.5375, rms:    2.2364
loop:    140800, alpha:   13.5375, rms:    2.2364
loop:    141200, alpha:   13.5375, rms:    2.2363
loop:    141600, alpha:   13.5375, rms:    2.2363
loop:    142000, alpha:   13.5375, rms:    2.2362
loop:    142400, alpha:   13.5375, rms:    2.2362
loop:    142800, alpha:   13.5375, rms:    2.2361
loop:    143200, alpha:   13.5375, rms:    2.2361
loop:    143600, alpha:   13.5375, rms:    2.2360
loop:    144000, alpha:   13.5375, rms:    2.2360
loop:    144400, alpha:   13.5375, rms:    2.2359
loop:    144800, alpha:   13.5375, rms:    2.2359
loop:    145200, alpha:   13.5375, rms:    2.2358
loop:    145600, alpha:   13.5375, rms:    2.2358
loop:    146000, alpha:   13.5375, rms:    2.2357
loop:    146400, alpha:   13.5375, rms:    2.2357
loop:    146800, alpha:   13.5375, rms:    2.2357
loop:    147200, alpha:   13.5375, rms:    2.2356
loop:    147600, alpha:   13.5375, rms:    2.2356
loop:    148000, alpha:   13.5375, rms:    2.2355
loop:    148400, alpha:   13.5375, rms:    2.2355
loop:    148800, alpha:   13.5375, rms:    2.2354
