Count	Target	Error	Dwell Time	Expected Figure	Sputter Yield              Error in RMS           Target Elements             Unit Elements            Total Elements
740	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
741	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
742	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
743	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
744	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
745	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
746	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
747	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
748	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
749	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
750	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
751	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
752	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
753	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
754	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
755	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
756	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
757	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
758	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
759	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
760	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
761	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
762	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
763	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
764	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
765	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
766	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
767	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
768	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
769	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
770	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
771	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
772	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
773	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
774	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
775	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
776	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
777	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
778	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
779	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
780	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
781	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
782	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
783	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
784	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
785	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
786	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
787	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
788	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
789	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
790	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
791	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
792	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
793	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
794	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
795	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
796	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
797	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
798	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
799	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
800	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
801	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
802	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
803	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
804	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
805	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
806	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
807	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
808	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
809	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
810	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
811	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
812	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
813	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
814	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
815	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
816	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
817	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
818	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
819	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
820	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
821	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
822	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
823	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
824	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
825	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
826	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
827	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
828	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
829	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
830	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
831	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
832	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
833	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
834	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
835	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
836	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
837	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
838	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
839	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
840	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
841	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
842	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
843	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
844	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
845	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
846	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
847	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
848	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
849	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
850	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
851	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
852	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
853	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
854	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
855	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
856	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
857	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
858	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
859	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
860	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
861	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
862	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
863	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
864	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
865	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
866	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
867	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
868	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
869	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
870	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
871	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
872	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
873	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
874	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
875	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
876	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
877	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
878	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
879	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
880	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
881	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
882	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
883	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
884	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
885	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
886	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
887	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
888	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
889	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
890	0.00E+00	0.00E+00	1.50E+03	6.05E+01	0.00E+00
891	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
892	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
893	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
894	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
895	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
896	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
897	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
898	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
899	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
900	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
901	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
902	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
903	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
904	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
905	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
906	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
907	0.00E+00	0.00E+00	1.50E+03	6.04E+01	0.00E+00
908	0.00E+00	0.00E+00	1.50E+03	6.03E+01	0.00E+00
909	0.00E+00	0.00E+00	1.50E+03	6.03E+01	0.00E+00
910	0.00E+00	0.00E+00	1.50E+03	6.03E+01	0.00E+00
911	0.00E+00	0.00E+00	1.50E+03	6.03E+01	0.00E+00
912	0.00E+00	0.00E+00	1.50E+03	6.02E+01	0.00E+00
913	0.00E+00	0.00E+00	1.50E+03	6.02E+01	0.00E+00
914	0.00E+00	0.00E+00	1.50E+03	6.00E+01	0.00E+00
915	0.00E+00	0.00E+00	1.50E+03	5.99E+01	0.00E+00
916	0.00E+00	0.00E+00	1.50E+03	5.96E+01	0.00E+00
917	0.00E+00	0.00E+00	1.50E+03	5.93E+01	0.00E+00
918	0.00E+00	0.00E+00	1.50E+03	5.88E+01	0.00E+00
919	0.00E+00	0.00E+00	1.50E+03	5.83E+01	0.00E+00
920	0.00E+00	0.00E+00	1.50E+03	5.77E+01	0.00E+00
921	0.00E+00	0.00E+00	1.50E+03	5.71E+01	0.00E+00
922	0.00E+00	0.00E+00	1.50E+03	5.64E+01	0.00E+00
923	0.00E+00	0.00E+00	1.50E+03	5.57E+01	0.00E+00
924	0.00E+00	0.00E+00	1.50E+03	5.51E+01	0.00E+00
925	0.00E+00	0.00E+00	1.50E+03	5.44E+01	0.00E+00
926	0.00E+00	0.00E+00	1.50E+03	5.37E+01	0.00E+00
927	0.00E+00	0.00E+00	1.50E+03	5.30E+01	0.00E+00
928	0.00E+00	0.00E+00	1.50E+03	5.23E+01	0.00E+00
929	0.00E+00	0.00E+00	1.50E+03	5.16E+01	0.00E+00
930	0.00E+00	0.00E+00	1.50E+03	5.09E+01	0.00E+00
931	0.00E+00	0.00E+00	1.50E+03	5.02E+01	0.00E+00
932	0.00E+00	0.00E+00	1.50E+03	4.95E+01	0.00E+00
933	0.00E+00	0.00E+00	1.50E+03	4.87E+01	0.00E+00
934	0.00E+00	0.00E+00	1.50E+03	4.80E+01	0.00E+00
935	0.00E+00	0.00E+00	1.50E+03	4.73E+01	0.00E+00
936	0.00E+00	0.00E+00	1.50E+03	4.66E+01	0.00E+00
937	0.00E+00	0.00E+00	1.50E+03	4.59E+01	0.00E+00
938	0.00E+00	0.00E+00	1.50E+03	4.52E+01	0.00E+00
939	0.00E+00	0.00E+00	1.50E+03	4.45E+01	0.00E+00
940	0.00E+00	0.00E+00	1.50E+03	4.38E+01	0.00E+00
941	0.00E+00	0.00E+00	1.50E+03	4.31E+01	0.00E+00
942	0.00E+00	0.00E+00	1.50E+03	4.24E+01	0.00E+00
943	0.00E+00	0.00E+00	1.50E+03	4.17E+01	0.00E+00
944	0.00E+00	0.00E+00	1.50E+03	4.10E+01	0.00E+00
945	0.00E+00	0.00E+00	1.50E+03	4.03E+01	0.00E+00
946	0.00E+00	0.00E+00	1.50E+03	3.96E+01	0.00E+00
947	0.00E+00	0.00E+00	1.50E+03	3.88E+01	0.00E+00
948	0.00E+00	0.00E+00	1.50E+03	3.81E+01	0.00E+00
949	0.00E+00	0.00E+00	1.50E+03	3.74E+01	0.00E+00
950	0.00E+00	0.00E+00	1.50E+03	3.67E+01	0.00E+00
951	0.00E+00	0.00E+00	1.50E+03	3.60E+01	0.00E+00
952	0.00E+00	0.00E+00	1.50E+03	3.53E+01	0.00E+00
953	0.00E+00	0.00E+00	1.50E+03	3.46E+01	0.00E+00
954	0.00E+00	0.00E+00	1.50E+03	3.38E+01	0.00E+00
955	0.00E+00	0.00E+00	1.50E+03	3.31E+01	0.00E+00
956	0.00E+00	0.00E+00	1.50E+03	3.24E+01	0.00E+00
957	0.00E+00	0.00E+00	1.50E+03	3.17E+01	0.00E+00
958	0.00E+00	0.00E+00	1.50E+03	3.10E+01	0.00E+00
959	0.00E+00	0.00E+00	1.50E+03	3.03E+01	0.00E+00
960	0.00E+00	0.00E+00	1.50E+03	2.96E+01	0.00E+00
961	0.00E+00	0.00E+00	1.50E+03	2.89E+01	0.00E+00
962	0.00E+00	0.00E+00	0.00E+00	2.82E+01	0.00E+00
963	0.00E+00	0.00E+00	0.00E+00	2.74E+01	0.00E+00
964	0.00E+00	0.00E+00	0.00E+00	2.67E+01	0.00E+00
965	0.00E+00	0.00E+00	0.00E+00	2.60E+01	0.00E+00
966	0.00E+00	0.00E+00	0.00E+00	2.53E+01	0.00E+00
967	0.00E+00	0.00E+00	0.00E+00	2.46E+01	0.00E+00
968	0.00E+00	0.00E+00	0.00E+00	2.38E+01	0.00E+00
969	0.00E+00	0.00E+00	0.00E+00	2.31E+01	0.00E+00
970	0.00E+00	0.00E+00	0.00E+00	2.24E+01	0.00E+00
971	0.00E+00	0.00E+00	0.00E+00	2.17E+01	0.00E+00
972	0.00E+00	0.00E+00	0.00E+00	2.10E+01	0.00E+00
973	0.00E+00	0.00E+00	0.00E+00	2.03E+01	0.00E+00
974	0.00E+00	0.00E+00	0.00E+00	1.95E+01	0.00E+00
975	0.00E+00	0.00E+00	0.00E+00	1.88E+01	0.00E+00
976	0.00E+00	0.00E+00	0.00E+00	1.81E+01	0.00E+00
977	0.00E+00	0.00E+00	0.00E+00	1.74E+01	0.00E+00
978	0.00E+00	0.00E+00	0.00E+00	1.67E+01	0.00E+00
979	0.00E+00	0.00E+00	0.00E+00	1.60E+01	0.00E+00
980	0.00E+00	0.00E+00	0.00E+00	1.52E+01	0.00E+00
981	0.00E+00	0.00E+00	0.00E+00	1.45E+01	0.00E+00
982	0.00E+00	0.00E+00	0.00E+00	1.38E+01	0.00E+00
983	0.00E+00	0.00E+00	0.00E+00	1.31E+01	0.00E+00
984	0.00E+00	0.00E+00	0.00E+00	1.24E+01	0.00E+00
985	0.00E+00	0.00E+00	0.00E+00	1.17E+01	0.00E+00
986	0.00E+00	0.00E+00	0.00E+00	1.10E+01	0.00E+00
987	0.00E+00	0.00E+00	0.00E+00	1.03E+01	0.00E+00
988	0.00E+00	0.00E+00	0.00E+00	9.55E+00	0.00E+00
989	0.00E+00	0.00E+00	0.00E+00	8.85E+00	0.00E+00
990	0.00E+00	0.00E+00	0.00E+00	8.14E+00	0.00E+00
991	0.00E+00	0.00E+00	0.00E+00	7.44E+00	0.00E+00
992	0.00E+00	0.00E+00	0.00E+00	6.74E+00	0.00E+00
993	0.00E+00	0.00E+00	0.00E+00	6.06E+00	0.00E+00
994	0.00E+00	0.00E+00	0.00E+00	5.38E+00	0.00E+00
995	0.00E+00	0.00E+00	0.00E+00	4.71E+00	0.00E+00
996	0.00E+00	0.00E+00	0.00E+00	4.05E+00	0.00E+00
997	0.00E+00	0.00E+00	0.00E+00	3.42E+00	0.00E+00
998	0.00E+00	0.00E+00	0.00E+00	2.81E+00	0.00E+00
999	0.00E+00	0.00E+00	0.00E+00	2.25E+00	0.00E+00
1000	0.00E+00	0.00E+00	0.00E+00	1.75E+00	0.00E+00
1001	0.00E+00	0.00E+00	0.00E+00	1.33E+00	0.00E+00
1002	0.00E+00	0.00E+00	0.00E+00	9.91E-01	0.00E+00
1003	0.00E+00	0.00E+00	0.00E+00	7.52E-01	0.00E+00
1004	0.00E+00	0.00E+00	0.00E+00	6.02E-01	0.00E+00
1005	0.00E+00	0.00E+00	0.00E+00	5.24E-01	0.00E+00
1006	0.00E+00	0.00E+00	0.00E+00	4.94E-01	0.00E+00
1007	0.00E+00	0.00E+00	0.00E+00	4.88E-01	0.00E+00
1008	0.00E+00	0.00E+00	0.00E+00	4.88E-01	0.00E+00
1009	0.00E+00	0.00E+00	0.00E+00	4.85E-01	0.00E+00
1010	0.00E+00	0.00E+00	0.00E+00	4.76E-01	0.00E+00
1011	0.00E+00	0.00E+00	0.00E+00	4.62E-01	0.00E+00
1012	0.00E+00	0.00E+00	0.00E+00	4.46E-01	0.00E+00
1013	0.00E+00	0.00E+00	0.00E+00	4.30E-01	0.00E+00
1014	0.00E+00	0.00E+00	0.00E+00	4.15E-01	0.00E+00
1015	0.00E+00	0.00E+00	0.00E+00	4.02E-01	0.00E+00
1016	0.00E+00	0.00E+00	0.00E+00	3.90E-01	0.00E+00
1017	0.00E+00	0.00E+00	0.00E+00	3.79E-01	0.00E+00
1018	0.00E+00	0.00E+00	0.00E+00	3.68E-01	0.00E+00
1019	0.00E+00	0.00E+00	0.00E+00	3.57E-01	0.00E+00
1020	0.00E+00	0.00E+00	0.00E+00	3.45E-01	0.00E+00
1021	0.00E+00	0.00E+00	0.00E+00	3.33E-01	0.00E+00
1022	0.00E+00	0.00E+00	0.00E+00	3.21E-01	0.00E+00
1023	0.00E+00	0.00E+00	0.00E+00	3.08E-01	0.00E+00
1024	0.00E+00	0.00E+00	0.00E+00	2.95E-01	0.00E+00
1025	0.00E+00	0.00E+00	0.00E+00	2.83E-01	0.00E+00
1026	0.00E+00	0.00E+00	0.00E+00	2.71E-01	0.00E+00
1027	0.00E+00	0.00E+00	0.00E+00	2.59E-01	0.00E+00
1028	0.00E+00	0.00E+00	0.00E+00	2.48E-01	0.00E+00
1029	0.00E+00	0.00E+00	0.00E+00	2.36E-01	0.00E+00
1030	0.00E+00	0.00E+00	0.00E+00	2.24E-01	0.00E+00
1031	0.00E+00	0.00E+00	0.00E+00	2.11E-01	0.00E+00
1032	0.00E+00	0.00E+00	0.00E+00	1.97E-01	0.00E+00
1033	0.00E+00	0.00E+00	0.00E+00	1.83E-01	0.00E+00
1034	0.00E+00	0.00E+00	0.00E+00	1.68E-01	0.00E+00
1035	0.00E+00	0.00E+00	0.00E+00	1.53E-01	0.00E+00
1036	0.00E+00	0.00E+00	0.00E+00	1.39E-01	0.00E+00
1037	0.00E+00	0.00E+00	0.00E+00	1.24E-01	0.00E+00
1038	0.00E+00	0.00E+00	0.00E+00	1.09E-01	0.00E+00
1039	0.00E+00	0.00E+00	0.00E+00	9.41E-02	0.00E+00
1040	0.00E+00	0.00E+00	0.00E+00	7.82E-02	0.00E+00
1041	0.00E+00	0.00E+00	0.00E+00	6.19E-02	0.00E+00
1042	0.00E+00	0.00E+00	0.00E+00	4.58E-02	0.00E+00
1043	0.00E+00	0.00E+00	0.00E+00	3.09E-02	0.00E+00
1044	0.00E+00	0.00E+00	0.00E+00	1.81E-02	0.00E+00
1045	0.00E+00	0.00E+00	0.00E+00	8.28E-03	0.00E+00
1046	0.00E+00	0.00E+00	0.00E+00	2.16E-03	0.00E+00
