     Count            Initial values               Iteration-1               Iteration-2          Iteration-100000          Iteration-300000          Iteration-500001 
       386  6.067968151212330952e+01  6.067968151212330952e+01  1.772409545870629870e+02  1.485131841027991641e+03  1.485131841114135113e+03  1.485131841200163990e+03 
       387  6.067968151212330952e+01  6.067968151212330952e+01  1.775023947285063457e+02  1.488234056294874563e+03  1.488234056378793412e+03  1.488234056462599710e+03 
       388  6.067968151212330952e+01  6.067968151212330952e+01  1.777619687134431956e+02  1.491330055290556402e+03  1.491330055367974410e+03  1.491330055445291009e+03 
       389  6.067968151212330952e+01  6.067968151212330952e+01  1.780196789274788216e+02  1.494431080553966467e+03  1.494431080621334104e+03  1.494431080688611019e+03 
       390  6.067968151212330952e+01  6.067968151212330952e+01  1.782755277595027792e+02  1.497545094319053305e+03  1.497545094373678467e+03  1.497545094428229731e+03 
       391  6.067968151212330952e+01  6.067968151212330952e+01  1.785295176016965968e+02  1.500676211101931131e+03  1.500676211142040984e+03  1.500676211182094676e+03 
       392  6.067968151212330952e+01  6.067968151212330952e+01  1.787816508495393748e+02  1.503824518855874430e+03  1.503824518880596997e+03  1.503824518905285004e+03 
       393  6.067968151212330952e+01  6.067968151212330952e+01  1.790319299018142942e+02  1.506986296628324681e+03  1.506986296637606983e+03  1.506986296646878145e+03 
       394  6.067968151212330952e+01  6.067968151212330952e+01  1.792803571606151820e+02  1.510154597707966104e+03  1.510154597702450474e+03  1.510154597696941892e+03 
       395  6.067968151212330952e+01  6.067968151212330952e+01  1.795269350313525081e+02  1.513320132019075800e+03  1.513320131999936621e+03  1.513320131980824726e+03 
       396  6.067968151212330952e+01  6.067968151212330952e+01  1.797716659227603770e+02  1.516472353312160521e+03  1.516472353280945072e+03  1.516472353249771686e+03 
       397  6.067968151212330952e+01  6.067968151212330952e+01  1.800145522469025821e+02  1.519600638132580116e+03  1.519600638091053042e+03  1.519600638049581221e+03 
       398  6.067968151212330952e+01  6.067968151212330952e+01  1.802555964191792270e+02  1.522695436318176235e+03  1.522695436268191543e+03  1.522695436218273926e+03 
       399  6.067968151212330952e+01  6.067968151212330952e+01  1.804948008583331784e+02  1.525749277495424167e+03  1.525749277438832451e+03  1.525749277382317132e+03 
       400  6.067968151212331662e+01  6.067968151212331662e+01  1.807321679864564032e+02  1.528757534167541735e+03  1.528757534106141748e+03  1.528757534044823842e+03 
       401  6.067968151212331662e+01  6.067968151212331662e+01  1.809677002289964491e+02  1.531718867852135645e+03  1.531718867787664976e+03  1.531718867723279800e+03 
       402  6.067968151212331662e+01  6.067968151212331662e+01  1.812014000147638058e+02  1.534635317691249384e+03  1.534635317625403559e+03  1.534635317559645728e+03 
       403  6.067968151212331662e+01  6.067968151212331662e+01  1.814332697759367932e+02  1.537512027662600985e+03  1.537512027597085307e+03  1.537512027531656713e+03 
       404  6.067968151212331662e+01  6.067968151212331662e+01  1.816633119480697474e+02  1.540356645224832391e+03  1.540356645161415145e+03  1.540356645098083391e+03 
       405  6.067968151212330952e+01  6.067968151212330952e+01  1.818915289700985625e+02  1.543178457195292367e+03  1.543178457135845974e+03  1.543178457076476661e+03 
       406  6.067968151212330952e+01  6.067968151212330952e+01  1.821179232843477109e+02  1.545987354552263241e+03  1.545987354498788818e+03  1.545987354445385563e+03 
       407  6.067968151212330952e+01  6.067968151212330952e+01  1.823424973365367237e+02  1.548792734099722566e+03  1.548792734054342418e+03  1.548792734009025025e+03 
       408  6.067968151212330241e+01  6.067968151212330241e+01  1.825652535757868691e+02  1.551602449988928129e+03  1.551602449953838459e+03  1.551602449918796310e+03 
       409  6.067968151212330952e+01  6.067968151212330952e+01  1.827861944546276902e+02  1.554421921604339786e+03  1.554421921581714514e+03  1.554421921559119255e+03 
       410  6.067968151212330952e+01  6.067968151212330952e+01  1.830053224290037122e+02  1.557253487150156616e+03  1.557253487142025733e+03  1.557253487133906901e+03 
       411  6.067968151212330952e+01  6.067968151212330952e+01  1.832226399582812917e+02  1.560096066373249414e+03  1.560096066381343007e+03  1.560096066389425232e+03 
       412  6.067968151212330952e+01  6.067968151212330952e+01  1.834381495052548985e+02  1.562945164046152740e+03  1.562945164071729323e+03  1.562945164097271800e+03 
       413  6.067968151212330952e+01  6.067968151212330952e+01  1.836518535361545901e+02  1.565793211467778519e+03  1.565793211511459958e+03  1.565793211555080916e+03 
       414  6.067968151212330952e+01  6.067968151212330952e+01  1.838637545206512982e+02  1.568630209848144432e+03  1.568630209909759060e+03  1.568630209971291833e+03 
       415  6.067968151212330952e+01  6.067968151212330952e+01  1.840738549318653554e+02  1.571444610351196388e+03  1.571444610429687600e+03  1.571444610508073083e+03 
       416  6.067968151212330241e+01  6.067968151212330241e+01  1.842821572463719235e+02  1.574224343562992090e+03  1.574224343656349447e+03  1.574224343749581749e+03 
       417  6.067968151212330952e+01  6.067968151212330952e+01  1.844886639442084970e+02  1.576957898212795499e+03  1.576957898318080197e+03  1.576957898423223241e+03 
       418  6.067968151212330241e+01  6.067968151212330241e+01  1.846933775088810989e+02  1.579635346110891760e+03  1.579635346224314389e+03  1.579635346337586498e+03 
       419  6.067968151212330241e+01  6.067968151212330241e+01  1.848963004273719264e+02  1.582249217451848153e+03  1.582249217568930362e+03  1.582249217685855683e+03 
       420  6.067968151212330241e+01  6.067968151212330241e+01  1.850974351901445800e+02  1.584795146848468448e+03  1.584795146964264632e+03  1.584795147079906656e+03 
       421  6.067968151212329531e+01  6.067968151212329531e+01  1.852967842911536422e+02  1.587272233843979848e+03  1.587272233953352270e+03  1.587272234062578036e+03 
       422  6.067968151212329531e+01  6.067968151212329531e+01  1.854943502278482015e+02  1.589683089706225246e+03  1.589683089804147130e+03  1.589683089901937819e+03 
       423  6.067968151212329531e+01  6.067968151212329531e+01  1.856901355011815156e+02  1.592033572191736539e+03  1.592033572273614936e+03  1.592033572355385104e+03 
       424  6.067968151212330241e+01  6.067968151212330241e+01  1.858841426156162129e+02  1.594332238776037229e+03  1.594332238838019521e+03  1.594332238899919275e+03 
       425  6.067968151212330241e+01  6.067968151212330241e+01  1.860763740791320231e+02  1.596589573905559746e+03  1.596589573944798758e+03  1.596589573983986156e+03 
       426  6.067968151212330241e+01  6.067968151212330241e+01  1.862668324032319731e+02  1.598817064941662920e+03  1.598817064956539753e+03  1.598817064971394757e+03 
       427  6.067968151212330952e+01  6.067968151212330952e+01  1.864555201029506293e+02  1.601026213110075105e+03  1.601026213100331688e+03  1.601026213090600550e+03 
       428  6.067968151212330241e+01  6.067968151212330241e+01  1.866424396968597819e+02  1.603227569184931326e+03  1.603227569151731359e+03  1.603227569118573911e+03 
       429  6.067968151212330952e+01  6.067968151212330952e+01  1.868275937070755788e+02  1.605429878866877971e+03  1.605429878812757352e+03  1.605429878758709719e+03 
       430  6.067968151212330952e+01  6.067968151212330952e+01  1.870109846592662279e+02  1.607639410638811114e+03  1.607639410567553114e+03  1.607639410496389473e+03 
       431  6.067968151212330952e+01  6.067968151212330952e+01  1.871926150826584205e+02  1.609859520693850300e+03  1.609859520610254094e+03  1.609859520526768620e+03 
       432  6.067968151212331662e+01  6.067968151212331662e+01  1.873724875100444081e+02  1.612090487162769477e+03  1.612090487072355018e+03  1.612090486982061520e+03 
       433  6.067968151212330952e+01  6.067968151212330952e+01  1.875506044777896761e+02  1.614329621415177371e+03  1.614329621323841366e+03  1.614329621232627005e+03 
       434  6.067968151212330952e+01  6.067968151212330952e+01  1.877269685258389700e+02  1.616571639827355284e+03  1.616571639740995352e+03  1.616571639654751607e+03 
       435  6.067968151212330952e+01  6.067968151212330952e+01  1.879015821977241671e+02  1.618809257138460225e+03  1.618809257062611096e+03  1.618809256986861783e+03 
       436  6.067968151212331662e+01  6.067968151212331662e+01  1.880744480405712125e+02  1.621033944143589906e+03  1.621033944083065990e+03  1.621033944022623245e+03 
       437  6.067968151212331662e+01  6.067968151212331662e+01  1.882455686051069392e+02  1.623236779412111900e+03  1.623236779370717159e+03  1.623236779329377669e+03 
       438  6.067968151212330952e+01  6.067968151212330952e+01  1.884149464456666863e+02  1.625409317930818133e+03  1.625409317911108701e+03  1.625409317891424962e+03 
       439  6.067968151212331662e+01  6.067968151212331662e+01  1.885825841202014601e+02  1.627544399498352277e+03  1.627544399501495036e+03  1.627544399504633020e+03 
       440  6.067968151212330952e+01  6.067968151212330952e+01  1.887484841902842163e+02  1.629636826247352246e+03  1.629636826273064571e+03  1.629636826298743927e+03 
       441  6.067968151212330952e+01  6.067968151212330952e+01  1.889126492211183574e+02  1.631683851221043369e+03  1.631683851267649743e+03  1.631683851314194271e+03 
       442  6.067968151212331662e+01  6.067968151212331662e+01  1.890750817815442701e+02  1.633685437372696242e+03  1.633685437437249448e+03  1.633685437501716251e+03 
       443  6.067968151212331662e+01  6.067968151212331662e+01  1.892357844440460042e+02  1.635644267172058107e+03  1.635644267250561370e+03  1.635644267328961178e+03 
       444  6.067968151212331662e+01  6.067968151212331662e+01  1.893947597847598843e+02  1.637565505381366620e+03  1.637565505469046002e+03  1.637565505556607604e+03 
       445  6.067968151212331662e+01  6.067968151212331662e+01  1.895520103834806207e+02  1.639456339541759007e+03  1.639456339633379230e+03  1.639456339724877580e+03 
       446  6.067968151212330952e+01  6.067968151212330952e+01  1.897075388236690685e+02  1.641325342339167946e+03  1.641325342429372313e+03  1.641325342519454352e+03 
       447  6.067968151212331662e+01  6.067968151212331662e+01  1.898613476924595602e+02  1.643181715532600492e+03  1.643181715616219208e+03  1.643181715699727874e+03 
       448  6.067968151212330952e+01  6.067968151212330952e+01  1.900134395806671250e+02  1.645034485113097844e+03  1.645034485185454741e+03  1.645034485257715005e+03 
       449  6.067968151212330952e+01  6.067968151212330952e+01  1.901638170827945942e+02  1.646891720896462630e+03  1.646891720953604136e+03  1.646891721010669471e+03 
       450  6.067968151212330952e+01  6.067968151212330952e+01  1.903124827970405022e+02  1.648759850506525481e+03  1.648759850545400468e+03  1.648759850584222932e+03 
       451  6.067968151212330952e+01  6.067968151212330952e+01  1.904594393253062492e+02  1.650643127986424133e+03  1.650643128004992150e+03  1.650643128023535837e+03 
       452  6.067968151212330952e+01  6.067968151212330952e+01  1.906046892732030642e+02  1.652543302013583570e+03  1.652543302010853495e+03  1.652543302008126602e+03 
       453  6.067968151212330952e+01  6.067968151212330952e+01  1.907482352500601905e+02  1.654459509362905010e+03  1.654459509338900261e+03  1.654459509314927118e+03 
       454  6.067968151212330952e+01  6.067968151212330952e+01  1.908900798689316787e+02  1.656388397739293623e+03  1.656388397694963714e+03  1.656388397650694515e+03 
       455  6.067968151212330952e+01  6.067968151212330952e+01  1.910302257466040885e+02  1.658324460483011990e+03  1.658324460420112246e+03  1.658324460357296175e+03 
       456  6.067968151212330952e+01  6.067968151212330952e+01  1.911686755036040779e+02  1.660260546047042908e+03  1.660260545967960752e+03  1.660260545888984552e+03 
       457  6.067968151212330952e+01  6.067968151212330952e+01  1.913054317642057072e+02  1.662188489458346112e+03  1.662188489365940768e+03  1.662188489273658888e+03 
       458  6.067968151212330241e+01  6.067968151212330241e+01  1.914404971564379991e+02  1.664099802708514062e+03  1.664099802605948980e+03  1.664099802503520550e+03 
       459  6.067968151212330952e+01  6.067968151212330952e+01  1.915738743120927552e+02  1.665986357123790185e+03  1.665986357014383429e+03  1.665986356905121056e+03 
       460  6.067968151212330952e+01  6.067968151212330952e+01  1.917055658667316322e+02  1.667840993539654391e+03  1.667840993426741989e+03  1.667840993313981471e+03 
       461  6.067968151212330952e+01  6.067968151212330952e+01  1.918355744596939871e+02  1.669658005172657340e+03  1.669658005059506650e+03  1.669658004946506480e+03 
       462  6.067968151212330952e+01  6.067968151212330952e+01  1.919639027341044653e+02  1.671433452429624140e+03  1.671433452319351545e+03  1.671433452209226289e+03 
       463  6.067968151212330952e+01  6.067968151212330952e+01  1.920905533368806459e+02  1.673165286985173225e+03  1.673165286880706162e+03  1.673165286776378252e+03 
       464  6.067968151212330952e+01  6.067968151212330952e+01  1.922155289187406311e+02  1.674853282397251860e+03  1.674853282301293802e+03  1.674853282205461255e+03 
       465  6.067968151212330952e+01  6.067968151212330952e+01  1.923388321342106622e+02  1.676498788261778827e+03  1.676498788176787912e+03  1.676498788091910455e+03 
       466  6.067968151212330952e+01  6.067968151212330952e+01  1.924604656416329362e+02  1.678104342432168323e+03  1.678104342360348483e+03  1.678104342288624821e+03 
       467  6.067968151212330952e+01  6.067968151212330952e+01  1.925804321031730240e+02  1.679673189407976679e+03  1.679673189351251040e+03  1.679673189294600434e+03 
       468  6.067968151212330952e+01  6.067968151212330952e+01  1.926987341848278561e+02  1.681208761324756324e+03  1.681208761284734692e+03  1.681208761244765128e+03 
       469  6.067968151212330952e+01  6.067968151212330952e+01  1.928153745564334827e+02  1.682714180310338634e+03  1.682714180288269517e+03  1.682714180266229278e+03 
       470  6.067968151212330952e+01  6.067968151212330952e+01  1.929303558916726047e+02  1.684191837191853665e+03  1.684191837188569252e+03  1.684191837185288023e+03 
       471  6.067968151212330952e+01  6.067968151212330952e+01  1.930436808680822196e+02  1.685643092146916842e+03  1.685643092162752055e+03  1.685643092178565439e+03 
       472  6.067968151212330952e+01  6.067968151212330952e+01  1.931553521670620057e+02  1.687068128953175574e+03  1.687068128987899399e+03  1.687068129022577978e+03 
       473  6.067968151212330952e+01  6.067968151212330952e+01  1.932653724738816550e+02  1.688465977500969075e+03  1.688465977553711127e+03  1.688465977606383603e+03 
       474  6.067968151212330952e+01  6.067968151212330952e+01  1.933737444776888310e+02  1.689834700967295475e+03  1.689834701036490515e+03  1.689834701105593467e+03 
       475  6.067968151212330952e+01  6.067968151212330952e+01  1.934804708715170136e+02  1.691171726368940654e+03  1.691171726452297662e+03  1.691171726535543939e+03 
       476  6.067968151212330952e+01  6.067968151212330952e+01  1.935855543522932010e+02  1.692474281884383799e+03  1.692474281978898489e+03  1.692474282073286304e+03 
       477  6.067968151212330952e+01  6.067968151212330952e+01  1.936889976208462656e+02  1.693739892855021935e+03  1.693739892957035408e+03  1.693739893058912457e+03 
       478  6.067968151212330952e+01  6.067968151212330952e+01  1.937908033819144862e+02  1.694966881835761797e+03  1.694966881941061274e+03  1.694966882046219325e+03 
       479  6.067968151212330241e+01  6.067968151212330241e+01  1.938909743441535056e+02  1.696154817050366546e+03  1.696154817154342481e+03  1.696154817258180174e+03 
       480  6.067968151212330241e+01  6.067968151212330241e+01  1.939895132201445449e+02  1.697304858158566731e+03  1.697304858256411080e+03  1.697304858354124462e+03 
       481  6.067968151212329531e+01  6.067968151212329531e+01  1.940864227264019917e+02  1.698419957862776982e+03  1.698419957949718992e+03  1.698419958036544358e+03 
       482  6.067968151212330952e+01  6.067968151212330952e+01  1.941817055833816141e+02  1.699504891596149719e+03  1.699504891667707852e+03  1.699504891739170034e+03 
       483  6.067968151212330952e+01  6.067968151212330952e+01  1.942753645154890307e+02  1.700566103988539908e+03  1.700566104040784467e+03  1.700566104092958767e+03 
       484  6.067968151212330952e+01  6.067968151212330952e+01  1.943674022510865029e+02  1.701611378409592362e+03  1.701611378439398322e+03  1.701611378469164947e+03 
       485  6.067968151212330952e+01  6.067968151212330952e+01  1.944578215225025986e+02  1.702649352959564112e+03  1.702649352964825084e+03  1.702649352970079235e+03 
       486  6.067968151212330952e+01  6.067968151212330952e+01  1.945466250660387573e+02  1.703688921212677087e+03  1.703688921192479029e+03  1.703688921172308710e+03 
       487  6.067968151212330952e+01  6.067968151212330952e+01  1.946338156219786981e+02  1.704738567431104912e+03  1.704738567385834585e+03  1.704738567340625195e+03 
       488  6.067968151212330952e+01  6.067968151212330952e+01  1.947193959345956102e+02  1.705805692823772006e+03  1.705805692755152450e+03  1.705805692686626344e+03 
       489  6.067968151212330241e+01  6.067968151212330241e+01  1.948033687521606794e+02  1.706895991124218199e+03  1.706895991035260749e+03  1.706895990946422899e+03 
       490  6.067968151212330952e+01  6.067968151212330952e+01  1.948857368269514154e+02  1.708012928192274103e+03  1.708012928087152432e+03  1.708012927982170368e+03 
       491  6.067968151212330952e+01  6.067968151212330952e+01  1.949665029152595253e+02  1.709157371878214008e+03  1.709157371762066305e+03  1.709157371646075035e+03 
       492  6.067968151212330952e+01  6.067968151212330952e+01  1.950456697773993255e+02  1.710327405841323980e+03  1.710327405719991020e+03  1.710327405598819041e+03 
       493  6.067968151212330952e+01  6.067968151212330952e+01  1.951232401777157008e+02  1.711518345562506966e+03  1.711518345442224017e+03  1.711518345322102505e+03 
       494  6.067968151212331662e+01  6.067968151212331662e+01  1.951992168845929996e+02  1.712722957851144201e+03  1.712722957738205650e+03  1.712722957625419440e+03 
       495  6.067968151212332373e+01  6.067968151212332373e+01  1.952736026704625374e+02  1.713931868246758995e+03  1.713931868147179557e+03  1.713931868047732451e+03 
       496  6.067968151212331662e+01  6.067968151212331662e+01  1.953464003118111236e+02  1.715134125348718953e+03  1.715134125267898071e+03  1.715134125187185418e+03 
       497  6.067968151212331662e+01  6.067968151212331662e+01  1.954176125891899289e+02  1.716317878594871445e+03  1.716317878537305205e+03  1.716317878479816272e+03 
       498  6.067968151212331662e+01  6.067968151212331662e+01  1.954872422872221591e+02  1.717471117388822677e+03  1.717471117357865751e+03  1.717471117326950434e+03 
       499  6.067968151212332373e+01  6.067968151212332373e+01  1.955552921946114679e+02  1.718582415407947337e+03  1.718582415405645634e+03  1.718582415403346658e+03 
       500  6.067968151212332373e+01  6.067968151212332373e+01  1.956217651041505974e+02  1.719641624649010510e+03  1.719641624676000447e+03  1.719641624702955596e+03 
       501  6.067968151212332373e+01  6.067968151212332373e+01  1.956866638127304441e+02  1.720640469091063096e+03  1.720640469146563419e+03  1.720640469201988708e+03 
       502  6.067968151212331662e+01  6.067968151212331662e+01  1.957499911213464259e+02  1.721572997179240929e+03  1.721572997261113414e+03  1.721572997342877898e+03 
       503  6.067968151212332373e+01  6.067968151212332373e+01  1.958117498351094241e+02  1.722435864725878218e+03  1.722435864830773880e+03  1.722435864935527889e+03 
       504  6.067968151212332373e+01  6.067968151212332373e+01  1.958719427632528038e+02  1.723228434114777656e+03  1.723228434238323189e+03  1.723228434361705467e+03 
       505  6.067968151212331662e+01  6.067968151212331662e+01  1.959305727191409972e+02  1.723952690583136246e+03  1.723952690720196188e+03  1.723952690857072184e+03 
       506  6.067968151212331662e+01  6.067968151212331662e+01  1.959876425202783423e+02  1.724612990542700118e+03  1.724612990687639922e+03  1.724612990832388277e+03 
       507  6.067968151212330952e+01  6.067968151212330952e+01  1.960431549883174114e+02  1.725215669200756565e+03  1.725215669347745234e+03  1.725215669494535177e+03 
       508  6.067968151212330952e+01  6.067968151212330952e+01  1.960971129490684177e+02  1.725768544183604718e+03  1.725768544326898109e+03  1.725768544469999597e+03 
       509  6.067968151212330952e+01  6.067968151212330952e+01  1.961495192325059804e+02  1.726280357776455730e+03  1.726280357910666226e+03  1.726280358044697323e+03 
       510  6.067968151212330241e+01  6.067968151212330241e+01  1.962003766727796119e+02  1.726760202445342884e+03  1.726760202565676536e+03  1.726760202685848753e+03 
       511  6.067968151212330241e+01  6.067968151212330241e+01  1.962496881082212496e+02  1.727216972527963662e+03  1.727216972630412329e+03  1.727216972732725708e+03 
       512  6.067968151212330952e+01  6.067968151212330952e+01  1.962974563813544080e+02  1.727658879740809425e+03  1.727658879822296967e+03  1.727658879903675825e+03 
       513  6.067968151212330241e+01  6.067968151212330241e+01  1.963436843389027331e+02  1.728093062109453058e+03  1.728093062167919470e+03  1.728093062226306756e+03 
       514  6.067968151212330952e+01  6.067968151212330952e+01  1.963883748317982452e+02  1.728525305963702749e+03  1.728525305998141448e+03  1.728525306032534900e+03 
       515  6.067968151212329531e+01  6.067968151212329531e+01  1.964315307151909451e+02  1.728959889752043182e+03  1.728959889762488274e+03  1.728959889772919041e+03 
       516  6.067968151212329531e+01  6.067968151212329531e+01  1.964731548484573125e+02  1.729399547650686145e+03  1.729399547638148078e+03  1.729399547625622745e+03 
       517  6.067968151212329531e+01  6.067968151212329531e+01  1.965132500952080932e+02  1.729845541233902850e+03  1.729845541200272692e+03  1.729845541166684598e+03 
       518  6.067968151212330241e+01  6.067968151212330241e+01  1.965518193232985027e+02  1.730297819642671357e+03  1.730297819590601421e+03  1.730297819538601061e+03 
       519  6.067968151212330241e+01  6.067968151212330241e+01  1.965888654048362127e+02  1.730755243325502079e+03  1.730755243258254495e+03  1.730755243191097179e+03 
       520  6.067968151212330952e+01  6.067968151212330952e+01  1.966243912161907872e+02  1.731215843849834982e+03  1.731215843771124582e+03  1.731215843692521048e+03 
       521  6.067968151212330241e+01  6.067968151212330241e+01  1.966583996380015833e+02  1.731677092533411951e+03  1.731677092447245741e+03  1.731677092361195946e+03 
       522  6.067968151212330241e+01  6.067968151212330241e+01  1.966908935551874436e+02  1.732136153488568652e+03  1.732136153399077102e+03  1.732136153309705378e+03 
       523  6.067968151212330952e+01  6.067968151212330952e+01  1.967218758569560748e+02  1.732590101636206327e+03  1.732590101547489212e+03  1.732590101458889421e+03 
       524  6.067968151212330241e+01  6.067968151212330241e+01  1.967513494368110116e+02  1.733036092675949931e+03  1.733036092591929673e+03  1.733036092508021511e+03 
       525  6.067968151212330241e+01  6.067968151212330241e+01  1.967793171925633260e+02  1.733471479130162834e+03  1.733471479054449219e+03  1.733471478978838149e+03 
       526  6.067968151212330241e+01  6.067968151212330241e+01  1.968057820263382496e+02  1.733893873615981192e+03  1.733893873551747447e+03  1.733893873487601240e+03 
       527  6.067968151212330952e+01  6.067968151212330952e+01  1.968307468445852066e+02  1.734301166695523534e+03  1.734301166645398780e+03  1.734301166595340192e+03 
       528  6.067968151212330241e+01  6.067968151212330241e+01  1.968542145580873637e+02  1.734691511385357444e+03  1.734691511351332565e+03  1.734691511317353616e+03 
       529  6.067968151212330952e+01  6.067968151212330952e+01  1.968761880819691044e+02  1.735063289229970223e+03  1.735063289213325334e+03  1.735063289196701817e+03 
       530  6.067968151212330952e+01  6.067968151212330952e+01  1.968966703357070287e+02  1.735415073538778415e+03  1.735415073540026242e+03  1.735415073541273614e+03 
       531  6.067968151212330952e+01  6.067968151212330952e+01  1.969156642431375701e+02  1.735745603968791556e+03  1.735745603987654249e+03  1.735745604006488520e+03 
       532  6.067968151212330952e+01  6.067968151212330952e+01  1.969331727324668861e+02  1.736053783352523851e+03  1.736053783387906606e+03  1.736053783423242521e+03 
       533  6.067968151212330952e+01  6.067968151212330952e+01  1.969491987362797545e+02  1.736338702970282611e+03  1.736338703020316188e+03  1.736338703070281781e+03 
       534  6.067968151212330241e+01  6.067968151212330241e+01  1.969637451915488953e+02  1.736599696944094603e+03  1.736599697006174893e+03  1.736599697068170826e+03 
       535  6.067968151212330241e+01  6.067968151212330241e+01  1.969768150396439523e+02  1.736836420767709342e+03  1.736836420838590129e+03  1.736836420909376329e+03 
       536  6.067968151212330241e+01  6.067968151212330241e+01  1.969884112263408440e+02  1.737048943875350915e+03  1.737048943951263709e+03  1.737048944027073958e+03 
       537  6.067968151212330241e+01  6.067968151212330241e+01  1.969985367018315969e+02  1.737237842219546337e+03  1.737237842296339068e+03  1.737237842373028570e+03 
       538  6.067968151212330241e+01  6.067968151212330241e+01  1.970071944207322474e+02  1.737404274574864075e+03  1.737404274648172532e+03  1.737404274721384809e+03 
       539  6.067968151212330952e+01  6.067968151212330952e+01  1.970143873420934142e+02  1.737550026025971192e+03  1.737550026091416157e+03  1.737550026156771310e+03 
       540  6.067968151212330952e+01  6.067968151212330952e+01  1.970201184294093366e+02  1.737677503934526158e+03  1.737677503987901900e+03  1.737677504041206930e+03 
       541  6.067968151212330952e+01  6.067968151212330952e+01  1.970243906506268843e+02  1.737789675481244785e+03  1.737789675518738704e+03  1.737789675556183965e+03 
       542  6.067968151212330952e+01  6.067968151212330952e+01  1.970272069781554194e+02  1.737889941301645877e+03  1.737889941320033813e+03  1.737889941338396056e+03 
       543  6.067968151212330241e+01  6.067968151212330241e+01  1.970285703888754369e+02  1.737981946249257589e+03  1.737981946246077769e+03  1.737981946242902495e+03 
       544  6.067968151212330952e+01  6.067968151212330952e+01  1.970284838641491660e+02  1.738069335272139142e+03  1.738069335245843831e+03  1.738069335219583081e+03 
       545  6.067968151212330241e+01  6.067968151212330241e+01  1.970269503898288974e+02  1.738155469058540348e+03  1.738155469008603632e+03  1.738155468958732172e+03 
       546  6.067968151212330952e+01  6.067968151212330952e+01  1.970239729562670163e+02  1.738243119787062824e+03  1.738243119714043814e+03  1.738243119641119620e+03 
       547  6.067968151212330241e+01  6.067968151212330241e+01  1.970195545583254102e+02  1.738334171379234931e+03  1.738334171284782087e+03  1.738334171190454299e+03 
       548  6.067968151212330241e+01  6.067968151212330241e+01  1.970136981953856150e+02  1.738429350618384888e+03  1.738429350505194634e+03  1.738429350392156721e+03 
       549  6.067968151212330952e+01  6.067968151212330952e+01  1.970064068713570009e+02  1.738528015083491027e+03  1.738528014955203844e+03  1.738528014827088327e+03 
       550  6.067968151212330241e+01  6.067968151212330241e+01  1.969976835946873734e+02  1.738628020991883432e+03  1.738628020852931286e+03  1.738628020714165359e+03 
       551  6.067968151212330241e+01  6.067968151212330241e+01  1.969875313783728075e+02  1.738725688925305576e+03  1.738725688780719565e+03  1.738725688636329551e+03 
       552  6.067968151212330952e+01  6.067968151212330952e+01  1.969759532399664295e+02  1.738815878423530876e+03  1.738815878278712944e+03  1.738815878134089417e+03 
       553  6.067968151212330952e+01  6.067968151212330952e+01  1.969629522015882515e+02  1.738892174144915998e+03  1.738892174005386096e+03  1.738892173866044004e+03 
       554  6.067968151212330952e+01  6.067968151212330952e+01  1.969485312899359144e+02  1.738947177418818455e+03  1.738947177289962156e+03  1.738947177161278432e+03 
       555  6.067968151212330241e+01  6.067968151212330241e+01  1.969326935362931295e+02  1.738972888319568710e+03  1.738972888206382549e+03  1.738972888093345546e+03 
       556  6.067968151212330952e+01  6.067968151212330952e+01  1.969154419765396540e+02  1.738961155635821342e+03  1.738961155542677034e+03  1.738961155449659145e+03 
       557  6.067968151212330241e+01  6.067968151212330241e+01  1.968967796511619781e+02  1.738904165975459819e+03  1.738904165905920081e+03  1.738904165836470838e+03 
       558  6.067968151212330952e+01  6.067968151212330952e+01  1.968767096052619650e+02  1.738794939277391904e+03  1.738794939234035610e+03  1.738794939190736159e+03 
       559  6.067968151212330241e+01  6.067968151212330241e+01  1.968552348885672245e+02  1.738627796551875690e+03  1.738627796536195774e+03  1.738627796520539505e+03 
       560  6.067968151212330952e+01  6.067968151212330952e+01  1.968323585554413739e+02  1.738398766876590571e+03  1.738398766888942873e+03  1.738398766901281306e+03 
       561  6.067968151212330241e+01  6.067968151212330241e+01  1.968080836648927345e+02  1.738105904443443933e+03  1.738105904483039467e+03  1.738105904522581795e+03 
       562  6.067968151212330952e+01  6.067968151212330952e+01  1.967824132805858426e+02  1.737749492471469694e+03  1.737749492536420121e+03  1.737749492601284146e+03 
       563  6.067968151212330952e+01  6.067968151212330952e+01  1.967553504708498053e+02  1.737332118577012352e+03  1.737332118664435711e+03  1.737332118751741518e+03 
       564  6.067968151212330241e+01  6.067968151212330241e+01  1.967268983086895275e+02  1.736858615086877307e+03  1.736858615193028982e+03  1.736858615299037410e+03 
       565  6.067968151212330241e+01  6.067968151212330241e+01  1.966970598717947496e+02  1.736335867074632688e+03  1.736335867195068204e+03  1.736335867315341602e+03 
       566  6.067968151212330241e+01  6.067968151212330241e+01  1.966658382425501657e+02  1.735772499858325546e+03  1.735772499988099298e+03  1.735772500117700929e+03 
       567  6.067968151212330952e+01  6.067968151212330952e+01  1.966332365080472186e+02  1.735178465629808215e+03  1.735178465763671284e+03  1.735178465897356091e+03 
       568  6.067968151212330952e+01  6.067968151212330952e+01  1.965992577600910067e+02  1.734564555206010482e+03  1.734564555338612990e+03  1.734564555471037238e+03 
