     Count               1-iterative            2000-iterative            4000-iterative            6000-iterative            8000-iterative           10000-iterative           10001-iterative 
       157  0.000000000000000000e+00  9.958382464706653991e+03  9.958387642256406252e+03  9.958392819187725763e+03  9.958397995500692559e+03  9.958403171195393952e+03  9.958403176370778965e+03 
       158  0.000000000000000000e+00  9.958398529925063485e+03  9.958403721639377181e+03  9.958408912743412657e+03  9.958414103237264499e+03  9.958419293121010924e+03  9.958419298310589511e+03 
       159  0.000000000000000000e+00  9.958376216198590555e+03  9.958381408720866602e+03  9.958386600637426454e+03  9.958391791948355603e+03  9.958396982653741361e+03  9.958396987844143950e+03 
       160  0.000000000000000000e+00  9.958294988008872679e+03  9.958300157650590336e+03  9.958305326683142994e+03  9.958310495106610688e+03  9.958315662921086187e+03  9.958315668088596794e+03 
       161  0.000000000000000000e+00  9.958145260557612346e+03  9.958150376184452398e+03  9.958155491186664221e+03  9.958160605564327852e+03  9.958165719317530602e+03  9.958165724430971750e+03 
       162  0.000000000000000000e+00  9.957941421461628124e+03  9.957946452797499660e+03  9.957951483479640956e+03  9.957956513508132048e+03  9.957961542883049333e+03  9.957961547912096648e+03 
       163  0.000000000000000000e+00  9.957733716144057325e+03  9.957738647648757251e+03  9.957743578460012941e+03  9.957748508577889879e+03  9.957753438002455368e+03  9.957753442931532845e+03 
       164  0.000000000000000000e+00  9.957612535808182656e+03  9.957617383871307538e+03  9.957622231200051829e+03  9.957627077794466459e+03  9.957631923654595084e+03  9.957631928500089998e+03 
       165  0.000000000000000000e+00  9.957697363316276096e+03  9.957702191438373120e+03  9.957707018799848811e+03  9.957711845400735911e+03  9.957716671241068980e+03  9.957716676066527725e+03 
       166  0.000000000000000000e+00  9.958104088051395593e+03  9.958109011913178620e+03  9.958113935022680380e+03  9.958118857379928158e+03  9.958123778984949240e+03  9.958123783906177778e+03 
       167  0.000000000000000000e+00  9.958889923575863577e+03  9.958895096903981539e+03  9.958900269540803492e+03  9.958905441486373093e+03  9.958910612740726719e+03  9.958910617911635200e+03 
       168  0.000000000000000000e+00  9.959985077042540070e+03  9.959990651616168179e+03  9.959996225619823235e+03  9.960001799053576178e+03  9.960007371917492492e+03  9.960007377490070212e+03 
       169  0.000000000000000000e+00  9.961133061602509770e+03  9.961139121775733656e+03  9.961145181548557957e+03  9.961151240921115459e+03  9.961157299893506206e+03  9.961157305952277966e+03 
       170  0.000000000000000000e+00  9.961873063650089534e+03  9.961879547211196041e+03  9.961886030551213480e+03  9.961892513670321932e+03  9.961898996568688744e+03  9.961899003051476029e+03 
       171  0.000000000000000000e+00  9.961601754083847482e+03  9.961608384817240221e+03  9.961615015453920932e+03  9.961621645994126084e+03  9.961628276438073954e+03  9.961628283068472228e+03 
       172  0.000000000000000000e+00  9.959741250028977447e+03  9.959747518237469194e+03  9.959753786339175349e+03  9.959760054334352390e+03  9.959766322223260431e+03  9.959766328491095919e+03 
       173  0.000000000000000000e+00  9.956009572153872796e+03  9.956014801111117777e+03  9.956020029746241562e+03  9.956025258059467888e+03  9.956030486051038679e+03  9.956030491278868794e+03 
       174  0.000000000000000000e+00  9.950740833019390266e+03  9.950744355446895497e+03  9.950747877102518032e+03  9.950751397986403390e+03  9.950754918098698909e+03  9.950754921618423396e+03 
       175  0.000000000000000000e+00  9.945144966973242845e+03  9.945146402896582003e+03  9.945147837410226202e+03  9.945149270514153613e+03  9.945150702208364237e+03  9.945150703639352287e+03 
       176  0.000000000000000000e+00  9.941352314302121158e+03  9.941351893270757500e+03  9.941351470146955762e+03  9.941351044930506760e+03  9.941350617621204947e+03  9.941350617192847494e+03 
       177  0.000000000000000000e+00  9.942085780990864805e+03  9.942084599774834714e+03  9.942083415972283547e+03  9.942082229582812943e+03  9.942081040606031820e+03  9.942081039415759733e+03 
       178  0.000000000000000000e+00  9.949870521843353345e+03  9.949870594057249036e+03  9.949870663657717159e+03  9.949870730644266587e+03  9.949870795016397096e+03  9.949870795079461459e+03 
       179  0.000000000000000000e+00  9.965841061193137648e+03  9.965845022683233765e+03  9.965848982238083408e+03  9.965852939857239107e+03  9.965856895540249752e+03  9.965856899494963727e+03 
       180  0.000000000000000000e+00  9.988420908638323453e+03  9.988431312009706744e+03  9.988441714915530611e+03  9.988452117355591326e+03  9.988462519329685165e+03  9.988462529731426912e+03 
       181  0.000000000000000000e+00  1.001237148780764801e+04  1.001238975488893084e+04  1.001240802359712507e+04  1.001242629393245625e+04  1.001244456589515357e+04  1.001244458416792986e+04 
       182  0.000000000000000000e+00  1.002883866342569308e+04  1.002886394254587503e+04  1.002888922553225348e+04  1.002891451238560876e+04  1.002893980310671213e+04  1.002893982839936871e+04 
       183  0.000000000000000000e+00  1.002695359116665895e+04  1.002698193267744682e+04  1.002701027970078940e+04  1.002703863223799453e+04  1.002706699029035371e+04  1.002706701865116884e+04 
       184  0.000000000000000000e+00  9.997184858575510589e+03  9.997209199890363379e+03  9.997233546931369347e+03  9.997257899700154667e+03  9.997282258198320051e+03  9.997282282559686792e+03 
       185  0.000000000000000000e+00  9.935988998222765076e+03  9.936000360976689990e+03  9.936011727568809874e+03  9.936023098000685422e+03  9.936034472273839128e+03  9.936034483650033508e+03 
       186  0.000000000000000000e+00  9.850495929083843293e+03  9.850485931623235956e+03  9.850475933830632130e+03  9.850465935707035896e+03  9.850455937253436787e+03  9.850455927254819471e+03 
       187  0.000000000000000000e+00  9.761269084379471678e+03  9.761233388057851698e+03  9.761197685517379796e+03  9.761161976758046876e+03  9.761126261779842025e+03  9.761126226061751368e+03 
       188  0.000000000000000000e+00  9.700968765779616660e+03  9.700910520948091289e+03  9.700852263681637851e+03  9.700793993978983053e+03  9.700735711838844509e+03  9.700735653550478673e+03 
       189  0.000000000000000000e+00  9.707372035754822718e+03  9.707303974369344360e+03  9.707235896007714473e+03  9.707167800667457414e+03  9.707099688346068433e+03  9.707099620225246326e+03 
       190  0.000000000000000000e+00  9.810819508595299340e+03  9.810763281242334415e+03  9.810707036157566108e+03  9.810650773337756618e+03  9.810594492779648135e+03  9.810594436490209773e+03 
       191  0.000000000000000000e+00  1.001855786291881122e+04  1.001853972154836083e+04  1.001852156696798556e+04  1.001850339917444944e+04  1.001848521816452012e+04  1.001848519997689436e+04 
       192  0.000000000000000000e+00  1.030095890272426550e+04  1.030100191283356253e+04  1.030104491967144531e+04  1.030108792323561102e+04  1.030113092352375133e+04  1.030113096652239801e+04 
       193  0.000000000000000000e+00  1.058617226981070053e+04  1.058628668666118756e+04  1.058640111391996470e+04  1.058651555158643896e+04  1.058662999966002462e+04  1.058663011411330626e+04 
       194  0.000000000000000000e+00  1.076927548777337870e+04  1.076945029802305726e+04  1.076962513268778457e+04  1.076979999176910314e+04  1.076997487526855366e+04  1.076997505016427567e+04 
       195  0.000000000000000000e+00  1.073866681663865711e+04  1.073886612684402644e+04  1.073906547139659051e+04  1.073926485029989271e+04  1.073946426355747099e+04  1.073946446298792216e+04 
       196  0.000000000000000000e+00  1.041646780358567230e+04  1.041663519797034496e+04  1.041680262849807514e+04  1.041697009517373954e+04  1.041713759800220942e+04  1.041713776552313357e+04 
       197  0.000000000000000000e+00  9.802444526021743513e+03  9.802516463669211589e+03  9.802588428937115168e+03  9.802660421830667474e+03  9.802732442355103558e+03  9.802732514389459539e+03 
       198  0.000000000000000000e+00  9.005110231385257066e+03  9.005036327519626866e+03  9.004962433285612860e+03  9.004888548687791626e+03  9.004814673730750656e+03  9.004814599860619637e+03 
       199  0.000000000000000000e+00  8.242266973814857920e+03  8.242031569957851389e+03  8.241796152394201272e+03  8.241560721127125362e+03  8.241325276159886926e+03  8.241325040708063170e+03 
       200  0.000000000000000000e+00  7.798976169526519698e+03  7.798613356311646385e+03  7.798250507057715367e+03  7.797887621766352822e+03  7.797524700439202206e+03  7.797524337499839930e+03 
       201  0.000000000000000000e+00  7.943565309503078424e+03  7.943159781816173563e+03  7.942754203407190289e+03  7.942348574276269574e+03  7.941942894423560574e+03  7.941942488718321329e+03 
       202  0.000000000000000000e+00  8.819638573299989730e+03  8.819307472946486087e+03  8.818976319091583719e+03  8.818645111734276725e+03  8.818313850873568299e+03  8.818313519585928589e+03 
       203  0.000000000000000000e+00  1.034929618900757669e+04  1.034915430622656459e+04  1.034901237922188011e+04  1.034887040799188617e+04  1.034872839253495658e+04  1.034872825049736457e+04 
       204  0.000000000000000000e+00  1.219258008780911769e+04  1.219269760259205759e+04  1.219281508935971397e+04  1.219293254811038241e+04  1.219304997884236400e+04  1.219305009625907041e+04 
       205  0.000000000000000000e+00  1.379945188773789596e+04  1.379982531458924859e+04  1.380019873060329155e+04  1.380057213577881885e+04  1.380094553011462813e+04  1.380094590350353792e+04 
       206  0.000000000000000000e+00  1.456214853930823847e+04  1.456269528399495175e+04  1.456324203082257554e+04  1.456378877979080062e+04  1.456433553089933957e+04  1.456433607765152010e+04 
       207  0.000000000000000000e+00  1.401059811028737931e+04  1.401117795580767415e+04  1.401175781399532207e+04  1.401233768485127439e+04  1.401291756837650792e+04  1.401291814826637528e+04 
       208  0.000000000000000000e+00  1.201603799174610322e+04  1.201648336893682426e+04  1.201692876500494458e+04  1.201737417995277610e+04  1.201781961378262167e+04  1.201782005922590361e+04 
       209  0.000000000000000000e+00  9.041662142992268855e+03  9.041877541542018662e+03  9.042092960255231446e+03  9.042308399135023137e+03  9.042523858184518758e+03  9.042524073653665255e+03 
       210  0.000000000000000000e+00  6.001698858910447598e+03  6.001677349933050209e+03  6.001655853549671519e+03  6.001634369763218274e+03  6.001612898576600855e+03  6.001612877111721900e+03 
       211  0.000000000000000000e+00  4.143618407083837155e+03  4.143593971237396545e+03  4.143569540147722364e+03  4.143545113815962395e+03  4.143520692243268059e+03  4.143520667824077464e+03 
       212  0.000000000000000000e+00  3.709483423212143407e+03  3.709393315828659524e+03  3.709303203656907499e+03  3.709213086697219751e+03  3.709122964949932339e+03  3.709122874825789040e+03 
       213  0.000000000000000000e+00  4.594422659611142080e+03  4.594260466434875525e+03  4.594098256868437602e+03  4.593936030911594571e+03  4.593773788564114511e+03  4.593773626313563909e+03 
       214  0.000000000000000000e+00  7.442191334456168988e+03  7.441817410588380881e+03  7.441443445302726104e+03  7.441069438598561646e+03  7.440695390475239947e+03  7.440695016406386458e+03 
       215  0.000000000000000000e+00  1.195888207067949406e+04  1.195870191888817681e+04  1.195852172557432095e+04  1.195834149073692060e+04  1.195816121437495167e+04  1.195816103407780793e+04 
       216  0.000000000000000000e+00  1.650729817859130708e+04  1.650743502797778274e+04  1.650757184594565842e+04  1.650770863249385729e+04  1.650784538762129887e+04  1.650784552436070226e+04 
       217  0.000000000000000000e+00  1.945077771549148747e+04  1.945123202670650790e+04  1.945168632222575980e+04  1.945214060204851194e+04  1.945259486617401126e+04  1.945259532043027866e+04 
       218  0.000000000000000000e+00  1.972505168443947696e+04  1.972566765601388761e+04  1.972628362463885423e+04  1.972689959031417675e+04  1.972751555303962959e+04  1.972751616900088266e+04 
       219  0.000000000000000000e+00  1.709943086094850878e+04  1.710003117084851692e+04  1.710063148822782750e+04  1.710123181308691710e+04  1.710183214542621499e+04  1.710183274576229451e+04 
       220  0.000000000000000000e+00  1.248062083617193639e+04  1.248106450909132218e+04  1.248150819536179733e+04  1.248195189498429500e+04  1.248239560795971192e+04  1.248239605167937407e+04 
       221  0.000000000000000000e+00  7.433878903202601578e+03  7.434091372484343083e+03  7.434303856355091739e+03  7.434516354815960767e+03  7.434728867868057023e+03  7.434729080388412513e+03 
       222  0.000000000000000000e+00  4.572129248315474797e+03  4.572197999745103516e+03  4.572266757015287112e+03  4.572335520126474876e+03  4.572404289079115188e+03  4.572404357850991801e+03 
       223  0.000000000000000000e+00  3.500862662328320312e+03  3.500874158191581955e+03  3.500885656204447059e+03  3.500897156367089337e+03  3.500908658679682048e+03  3.500908670183071081e+03 
       224  0.000000000000000000e+00  3.603975729543137277e+03  3.603920944942323331e+03  3.603866157541671328e+03  3.603811367341204914e+03  3.603756574340946827e+03  3.603756519546545405e+03 
       225  0.000000000000000000e+00  4.901843630868883338e+03  4.901714176610335926e+03  4.901584714611256459e+03  4.901455244871702234e+03  4.901325767391726913e+03  4.901325637910373189e+03 
       226  0.000000000000000000e+00  8.240597388692023742e+03  8.240293441872554467e+03  8.239989475471133119e+03  8.239685489487899758e+03  8.239381483922987172e+03  8.239381179907622936e+03 
       227  0.000000000000000000e+00  1.334079716271349025e+04  1.334063601673152334e+04  1.334047485123705519e+04  1.334031366623018039e+04  1.334015246171097897e+04  1.334015230049669481e+04 
       228  0.000000000000000000e+00  1.741366680172903943e+04  1.741371053447735903e+04  1.741375425220939360e+04  1.741379795492518679e+04  1.741384164262476770e+04  1.741384168630495333e+04 
       229  0.000000000000000000e+00  1.922099264206651424e+04  1.922122793614111288e+04  1.922146322195637185e+04  1.922169849951229844e+04  1.922193376880884534e+04  1.922193400407400986e+04 
       230  0.000000000000000000e+00  1.827944158134119789e+04  1.827974741642978915e+04  1.828005324781158561e+04  1.828035907548659452e+04  1.828066489945478315e+04  1.828066520527689136e+04 
       231  0.000000000000000000e+00  1.536009671215665549e+04  1.536037712428462146e+04  1.536065753510222567e+04  1.536093794460946447e+04  1.536121835280632513e+04  1.536121863321386627e+04 
       232  0.000000000000000000e+00  1.138655385003029005e+04  1.138675239934168167e+04  1.138695094829470145e+04  1.138714949688932757e+04  1.138734804512557639e+04  1.138734824367363399e+04 
       233  0.000000000000000000e+00  7.473212752074192395e+03  7.473317592568711916e+03  7.473422432996327188e+03  7.473527273357030936e+03  7.473632113650828614e+03  7.473632218491087770e+03 
       234  0.000000000000000000e+00  4.657980561926048722e+03  4.658014954414356907e+03  4.658049346894690643e+03  4.658083739367047201e+03  4.658118131831428400e+03  4.658118166223888693e+03 
       235  0.000000000000000000e+00  3.608005485782537107e+03  3.608013322614733625e+03  3.608021159446930142e+03  3.608028996279126659e+03  3.608036833111323176e+03  3.608036840948155259e+03 
       236  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       237  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       238  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       239  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       240  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       241  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       242  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       243  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       244  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       245  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       246  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       247  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       248  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       249  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       250  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       251  0.000000000000000000e+00  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03  3.300000000000000000e+03 
       252  0.000000000000000000e+00  3.000000000000000000e+03  3.000000000000000000e+03  3.000000000000000000e+03  3.000000000000000000e+03  3.000000000000000000e+03  3.000000000000000000e+03 
       253  0.000000000000000000e+00  2.400000000000000000e+03  2.400000000000000000e+03  2.400000000000000000e+03  2.400000000000000000e+03  2.400000000000000000e+03  2.400000000000000000e+03 
       254  0.000000000000000000e+00  9.000000000000000000e+02  9.000000000000000000e+02  9.000000000000000000e+02  9.000000000000000000e+02  9.000000000000000000e+02  9.000000000000000000e+02 
       255  0.000000000000000000e+00  3.000000000000000000e+02  3.000000000000000000e+02  3.000000000000000000e+02  3.000000000000000000e+02  3.000000000000000000e+02  3.000000000000000000e+02 
