     Count               Iteration-1              Iteration-10              Iteration-20              Iteration-30              Iteration-40              Iteration-50              Iteration-60              Iteration-70              Iteration-80              Iteration-88 
       111  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       112  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       113  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       114  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       115  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       116  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       117  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       118  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       119  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       120  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       121  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       122  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       123  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       124  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       125  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       126  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       127  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       128  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       129  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       130  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000546e+04 
       131  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       132  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       133  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       134  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       135  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000182e+04 
       136  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       137  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       138  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000182e+04 
       139  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       140  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       141  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000182e+04 
       142  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       143  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000364e+04 
       144  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999994543e+03  1.000000000000000182e+04 
       145  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000364e+04 
       146  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000364e+04 
       147  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000182e+04 
       148  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000364e+04 
       149  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999998181e+03  1.000000000000000364e+04 
       150  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000182e+04 
       151  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000364e+04 
       152  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999998181e+03  1.000000000000000364e+04 
       153  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000182e+04 
       154  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000364e+04 
       155  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999998181e+03  1.000000000000000364e+04 
       156  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000182e+04 
       157  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000364e+04 
       158  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999998181e+03  1.000000000000000364e+04 
       159  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999994543e+03  9.999999999999996362e+03  1.000000000000000182e+04 
       160  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000182e+04 
       161  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
       162  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
       163  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999996362e+03  9.999999999999998181e+03  1.000000000000000364e+04 
       164  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276370153e+03  9.999999993545307007e+03  9.999999999975372702e+03  9.999999999999905413e+03  1.000000000000000000e+04  9.999999999999998181e+03  1.000000000000000182e+04 
       165  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276371972e+03  9.999999993545308826e+03  9.999999999975372702e+03  9.999999999999905413e+03  9.999999999999996362e+03  9.999999999999998181e+03  1.000000000000000182e+04 
       166  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276373791e+03  9.999999993545310645e+03  9.999999999975372702e+03  9.999999999999905413e+03  1.000000000000000000e+04  1.000000000000000000e+04  1.000000000000000182e+04 
       167  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276375610e+03  9.999999993545312464e+03  9.999999999975374521e+03  9.999999999999905413e+03  1.000000000000000000e+04  1.000000000000000000e+04  1.000000000000000182e+04 
       168  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276379248e+03  9.999999993545316102e+03  9.999999999975374521e+03  9.999999999999903594e+03  1.000000000000000000e+04  9.999999999999998181e+03  1.000000000000000000e+04 
       169  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276386524e+03  9.999999993545319739e+03  9.999999999975374521e+03  9.999999999999905413e+03  1.000000000000000000e+04  1.000000000000000182e+04  9.999999999999998181e+03 
       170  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276399257e+03  9.999999993545325196e+03  9.999999999975372702e+03  9.999999999999907232e+03  9.999999999999994543e+03  1.000000000000000546e+04  1.000000000000000182e+04 
       171  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276422904e+03  9.999999993545330653e+03  9.999999999975372702e+03  9.999999999999910870e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000001091e+04 
       172  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276461103e+03  9.999999993545343386e+03  9.999999999975378159e+03  9.999999999999901775e+03  1.000000000000000728e+04  9.999999999999985448e+03  9.999999999999998181e+03 
       173  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276532043e+03  9.999999993545357938e+03  9.999999999975383616e+03  9.999999999999892680e+03  1.000000000000001637e+04  1.000000000000000182e+04  9.999999999999974534e+03 
       174  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276646640e+03  9.999999993545381585e+03  9.999999999975376340e+03  9.999999999999903594e+03  9.999999999999987267e+03  1.000000000000004184e+04  9.999999999999992724e+03 
       175  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308276833995e+03  9.999999993545412508e+03  9.999999999975352694e+03  9.999999999999943611e+03  9.999999999999949068e+03  1.000000000000001819e+04  1.000000000000006912e+04 
       176  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308277126853e+03  9.999999993545434336e+03  9.999999999975352694e+03  9.999999999999943611e+03  1.000000000000000909e+04  9.999999999999901775e+03  1.000000000000004547e+04 
       177  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308277594333e+03  9.999999993545454345e+03  9.999999999975418177e+03  9.999999999999829015e+03  1.000000000000015098e+04  9.999999999999910870e+03  9.999999999999834472e+03 
       178  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308278332843e+03  9.999999993545527104e+03  9.999999999975498213e+03  9.999999999999734428e+03  1.000000000000007094e+04  1.000000000000022919e+04  9.999999999999827196e+03 
       179  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755121023e+03  9.999998308279498815e+03  9.999999993545716279e+03  9.999999999975378159e+03  9.999999999999992724e+03  9.999999999999623469e+03  1.000000000000033651e+04  1.000000000000037835e+04 
       180  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755126480e+03  9.999998308281297795e+03  9.999999993545943653e+03  9.999999999975021638e+03  1.000000000000046020e+04  9.999999999999596184e+03  9.999999999999530701e+03  1.000000000000056571e+04 
       181  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755139213e+03  9.999998308283949882e+03  9.999999993545930920e+03  9.999999999975036189e+03  1.000000000000006185e+04  1.000000000000080763e+04  9.999999999998923158e+03  9.999999999999175998e+03 
       182  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755188326e+03  9.999998308287706095e+03  9.999999993545545294e+03  9.999999999976120307e+03  9.999999999998452040e+03  1.000000000000151704e+04  1.000000000000084583e+04  9.999999999998321073e+03 
       183  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755364768e+03  9.999998308293033915e+03  9.999999993545565303e+03  9.999999999977098923e+03  9.999999999998482963e+03  9.999999999998557541e+03  1.000000000000314685e+04  1.000000000000172076e+04 
       184  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612755952301e+03  9.999998308301055658e+03  9.999999993547426129e+03  9.999999999974772436e+03  1.000000000000304681e+04  9.999999999995205144e+03  9.999999999998828571e+03  1.000000000000472028e+04 
       185  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612757762196e+03  9.999998308313714006e+03  9.999999993550425643e+03  9.999999999969884811e+03  1.000000000000585715e+04  1.000000000000170439e+04  9.999999999991387085e+03  9.999999999996553015e+03 
       186  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612762946315e+03  9.999998308332718807e+03  9.999999993549217834e+03  9.999999999972567821e+03  9.999999999994806785e+03  1.000000000001358967e+04  1.000000000000055115e+04  9.999999999987279807e+03 
       187  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612776712427e+03  9.999998308357304268e+03  9.999999993539866409e+03  9.999999999989022399e+03  9.999999999980498615e+03  1.000000000000101136e+04  1.000000000002254819e+04  1.000000000000666842e+04 
       188  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612810512888e+03  9.999998308384372649e+03  9.999999993534820533e+03  9.999999999994268364e+03  1.000000000000306318e+04  9.999999999964262315e+03  1.000000000000421096e+04  1.000000000003329478e+04 
       189  0.000000000000000000e+00  9.883791746088358195e+03  9.999556612887063238e+03  9.999998308417034423e+03  9.999999993560102666e+03  9.999999999950881829e+03  1.000000000005466791e+04  9.999999999984300302e+03  9.999999999942792783e+03  9.999999999987332558e+03 
       190  0.000000000000000000e+00  9.883791746088358195e+03  9.999556613046841449e+03  9.999998308478059698e+03  9.999999993604677002e+03  9.999999999904019205e+03  1.000000000001921035e+04  1.000000000008882307e+04  9.999999999977326297e+03  9.999999999914676664e+03 
       191  0.000000000000000000e+00  9.883791746088358195e+03  9.999556613354738147e+03  9.999998308601643657e+03  9.999999993576935594e+03  9.999999999994637619e+03  9.999999999860952812e+03  1.000000000006947994e+04  1.000000000014221405e+04  1.000000000002455454e+04 
       192  0.000000000000000000e+00  9.883791746088358195e+03  9.999556613907183419e+03  9.999998308774938778e+03  9.999999993419984094e+03  1.000000000018891114e+04  9.999999999884152203e+03  9.999999999788447894e+03  1.000000000008105235e+04  1.000000000021519554e+04 
       193  0.000000000000000000e+00  9.883791746088358195e+03  9.999556614848188474e+03  9.999998308881569756e+03  9.999999993359137079e+03  1.000000000005950278e+04  1.000000000032239950e+04  9.999999999761914296e+03  9.999999999650366590e+03  9.999999999948009645e+03 
       194  0.000000000000000000e+00  9.883791746088358195e+03  9.999556616418714839e+03  9.999998308821603132e+03  9.999999993775451003e+03  9.999999999434709025e+03  1.000000000043998807e+04  1.000000000048892798e+04  9.999999999753574230e+03  9.999999999464031134e+03 
       195  0.000000000000000000e+00  9.883791746088358195e+03  9.999556619069027875e+03  9.999998308868427557e+03  9.999999994329011315e+03  9.999999999426698196e+03  9.999999999311185093e+03  1.000000000072261537e+04  1.000000000085701322e+04  1.000000000012922283e+04 
       196  0.000000000000000000e+00  9.883791746088358195e+03  9.999556623611808391e+03  9.999998309740565674e+03  9.999999993587549397e+03  1.000000000115441981e+04  9.999999998593708369e+03  9.999999998888531991e+03  1.000000000068028203e+04  1.000000000131947672e+04 
       197  0.000000000000000000e+00  9.883791746088358195e+03  9.999556631253732121e+03  9.999998311504235971e+03  9.999999991387858245e+03  1.000000000209399877e+04  1.000000000135044320e+04  9.999999997961573172e+03  9.999999997891396561e+03  9.999999999620573362e+03 
       198  0.000000000000000000e+00  9.883791746088358195e+03  9.999556643247769898e+03  9.999998311978637503e+03  9.999999991838680216e+03  9.999999997828635969e+03  1.000000000408108281e+04  1.000000000252557038e+04  9.999999998255949322e+03  9.999999996796128471e+03 
       199  0.000000000000000000e+00  9.883791746088358195e+03  9.999556660275953618e+03  9.999998308443107817e+03  9.999999998503881216e+03  9.999999993262534190e+03  9.999999997595923560e+03  1.000000000546959018e+04  1.000000000522812661e+04  1.000000000122587699e+04 
       200  0.000000000000000000e+00  9.883791746088358195e+03  9.999556682819629714e+03  9.999998304799779362e+03  1.000000000193499363e+04  1.000000000281565553e+04  9.999999988850871887e+03  9.999999994153182342e+03  1.000000000416666990e+04  1.000000000763685057e+04 
       201  0.000000000000000000e+00  9.883791746088358195e+03  9.999556714579905019e+03  9.999998313941503511e+03  9.999999985375055985e+03  1.000000001901264113e+04  1.000000000379240919e+04  9.999999985877424479e+03  9.999999986943239492e+03  9.999999995958651198e+03 
       202  0.000000000000000000e+00  9.883791746088385480e+03  9.999556767994281472e+03  9.999998337246963274e+03  9.999999965284128848e+03  9.999999999522275175e+03  1.000000002927634705e+04  1.000000001403358874e+04  9.999999990806554706e+03  9.999999982236215146e+03 
       203  0.000000000000000000e+00  9.883791746088869331e+03  9.999556862176492359e+03  9.999998336308737635e+03  9.999999999620418748e+03  9.999999949676948745e+03  9.999999994882287865e+03  1.000000003525960165e+04  1.000000003274979645e+04  1.000000001313100620e+04 
       204  0.000000000000000000e+00  9.883791746094992050e+03  9.999556999965147043e+03  9.999998270481044528e+03  1.000000007455041487e+04  9.999999985760989148e+03  9.999999925136446109e+03  9.999999964795450069e+03  1.000000001816087752e+04  1.000000003980813199e+04 
       205  0.000000000000000000e+00  9.883791746155018700e+03  9.999557138224021401e+03  9.999998220110830516e+03  1.000000001902855911e+04  1.000000012707564383e+04  1.000000000586687202e+04  9.999999914668123893e+03  9.999999917716200798e+03  9.999999958486832838e+03 
       206  0.000000000000000000e+00  9.883791746634382434e+03  9.999557223922578487e+03  9.999998377190515384e+03  9.999999787263848702e+03  1.000000006689784641e+04  1.000000018795917458e+04  1.000000009239621977e+04  9.999999971594530507e+03  9.999999916956578090e+03 
       207  0.000000000000000000e+00  9.883791749843765501e+03  9.999557355222221304e+03  9.999998657079606346e+03  9.999999835365701074e+03  9.999999686902276153e+03  9.999999991789434716e+03  1.000000019966926084e+04  1.000000020475369638e+04  1.000000012454661373e+04 
       208  0.000000000000000000e+00  9.883791768177617996e+03  9.999557889150693882e+03  9.999998425257132112e+03  1.000000048059307846e+04  9.999999776707507408e+03  9.999999532835896389e+03  9.999999746670369859e+03  1.000000001460633212e+04  1.000000015146696933e+04 
       209  0.000000000000000000e+00  9.883791858505319396e+03  9.999559031773071183e+03  9.999997475710129947e+03  1.000000058497908503e+04  1.000000076393451673e+04  1.000000003501357605e+04  9.999999559159958153e+03  9.999999510560766794e+03  9.999999655922540114e+03 
       210  0.000000000000000000e+00  9.883792244457183187e+03  9.999559933175169135e+03  9.999997524873153452e+03  9.999998904543786921e+03  1.000000064051749177e+04  1.000000115351226123e+04  1.000000070695895556e+04  1.000000012224392049e+04  9.999999781312804771e+03 
       211  0.000000000000000000e+00  9.883793676664156010e+03  9.999558962352775779e+03  1.000000023646792215e+04  9.999998158520289508e+03  9.999998114820878982e+03  9.999999779219473567e+03  1.000000087116632312e+04  1.000000109376320142e+04  1.000000088146796588e+04 
       212  0.000000000000000000e+00  9.883798280402341334e+03  9.999557066169014433e+03  1.000000161381796534e+04  1.000000237234292217e+04  9.999998357172666147e+03  9.999997226444906119e+03  9.999998096956200243e+03  9.999999336280834541e+03  1.000000014757773533e+04 
       213  0.000000000000000000e+00  9.883811008091846816e+03  9.999560556640990399e+03  9.999994878764562600e+03  1.000000518056338660e+04  1.000000476855491615e+04  1.000000108593782352e+04  9.999998532361851176e+03  9.999997685772430486e+03  9.999997820264472466e+03 
       214  0.000000000000000000e+00  9.883840894131764799e+03  9.999572958851151270e+03  9.999988121106474864e+03  9.999994632007948894e+03  1.000000363772779383e+04  1.000000629557963111e+04  1.000000487172036082e+04  1.000000249851110129e+04  1.000000078196225331e+04 
       215  0.000000000000000000e+00  9.883899330219743206e+03  9.999578019462860539e+03  1.000000357438615356e+04  9.999986300647004100e+03  9.999987975035370255e+03  9.999995969629228057e+03  1.000000191942090169e+04  1.000000454298572549e+04  1.000000494465063275e+04 
       216  0.000000000000000000e+00  9.883991922100107331e+03  9.999551126504586136e+03  1.000002734500097358e+04  1.000001322135513692e+04  9.999993263203119568e+03  9.999986209662614783e+03  9.999987419069984753e+03  9.999991222576600194e+03  9.999994481750556588e+03 
       217  0.000000000000000000e+00  9.884108548868989601e+03  9.999522070695233197e+03  9.999992614335971666e+03  1.000003322230939193e+04  1.000002933479126295e+04  1.000001335230434051e+04  1.000000079149305020e+04  9.999994343224265322e+03  9.999992419815205722e+03 
       218  0.000000000000000000e+00  9.884237132211117569e+03  9.999585724085642141e+03  9.999922078736133699e+03  9.999966164060397205e+03  1.000001107625089389e+04  1.000003020092516454e+04  1.000003188176257754e+04  1.000002633664761015e+04  1.000002003112276179e+04 
       219  0.000000000000000000e+00  9.884434411288251795e+03  9.999718952646699108e+03  1.000000410651131642e+04  9.999923709802211306e+03  9.999925572350002767e+03  9.999952012213752823e+03  9.999975649225185407e+03  9.999990542785268190e+03  9.999997697966073247e+03 
       220  0.000000000000000000e+00  9.884902707049215678e+03  9.999621907922348328e+03  1.000018541046530299e+04  1.000008626057219044e+04  9.999992330828748891e+03  9.999948939865635111e+03  9.999940359541407815e+03  9.999947803469203791e+03  9.999958662058874324e+03 
       221  0.000000000000000000e+00  9.885840655530490039e+03  9.999223630424288785e+03  9.999998216260344634e+03  1.000018478762314953e+04  1.000020308838435994e+04  1.000016194543011079e+04  1.000011344189635020e+04  1.000007431251556591e+04  1.000004909682537073e+04 
       222  0.000000000000000000e+00  9.886941431276551157e+03  9.999372293419583002e+03  9.999542166949693637e+03  9.999726335354991534e+03  9.999895111425814321e+03  9.999986076614133708e+03  1.000002204064219404e+04  1.000002999218373589e+04  1.000002721713677420e+04 
