     Count               Iteration-1               Iteration-4               Iteration-8              Iteration-12              Iteration-16              Iteration-20              Iteration-24              Iteration-28              Iteration-31 
        46  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841410097357e+02  9.110779423798946937e+02  9.093048911874046780e+02  9.091138777044935750e+02  9.090932015402265733e+02  9.090910544992522091e+02  9.090908756527601327e+02 
        47  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841663600815e+02  9.110781796203697240e+02  9.093049449024895239e+02  9.091138504374206377e+02  9.090933449903532164e+02  9.090912582331982321e+02  9.090909956759733177e+02 
        48  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841680543565e+02  9.110783125231446320e+02  9.093049859474792811e+02  9.091139208681860282e+02  9.090934292304513065e+02  9.090912360053533803e+02  9.090908831589023293e+02 
        49  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110783753033795165e+02  9.093050397165524146e+02  9.091139729394126334e+02  9.090934139823415308e+02  9.090911640601112822e+02  9.090908184044176323e+02 
        50  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784008216040775e+02  9.093050881746491996e+02  9.091139853365118597e+02  9.090933853353806171e+02  9.090911524486219832e+02  9.090908410232641472e+02 
        51  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784098802737390e+02  9.093051200764496116e+02  9.091139841190354218e+02  9.090933823374439271e+02  9.090911728486828451e+02  9.090908679488782127e+02 
        52  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784127172016724e+02  9.093051376341298919e+02  9.091139863707853692e+02  9.090933917352990647e+02  9.090911829572888792e+02  9.090908673353798122e+02 
        53  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784135060519020e+02  9.093051471274351343e+02  9.091139923126677331e+02  9.090933974246572689e+02  9.090911798413692395e+02  9.090908582763507866e+02 
        54  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137015040187e+02  9.093051528730750306e+02  9.091139976666150915e+02  9.090933977370219736e+02  9.090911758334644901e+02  9.090908558538686748e+02 
        55  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137447022886e+02  9.093051566757035289e+02  9.091140007896705129e+02  9.090933968675370807e+02  9.090911756227272917e+02  9.090908580210784748e+02 
        56  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137532091336e+02  9.093051591395917512e+02  9.091140023469421294e+02  9.090933969450359200e+02  9.090911769237742419e+02  9.090908594310166109e+02 
        57  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137546967258e+02  9.093051605952866794e+02  9.091140032826112929e+02  9.090933976260236022e+02  9.090911775553444159e+02  9.090908591628940485e+02 
        58  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549263733e+02  9.093051613620633589e+02  9.091140040100466422e+02  9.090933981871741025e+02  9.090911774647278207e+02  9.090908586048755069e+02 
        59  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549574098e+02  9.093051617219051650e+02  9.091140045784321728e+02  9.090933984467035316e+02  9.090911772929644030e+02  9.090908584799931305e+02 
        60  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549609341e+02  9.093051618732359884e+02  9.091140049700886721e+02  9.090933985495194065e+02  9.090911772946348037e+02  9.090908585963122732e+02 
        61  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549612751e+02  9.093051619306518205e+02  9.091140052094880275e+02  9.090933986252603063e+02  9.090911773788915298e+02  9.090908586669235092e+02 
        62  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619504205973e+02  9.091140053469639497e+02  9.090933987032241248e+02  9.090911774374504830e+02  9.090908586494053907e+02 
        63  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619566261934e+02  9.091140054261242085e+02  9.090933987690052618e+02  9.090911774550667133e+02  9.090908586146948664e+02 
        64  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619584082346e+02  9.091140054732450153e+02  9.090933988133492676e+02  9.090911774582409635e+02  9.090908586014536468e+02 
        65  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619588777612e+02  9.091140055016386441e+02  9.090933988398475094e+02  9.090911774636630298e+02  9.090908586029670460e+02 
        66  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619589911070e+02  9.091140055182329434e+02  9.090933988558824694e+02  9.090911774718080096e+02  9.090908586049096129e+02 
        67  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590164592e+02  9.091140055273361895e+02  9.090933988664700109e+02  9.090911774787508648e+02  9.090908586033103802e+02 
        68  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590215751e+02  9.091140055319484645e+02  9.090933988737861000e+02  9.090911774830312879e+02  9.090908586005768939e+02 
        69  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590224846e+02  9.091140055340958952e+02  9.090933988786952114e+02  9.090911774854213263e+02  9.090908585987635888e+02 
        70  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055350149396e+02  9.090933988817878344e+02  9.090911774869565534e+02  9.090908585979706231e+02 
        71  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055353774869e+02  9.090933988836302433e+02  9.090911774881196834e+02  9.090908585975827236e+02 
        72  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355097047e+02  9.090933988846956026e+02  9.090911774890015522e+02  9.090908585972408673e+02 
        73  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355544973e+02  9.090933988853080336e+02  9.090911774896131874e+02  9.090908585969141313e+02 
        74  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355685945e+02  9.090933988856600081e+02  9.090911774900049522e+02  9.090908585966611781e+02 
        75  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355726872e+02  9.090933988858600969e+02  9.090911774902482421e+02  9.090908585964959912e+02 
        76  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355738241e+02  9.090933988859702595e+02  9.090911774904017193e+02  9.090908585963943551e+02 
        77  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355740515e+02  9.090933988860280124e+02  9.090911774905006268e+02  9.090908585963280757e+02 
        78  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860564341e+02  9.090911774905640641e+02  9.090908585962814641e+02 
        79  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860696218e+02  9.090911774906038545e+02  9.090908585962486086e+02 
        80  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860754198e+02  9.090911774906280698e+02  9.090908585962265533e+02 
        81  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860776935e+02  9.090911774906417122e+02  9.090908585962120014e+02 
        82  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860787167e+02  9.090911774906500114e+02  9.090908585962031339e+02 
        83  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860789441e+02  9.090911774906543315e+02  9.090908585961973358e+02 
        84  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906569462e+02  9.090908585961939252e+02 
        85  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906583105e+02  9.090908585961916515e+02 
        86  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906589926e+02  9.090908585961902872e+02 
        87  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906593337e+02  9.090908585961896051e+02 
        88  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906594474e+02  9.090908585961890367e+02 
        89  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961886956e+02 
        90  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961885819e+02 
        91  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
        92  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
        93  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
        94  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
        95  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
        96  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
        97  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
        98  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
        99  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       100  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       101  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       102  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       103  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       104  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       105  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       106  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       107  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       108  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       109  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       110  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       111  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       112  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       113  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       114  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       115  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       116  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       117  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       118  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       119  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       120  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       121  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
       122  0.000000000000000000e+00  1.080120470000000068e+03  9.275278841681171116e+02  9.110784137549613888e+02  9.093051619590225982e+02  9.091140055355741652e+02  9.090933988860790578e+02  9.090911774906595610e+02  9.090908585961884683e+02 
