                    Count               1-iterative           20000-iterative           40000-iterative           60000-iterative           80000-iterative          100000-iterative          100001-iterative 
                       85  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       86  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       87  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       88  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       89  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       90  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       91  0.000000000000000000e+00  9.958332385646324838e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979388040e+03  9.958537141085547773e+03 
                       92  0.000000000000000000e+00  9.958332385646326657e+03  9.958383667824808072e+03  9.958434886888038818e+03  9.958486042913711572e+03  9.958537135979391678e+03  9.958537141085551411e+03 
                       93  0.000000000000000000e+00  9.958332385646330295e+03  9.958383667824809891e+03  9.958434886888040637e+03  9.958486042913715210e+03  9.958537135979395316e+03  9.958537141085555049e+03 
                       94  0.000000000000000000e+00  9.958332385646333933e+03  9.958383667824815348e+03  9.958434886888046094e+03  9.958486042913715210e+03  9.958537135979398954e+03  9.958537141085558687e+03 
                       95  0.000000000000000000e+00  9.958332385646333933e+03  9.958383667824813529e+03  9.958434886888044275e+03  9.958486042913717029e+03  9.958537135979397135e+03  9.958537141085558687e+03 
                       96  0.000000000000000000e+00  9.958332385646328476e+03  9.958383667824811710e+03  9.958434886888042456e+03  9.958486042913711572e+03  9.958537135979393497e+03  9.958537141085553230e+03 
                       97  0.000000000000000000e+00  9.958332385646315743e+03  9.958383667824795339e+03  9.958434886888026085e+03  9.958486042913700658e+03  9.958537135979380764e+03  9.958537141085540497e+03 
                       98  0.000000000000000000e+00  9.958332385646293915e+03  9.958383667824775330e+03  9.958434886888006076e+03  9.958486042913678830e+03  9.958537135979357117e+03  9.958537141085518670e+03 
                       99  0.000000000000000000e+00  9.958332385646257535e+03  9.958383667824738950e+03  9.958434886887969697e+03  9.958486042913638812e+03  9.958537135979318919e+03  9.958537141085478652e+03 
                      100  0.000000000000000000e+00  9.958332385646221155e+03  9.958383667824704389e+03  9.958434886887935136e+03  9.958486042913606070e+03  9.958537135979284358e+03  9.958537141085445910e+03 
                      101  0.000000000000000000e+00  9.958332385646202965e+03  9.958383667824684380e+03  9.958434886887915127e+03  9.958486042913584242e+03  9.958537135979260711e+03  9.958537141085424082e+03 
                      102  0.000000000000000000e+00  9.958332385646235707e+03  9.958383667824718941e+03  9.958434886887947869e+03  9.958486042913618803e+03  9.958537135979295272e+03  9.958537141085456824e+03 
                      103  0.000000000000000000e+00  9.958332385646366674e+03  9.958383667824848089e+03  9.958434886888078836e+03  9.958486042913749770e+03  9.958537135979428058e+03  9.958537141085589610e+03 
                      104  0.000000000000000000e+00  9.958332385646643161e+03  9.958383667825126395e+03  9.958434886888357141e+03  9.958486042914029895e+03  9.958537135979711820e+03  9.958537141085873373e+03 
                      105  0.000000000000000000e+00  9.958332385647070623e+03  9.958383667825557495e+03  9.958434886888790061e+03  9.958486042914462814e+03  9.958537135980152016e+03  9.958537141086311749e+03 
                      106  0.000000000000000000e+00  9.958332385647599949e+03  9.958383667826090459e+03  9.958434886889326663e+03  9.958486042915006692e+03  9.958537135980697713e+03  9.958537141086859265e+03 
                      107  0.000000000000000000e+00  9.958332385648020136e+03  9.958383667826516103e+03  9.958434886889755944e+03  9.958486042915441431e+03  9.958537135981136089e+03  9.958537141087297641e+03 
                      108  0.000000000000000000e+00  9.958332385647961928e+03  9.958383667826463352e+03  9.958434886889706831e+03  9.958486042915395956e+03  9.958537135981092433e+03  9.958537141087252166e+03 
                      109  0.000000000000000000e+00  9.958332385646861439e+03  9.958383667825357406e+03  9.958434886888597248e+03  9.958486042914282734e+03  9.958537135979973755e+03  9.958537141086137126e+03 
                      110  0.000000000000000000e+00  9.958332385644100214e+03  9.958383667822577991e+03  9.958434886885801461e+03  9.958486042911470577e+03  9.958537135977145226e+03  9.958537141083304959e+03 
                      111  0.000000000000000000e+00  9.958332385639268978e+03  9.958383667817715832e+03  9.958434886880904742e+03  9.958486042906535658e+03  9.958537135972172109e+03  9.958537141078331842e+03 
                      112  0.000000000000000000e+00  9.958332385632716978e+03  9.958383667811105624e+03  9.958434886874238146e+03  9.958486042899814493e+03  9.958537135965390917e+03  9.958537141071552469e+03 
                      113  0.000000000000000000e+00  9.958332385626168616e+03  9.958383667804491779e+03  9.958434886867556997e+03  9.958486042893062404e+03  9.958537135958571525e+03  9.958537141064731259e+03 
                      114  0.000000000000000000e+00  9.958332385623454684e+03  9.958383667801725096e+03  9.958434886864735745e+03  9.958486042890188401e+03  9.958537135955639314e+03  9.958537141061800867e+03 
                      115  0.000000000000000000e+00  9.958332385630679710e+03  9.958383667808959217e+03  9.958434886871973504e+03  9.958486042897431616e+03  9.958537135962893444e+03  9.958537141069051358e+03 
                      116  0.000000000000000000e+00  9.958332385655390681e+03  9.958383667833797517e+03  9.958434886896944590e+03  9.958486042922533670e+03  9.958537135988121008e+03  9.958537141094282561e+03 
                      117  0.000000000000000000e+00  9.958332385703903128e+03  9.958383667882624650e+03  9.958434886946091865e+03  9.958486042971999268e+03  9.958537136037910386e+03  9.958537141144071938e+03 
                      118  0.000000000000000000e+00  9.958332385776217052e+03  9.958383667955482451e+03  9.958434887019495363e+03  9.958486043045950282e+03  9.958537136112414373e+03  9.958537141218574106e+03 
                      119  0.000000000000000000e+00  9.958332385858773705e+03  9.958383668038755786e+03  9.958434887103494475e+03  9.958486043130673352e+03  9.958537136197872314e+03  9.958537141304033867e+03 
                      120  0.000000000000000000e+00  9.958332385916692147e+03  9.958383668097365444e+03  9.958434887162804444e+03  9.958486043190689088e+03  9.958537136258599276e+03  9.958537141364760828e+03 
                      121  0.000000000000000000e+00  9.958332385889385478e+03  9.958383668070324347e+03  9.958434887136036195e+03  9.958486043164190050e+03  9.958537136232382181e+03  9.958537141338543734e+03 
                      122  0.000000000000000000e+00  9.958332385695843186e+03  9.958383667876016261e+03  9.958434886940962315e+03  9.958486042968354013e+03  9.958537136035780350e+03  9.958537141141940083e+03 
                      123  0.000000000000000000e+00  9.958332385257383066e+03  9.958383667435071402e+03  9.958434886497514526e+03  9.958486042522397838e+03  9.958537135587299417e+03  9.958537140693460969e+03 
                      124  0.000000000000000000e+00  9.958332384544217348e+03  9.958383666717181768e+03  9.958434885774882787e+03  9.958486041794996709e+03  9.958537134855101613e+03  9.958537139961261346e+03 
                      125  0.000000000000000000e+00  9.958332383645922164e+03  9.958383665812103573e+03  9.958434884862970648e+03  9.958486040876210609e+03  9.958537133929396077e+03  9.958537139035555811e+03 
                      126  0.000000000000000000e+00  9.958332382852273440e+03  9.958383665011020639e+03  9.958434884054404392e+03  9.958486040060097366e+03  9.958537133105683097e+03  9.958537138211842830e+03 
                      127  0.000000000000000000e+00  9.958332382710577804e+03  9.958383664864499224e+03  9.958434883903006266e+03  9.958486039903767960e+03  9.958537132944373298e+03  9.958537138050531212e+03 
                      128  0.000000000000000000e+00  9.958332384002400431e+03  9.958383666159317727e+03  9.958434885200796998e+03  9.958486041204518187e+03  9.958537134248064831e+03  9.958537139354220926e+03 
                      129  0.000000000000000000e+00  9.958332387566575562e+03  9.958383669740735058e+03  9.958434888799520195e+03  9.958486044820603638e+03  9.958537137881568924e+03  9.958537142987728657e+03 
                      130  0.000000000000000000e+00  9.958332393903419870e+03  9.958383676114575792e+03  9.958434895210528339e+03  9.958486051268968367e+03  9.958537144367466681e+03  9.958537149473630052e+03 
                      131  0.000000000000000000e+00  9.958332402547493984e+03  9.958383684816146342e+03  9.958434903969915467e+03  9.958486060086504949e+03  9.958537153243483772e+03  9.958537158349654419e+03 
                      132  0.000000000000000000e+00  9.958332411310053430e+03  9.958383693647601831e+03  9.958434912870723565e+03  9.958486069057116765e+03  9.958537162284354054e+03  9.958537167390531977e+03 
                      133  0.000000000000000000e+00  9.958332415668397516e+03  9.958383698062307303e+03  9.958434917342261542e+03  9.958486073585958366e+03  9.958537166870975852e+03  9.958537171977159232e+03 
                      134  0.000000000000000000e+00  9.958332408782833227e+03  9.958383691179615198e+03  9.958434910462729022e+03  9.958486066709854640e+03  9.958537159998584684e+03  9.958537165104768064e+03 
                      135  0.000000000000000000e+00  9.958332382770449840e+03  9.958383665063198350e+03  9.958434884242049520e+03  9.958486040384683292e+03  9.958537133568699574e+03  9.958537138674872040e+03 
                      136  0.000000000000000000e+00  9.958332331820454783e+03  9.958383613851663540e+03  9.958434832767883563e+03  9.958485988646794794e+03  9.958537081565991684e+03  9.958537086672138685e+03 
                      137  0.000000000000000000e+00  9.958332257330679568e+03  9.958383538923420929e+03  9.958434757398981674e+03  9.958485912835029012e+03  9.958537005309150118e+03  9.958537010415251643e+03 
                      138  0.000000000000000000e+00  9.958332174341527207e+03  9.958383455369896183e+03  9.958434673277841284e+03  9.958485828143016988e+03  9.958536920042990459e+03  9.958536925149037415e+03 
                      139  0.000000000000000000e+00  9.958332117141178969e+03  9.958383397640827752e+03  9.958434615016378302e+03  9.958485769345476001e+03  9.958536860705662548e+03  9.958536865811653115e+03 
                      140  0.000000000000000000e+00  9.958332140283357148e+03  9.958383420583570114e+03  9.958434637756952725e+03  9.958485791881124896e+03  9.958536883033610138e+03  9.958536888139578878e+03 
                      141  0.000000000000000000e+00  9.958332310048976069e+03  9.958383590879684562e+03  9.958434808583859194e+03  9.958485963239112607e+03  9.958537054922962852e+03  9.958537060028984342e+03 
                      142  0.000000000000000000e+00  9.958332681647267236e+03  9.958383964144832134e+03  9.958435183521662111e+03  9.958486339855380720e+03  9.958537433223507833e+03  9.958537438329696670e+03 
                      143  0.000000000000000000e+00  9.958333260447365319e+03  9.958384545965300276e+03  9.958435768375762564e+03  9.958486927756426667e+03  9.958538024184857932e+03  9.958538029291354178e+03 
                      144  0.000000000000000000e+00  9.958333952243012391e+03  9.958385241887597658e+03  9.958436468445581340e+03  9.958487631994717958e+03  9.958538732612671083e+03  9.958538737719587516e+03 
                      145  0.000000000000000000e+00  9.958334517905119355e+03  9.958385811782001838e+03  9.958437042597466643e+03  9.958488210429384708e+03  9.958539315355550571e+03  9.958539320462898104e+03 
                      146  0.000000000000000000e+00  9.958334559698692829e+03  9.958385855987120522e+03  9.958437089235645544e+03  9.958488259522269800e+03  9.958539366924911519e+03  9.958539372032510073e+03 
                      147  0.000000000000000000e+00  9.958333575233993542e+03  9.958384869390856693e+03  9.958436100512879420e+03  9.958487268678163673e+03  9.958538373964705897e+03  9.958538379072093448e+03 
                      148  0.000000000000000000e+00  9.958331113032118083e+03  9.958382397622590361e+03  9.958433619151324820e+03  9.958484777696399760e+03  9.958535873335784345e+03  9.958535878442206013e+03 
                      149  0.000000000000000000e+00  9.958327042443897881e+03  9.958378308210438263e+03  9.958429510843081516e+03  9.958480650419684025e+03  9.958531727018009406e+03  9.958531732122524772e+03 
                      150  0.000000000000000000e+00  9.958321904001533767e+03  9.958373142694785201e+03  9.958424318133422275e+03  9.958475430394853902e+03  9.958526479556403501e+03  9.958526484658166737e+03 
                      151  0.000000000000000000e+00  9.958317235793409054e+03  9.958368444872003238e+03  9.958419590542711376e+03  9.958470672882282088e+03  9.958521691967380320e+03  9.958521697066129491e+03 
                      152  0.000000000000000000e+00  9.958315692430847776e+03  9.958366880927922466e+03  9.958418005874063965e+03  9.958469067345286021e+03  9.958520065417505975e+03  9.958520070514145118e+03 
                      153  0.000000000000000000e+00  9.958320718549915910e+03  9.958371912277927549e+03  9.958423042392805655e+03  9.958474108969992812e+03  9.958525112084833381e+03  9.958525117181976384e+03 
                      154  0.000000000000000000e+00  9.958335557184722347e+03  9.958386800300519099e+03  9.958437979909484056e+03  9.958489096087039798e+03  9.958540148908405172e+03  9.958540154010521292e+03 
