     Count               Iteration-1               Iteration-2               Iteration-4               Iteration-6               Iteration-8              Iteration-10              Iteration-12              Iteration-14              Iteration-16              Iteration-18              Iteration-20              Iteration-22              Iteration-24              Iteration-26              Iteration-28              Iteration-30              Iteration-32              Iteration-34              Iteration-36              Iteration-38              Iteration-40              Iteration-42              Iteration-44              Iteration-46              Iteration-48              Iteration-50              Iteration-52              Iteration-54              Iteration-56              Iteration-58              Iteration-60              Iteration-62              Iteration-64              Iteration-66              Iteration-68              Iteration-70              Iteration-72              Iteration-74              Iteration-76              Iteration-78              Iteration-80              Iteration-82              Iteration-84              Iteration-86              Iteration-88              Iteration-88 
        61  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804912048392e+00  1.350435818241749075e+00  4.433871129385806853e-01  1.455765806422277819e-01  4.779672060794837307e-02  1.569282930722692981e-02  5.152284893483738415e-03  1.691582967396243475e-03  5.553608662012265995e-04  1.823112470447085798e-04  5.983020309940911829e-05  1.962484384421259165e-05  6.439897333621047437e-06  2.128072082996368408e-06  7.248745532706379890e-07  2.680535544641315937e-07  1.126809365814551711e-07  4.912180884275585413e-08  1.218541001435369253e-08 -1.560147211421281099e-08 -3.676359483506530523e-08 -5.013316695112735033e-08 -5.466790753416717052e-08 -5.052606866229325533e-08 -3.907189238816499710e-08 -2.251363184768706560e-08 -3.419700078666210175e-09  1.570151653140783310e-08  3.271088644396513700e-08  4.602406988851726055e-08  5.469155439641326666e-08  5.835863703396171331e-08  5.720539775211364031e-08  5.180481821298599243e-08  4.300272848922759295e-08  3.178502083756029606e-08  1.918124326039105654e-08  1.266926119569689035e-08 
        62  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804961161106e+00  1.350435825053864392e+00  4.433871894889307441e-01  1.455767176648805616e-01  4.779687445989111438e-02  1.569295676017645746e-02  5.152362800799892284e-03  1.691615627350984141e-03  5.553707451326772571e-04  1.823214424803154543e-04  5.985166353639215231e-05  1.965414594451431185e-05  6.465179467340931296e-06  2.137334377039223909e-06  7.121107046259567142e-07  2.353262971155345440e-07  6.867594493087381124e-08  5.735273589380085468e-09 -1.914122549351304770e-08 -2.671367838047444820e-08 -2.423621481284499168e-08 -1.538865035399794579e-08 -3.061359166167676449e-09  1.010812411550432444e-08  2.188244252465665340e-08  3.060267772525548935e-08  3.531386028043925762e-08  3.573768481146544218e-08  3.219065547455102205e-08  2.540036803111433983e-08  1.635999069549143314e-08  6.142727215774357319e-09 -4.210960469208657742e-09 -1.380067260470241308e-08 -2.193155523855239153e-08 -2.812703314702957869e-08 -3.213608579244464636e-08 -3.329660103190690279e-08 
        63  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827023829916e+00  4.433872232875728514e-01  1.455767975949129323e-01  4.779697307822061703e-02  1.569303773794672452e-02  5.152412344614276662e-03  1.691642697551287711e-03  5.553900882659945637e-04  1.823403763410169631e-04  5.986805263091810048e-05  1.966181298485025764e-05  6.460135409724898636e-06  2.120927092619240284e-06  6.904792826389893889e-07  2.166489139199256897e-07  6.004302122164517641e-08  1.097942003980278969e-08 -2.000888343900442123e-10  2.240994945168495178e-09  8.849383448250591755e-09  1.531770976725965738e-08  1.950138539541512728e-08  2.049455360975116491e-08  1.824628270696848631e-08  1.328953658230602741e-08  6.528352969326078892e-09 -1.007720129564404488e-09 -8.329152478836476803e-09 -1.460102794226258993e-08 -1.923945092130452394e-08 -2.191336534451693296e-08 -2.254819264635443687e-08 -2.127308107446879148e-08 -1.837179297581315041e-08 -1.423723006155341864e-08 -9.304130799137055874e-09 -6.668415153399109840e-09 
        64  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827551336843e+00  4.433872370536846574e-01  1.455768430787429679e-01  4.779703313761274330e-02  1.569308880243625026e-02  5.152447745786048472e-03  1.691667283012066036e-03  5.554081926675280556e-04  1.823518232413334772e-04  5.987106669635977596e-05  1.965679985005408525e-05  6.450783985201269388e-06  2.112683432642370462e-06  6.880745786475017667e-07  2.222623152192682028e-07  7.275593816302716732e-08  2.743399818427860737e-08  1.550688466522842646e-08  1.297303242608904839e-08  1.169610186479985714e-08  9.196810424327850342e-09  5.191395757719874382e-09  2.455635694786906242e-10 -4.798494046553969383e-09 -9.140421752817928791e-09 -1.218177203554660082e-08 -1.358966983389109373e-08 -1.330226950813084841e-08 -1.148873707279562950e-08 -8.471033652313053608e-09 -4.678440745919942856e-09 -5.511537892743945122e-10  3.490640665404498577e-09  7.095877663232386112e-09  1.000444171950221062e-08  1.204534783028066158e-08  1.272019289899617434e-08 
        65  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827680485090e+00  4.433872422378044575e-01  1.455768677678861422e-01  4.779706845147302374e-02  1.569312190440541599e-02  5.152473993803141639e-03  1.691686287813354284e-03  5.554196359298657626e-04  1.823558177420636639e-04  5.986961878079455346e-05  1.965361116162966937e-05  6.449577995226718485e-06  2.115502866217866540e-06  6.946174835320562124e-07  2.303295332239940763e-07  7.939524948596954346e-08  3.011700755450874567e-08  1.295120455324649811e-08  5.395122570917010307e-09  5.984475137665867805e-10 -3.115928848274052143e-09 -5.857145879417657852e-09 -7.392372936010360718e-09 -7.588823791593313217e-09 -6.513801054097712040e-09 -4.427420208230614662e-09 -1.704393071122467518e-09  1.235093805007636547e-09  4.007233656011521816e-09  6.284608389250934124e-09  7.856215233914554119e-09  8.612914825789630413e-09  8.551069186069071293e-09  7.741618901491165161e-09  6.328264134936034679e-09  4.474713932722806931e-09  3.448803909122943878e-09 
        66  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827711407910e+00  4.433872440476989141e-01  1.455768803589307936e-01  4.779708890964684542e-02  1.569314370863139629e-02  5.152492523848195560e-03  1.691698944341624156e-03  5.554259860218735412e-04  1.823576658352976665e-04  5.986994437989778817e-05  1.965486990229692310e-05  6.452575689763762057e-06  2.119386408594436944e-06  6.976715667406097054e-07  2.310134732397273183e-07  7.706330507062375546e-08  2.522756403777748346e-08  6.828486220911145210e-09 -2.655724529176950455e-10 -3.035893314518034458e-09 -3.690729499794542789e-09 -3.046807250939309597e-09 -1.580701791681349277e-09  2.892193151637911797e-10  2.177330316044390202e-09  3.754394128918647766e-09  4.794856067746877670e-09  5.176843842491507530e-09  4.894900484941899776e-09  4.034518497064709663e-09  2.733941073529422283e-09  1.171429175883531570e-09 -4.656612873077392578e-10 -2.017259248532354832e-09 -3.345121513120830059e-09 -4.354660632088780403e-09 -4.720277502201497555e-09 
        67  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827716864878e+00  4.433872446352324914e-01  1.455768863452249207e-01  4.779710070397413801e-02  1.569315783672209363e-02  5.152504758370923810e-03  1.691706967903883196e-03  5.554301715164911002e-04  1.823599122872110456e-04  5.987193617329467088e-05  1.965708179341163486e-05  6.454432877944782376e-06  2.120012140949256718e-06  6.966165528865531087e-07  2.285669324919581413e-07  7.411836122628301382e-08  2.290471456944942474e-08  6.035406840965151787e-09  9.113136911764740944e-10 -2.546585164964199066e-11  5.420588422566652298e-10  1.517037162557244301e-09  2.368324203416705132e-09  2.832166501320898533e-09  2.808519639074802399e-09  2.308297553099691868e-09  1.442458597011864185e-09  3.547029336914420128e-10 -7.803464541211724281e-10 -1.815351424738764763e-09 -2.632077666930854321e-09 -3.146851668134331703e-09 -3.330569597892463207e-09 -3.186869435012340546e-09 -2.757587935775518417e-09 -2.106389729306101799e-09 -1.720763975754380226e-09 
        68  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448116744636e-01  1.455768889954924816e-01  4.779710742695897352e-02  1.569316664608777501e-02  5.152512525455676951e-03  1.691712295723846182e-03  5.554335475608240813e-04  1.823623024392873049e-04  5.987374424876179546e-05  1.965812771231867373e-05  6.454454705817624927e-06  2.119106284226290882e-06  6.953014235477894545e-07  2.275519364047795534e-07  7.399103196803480387e-08  2.387969288975000381e-08  7.918060873635113239e-09  3.186869435012340546e-09  2.008164301514625549e-09  1.757143763825297356e-09  1.549778971821069717e-09  1.129592419601976871e-09  5.002220859751105309e-10 -2.364686224609613419e-10 -9.458744898438453674e-10 -1.518856151960790157e-09 -1.864464138634502888e-09 -1.953594619408249855e-09 -1.780790626071393490e-09 -1.391526893712580204e-09 -8.440110832452774048e-10 -2.128217602148652077e-10  4.274625098332762718e-10  1.014996087178587914e-09  1.491571310907602310e-09  1.680746208876371384e-09 
        69  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448626061669e-01  1.455768900850671344e-01  4.779711115770624019e-02  1.569317193025199231e-02  5.152517445822013542e-03  1.691716050117975101e-03  5.554362396651413292e-04  1.823641214286908507e-04  5.987470285617746413e-05  1.965827323147095740e-05  6.454069080064073205e-06  2.118651536875404418e-06  6.952159310458227992e-07  2.280376065755262971e-07  7.494054443668574095e-08  2.496381057426333427e-08  8.732968126423656940e-09  3.406967152841389179e-09  1.487933332100510597e-09  5.711626727133989334e-10 -6.002665031701326370e-11 -5.529727786779403687e-10 -9.022187441587448120e-10 -1.064108801074326038e-09 -1.025910023599863052e-09 -8.076312951743602753e-10 -4.547473508864641190e-10 -2.546585164964199066e-11  4.092726157978177071e-10  7.948983693495392799e-10  1.078660716302692890e-09  1.238731783814728260e-09  1.266016624867916107e-09  1.165972207672894001e-09  9.586074156686663628e-10  8.240021998062729836e-10 
        70  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448753390927e-01  1.455768905034346972e-01  4.779711314040469006e-02  1.569317501343903132e-02  5.152520601768628694e-03  1.691718702204525471e-03  5.554381659749196842e-04  1.823652582970680669e-04  5.987514487060252577e-05  1.965830961125902832e-05  6.454056347138248384e-06  2.118840711773373187e-06  6.956470315344631672e-07  2.285523805767297745e-07  7.530070433858782053e-08  2.497654350008815527e-08  8.334609447047114372e-09  2.686647349037230015e-09  6.457412382587790489e-10 -1.546140993013978004e-10 -4.583853296935558319e-10 -5.002220859751105309e-10 -3.692548489198088646e-10 -1.382431946694850922e-10  1.400621840730309486e-10  4.038156475871801376e-10  6.093614501878619194e-10  7.203198038041591644e-10  7.312337402254343033e-10  6.421032594516873360e-10  4.711182555183768272e-10  2.437445800751447678e-10 -7.275957614183425903e-12 -2.546585164964199066e-10 -4.729372449219226837e-10 -5.638867150992155075e-10 
        71  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768906525918283e-01  4.779711413539189380e-02  1.569317678149673156e-02  5.152522631760803051e-03  1.691720499366056174e-03  5.554394374485127628e-04  1.823659604269778356e-04  5.987546683172695339e-05  1.965850060514640063e-05  6.454283720813691616e-06  2.119113560183905065e-06  6.958580343052744865e-07  2.285869413753971457e-07  7.511516741942614317e-08  2.462184056639671326e-08  7.939888746477663517e-09  2.404703991487622261e-09  5.948095349594950676e-10  6.730260793119668961e-11  5.456968210637569427e-12  1.091393642127513885e-10  2.492015482857823372e-10  3.565219230949878693e-10  4.038156475871801376e-10  3.747118171304464340e-10  2.801243681460618973e-10  1.382431946694850922e-10 -3.092281986027956009e-11 -1.946318661794066429e-10 -3.346940502524375916e-10 -4.347384674474596977e-10 -4.838511813431978226e-10 -4.765752237290143967e-10 -4.201865522190928459e-10 -3.765308065339922905e-10 
        72  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907017045422e-01  4.779711460832913872e-02  1.569317778557888232e-02  5.152523912329343148e-03  1.691721667157253250e-03  5.554402632697019726e-04  1.823664588300744072e-04  5.987577605992555618e-05  1.965874071174766868e-05  6.454471076722256839e-06  2.119204509654082358e-06  6.958198355278000236e-07  2.284396032337099314e-07  7.493326847907155752e-08  2.449996827635914087e-08  7.952621672302484512e-09  2.566594048403203487e-09  8.676579454913735390e-10  3.783497959375381470e-10  2.637534635141491890e-10  2.382876118645071983e-10  2.037268131971359253e-10  1.346052158623933792e-10  3.819877747446298599e-11 -6.730260793119668961e-11 -1.673470251262187958e-10 -2.401066012680530548e-10 -2.746673999354243279e-10 -2.692104317247867584e-10 -2.273736754432320595e-10 -1.527951098978519440e-10 -6.366462912410497665e-11  3.637978807091712952e-11  1.291482476517558098e-10  1.728039933368563652e-10 
        73  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907162564574e-01  4.779711481569393072e-02  1.569317834764660802e-02  5.152524694494786672e-03  1.691722405666951090e-03  5.554408198804594576e-04  1.823668408178491518e-04  5.987603981338907033e-05  1.965890987776219845e-05  6.454542017308995128e-06  2.119188138749450445e-06  6.957543519092723727e-07  2.283813955727964640e-07  7.493690645787864923e-08  2.458182279951870441e-08  8.089045877568423748e-09  2.710294211283326149e-09  9.658833732828497887e-10  3.874447429552674294e-10  1.691660145297646523e-10  5.638867150992155075e-11 -2.728484105318784714e-11 -9.276845958083868027e-11 -1.364242052659392357e-10 -1.491571310907602310e-10 -1.364242052659392357e-10 -9.458744898438453674e-11 -3.819877747446298599e-11  2.728484105318784714e-11  8.913048077374696732e-11  1.400621840730309486e-10  1.728039933368563652e-10  1.855369191616773605e-10  1.764419721439480782e-10  1.637090463191270828e-10 
        74  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907198944362e-01  4.779711490118643269e-02  1.569317865141783841e-02  5.152525154699105769e-03  1.691722873147227801e-03  5.554412000492447987e-04  1.823671227612067014e-04  5.987622535030823201e-05  1.965900082723237574e-05  6.454565664171241224e-06  2.119177224813029170e-06  6.957525329198688269e-07  2.284123183926567435e-07  7.499693310819566250e-08  2.464912540744990110e-08  8.129063644446432590e-09  2.703018253669142723e-09  9.022187441587448120e-10  2.855813363566994667e-10  5.456968210637569427e-11 -3.456079866737127304e-11 -6.730260793119668961e-11 -6.548361852765083313e-11 -4.365574568510055542e-11 -5.456968210637569427e-12  3.274180926382541656e-11  6.912159733474254608e-11  9.458744898438453674e-11  1.055013854056596756e-10  1.000444171950221062e-10  8.003553375601768494e-11  4.911271389573812485e-11  1.091393642127513885e-11 -2.728484105318784714e-11 -4.365574568510055542e-11 
        75  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711493756622076e-02  1.569317881330789533e-02  5.152525423909537494e-03  1.691723167823511176e-03  5.554414638027083129e-04  1.823673155740834773e-04  5.987634176563005894e-05  1.965905721590388566e-05  6.454587492044083774e-06  2.119195414707064629e-06  6.957798177609220147e-07  2.284505171701312065e-07  7.502057997044175863e-08  2.464730641804635525e-08  8.096321835182607174e-09  2.650267560966312885e-09  8.494680514559149742e-10  2.492015482857823372e-10  5.638867150992155075e-11  5.456968210637569427e-12  3.637978807091712952e-12  2.000888343900442123e-11  4.001776687800884247e-11  5.275069270282983780e-11  5.456968210637569427e-11  4.911271389573812485e-11  3.092281986027956009e-11  1.091393642127513885e-11 -1.455191522836685181e-11 -3.819877747446298599e-11 -5.820766091346740723e-11 -6.730260793119668961e-11 -6.912159733474254608e-11 -6.912159733474254608e-11 
        76  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711495029914659e-02  1.569317889152443968e-02  5.152525573066668585e-03  1.691723355179419741e-03  5.554416347877122462e-04  1.823674447223311290e-04  5.987641998217441142e-05  1.965910269063897431e-05  6.454616595874540508e-06  2.119222699548117816e-06  6.957998266443610191e-07  2.284559741383418441e-07  7.501148502342402935e-08  2.462365955580025911e-08  8.072674972936511040e-09  2.639353624545037746e-09  8.549250196665525436e-10  2.764863893389701843e-10  9.640643838793039322e-11  4.547473508864641190e-11  3.637978807091712952e-11  3.456079866737127304e-11  2.728484105318784714e-11  1.455191522836685181e-11  0.000000000000000000e+00 -1.455191522836685181e-11 -2.728484105318784714e-11 -3.637978807091712952e-11 -3.819877747446298599e-11 -3.456079866737127304e-11 -2.728484105318784714e-11 -1.637090463191270828e-11  0.000000000000000000e+00  7.275957614183425903e-12 
        77  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711495393712539e-02  1.569317892790422775e-02  5.152525656740181148e-03  1.691723467956762761e-03  5.554417457460658625e-04  1.823675302148330957e-04  5.987647637084592134e-05  1.965913907042704523e-05  6.454643880715593696e-06  2.119237251463346183e-06  6.958034646231681108e-07  2.284505171701312065e-07  7.500057108700275421e-08  2.461820258758962154e-08  8.076312951743602753e-09  2.650267560966312885e-09  8.749339031055569649e-10  2.946762833744287491e-10  1.091393642127513885e-10  4.547473508864641190e-11  2.000888343900442123e-11  5.456968210637569427e-12 -5.456968210637569427e-12 -1.637090463191270828e-11 -2.000888343900442123e-11 -2.182787284255027771e-11 -1.818989403545856476e-11 -1.091393642127513885e-11  0.000000000000000000e+00  9.094947017729282379e-12  1.637090463191270828e-11  2.364686224609613419e-11  2.546585164964199066e-11  2.728484105318784714e-11 
        78  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711495575611480e-02  1.569317894609412178e-02  5.152525704033905640e-03  1.691723537078360096e-03  5.554418148676631972e-04  1.823675866035046056e-04  5.987651638861279935e-05  1.965916635526809841e-05  6.454656613641418517e-06  2.119244527420960367e-06  6.958034646231681108e-07  2.284486981807276607e-07  7.500057108700275421e-08  2.462184056639671326e-08  8.085407898761332035e-09  2.659362507984042168e-09  8.785718819126486778e-10  2.928572939708828926e-10  9.822542779147624969e-11  2.910383045673370361e-11  3.637978807091712952e-12 -5.456968210637569427e-12 -7.275957614183425903e-12 -9.094947017729282379e-12 -3.637978807091712952e-12  1.818989403545856476e-12  5.456968210637569427e-12  1.273292582482099533e-11  1.637090463191270828e-11  1.637090463191270828e-11  1.273292582482099533e-11  9.094947017729282379e-12  3.637978807091712952e-12  1.818989403545856476e-12 
        79  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711495575611480e-02  1.569317895337007940e-02  5.152525727680767886e-03  1.691723577096126974e-03  5.554418603423982859e-04  1.823676248022820801e-04  5.987654549244325608e-05  1.965918454516213387e-05  6.454667527577839792e-06  2.119248165399767458e-06  6.958052836125716567e-07  2.284505171701312065e-07  7.500420906580984592e-08  2.462729753460735083e-08  8.089045877568423748e-09  2.657543518580496311e-09  8.731149137020111084e-10  2.874003257602453232e-10  9.094947017729282379e-11  2.546585164964199066e-11  5.456968210637569427e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  5.456968210637569427e-12  9.094947017729282379e-12  7.275957614183425903e-12  7.275957614183425903e-12  7.275957614183425903e-12  1.818989403545856476e-12 -3.637978807091712952e-12 -5.456968210637569427e-12 -9.094947017729282379e-12 -9.094947017729282379e-12 
        80  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711495575611480e-02  1.569317895337007940e-02  5.152525744051672518e-03  1.691723598923999816e-03  5.554418858082499355e-04  1.823676484491443262e-04  5.987656732031609863e-05  1.965919909707736224e-05  6.454674803535453975e-06  2.119249984389171004e-06  6.958089215913787484e-07  2.284523361595347524e-07  7.500784704461693764e-08  2.462547854520380497e-08  8.087226888164877892e-09  2.653905539773404598e-09  8.694769348949193954e-10  2.855813363566994667e-10  9.276845958083868027e-11  2.910383045673370361e-11  9.094947017729282379e-12  7.275957614183425903e-12  7.275957614183425903e-12  7.275957614183425903e-12  3.637978807091712952e-12  0.000000000000000000e+00  1.818989403545856476e-12  0.000000000000000000e+00 -3.637978807091712952e-12 -1.818989403545856476e-12 -3.637978807091712952e-12 -3.637978807091712952e-12  0.000000000000000000e+00 -3.637978807091712952e-12 
        81  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711495575611480e-02  1.569317895700805821e-02  5.152525747689651325e-03  1.691723613475915045e-03  5.554419021791545674e-04  1.823676648200489581e-04  5.987657823425251991e-05  1.965920637303497642e-05  6.454682079493068159e-06  2.119253622367978096e-06  6.958107405807822943e-07  2.284541551489382982e-07  7.500784704461693764e-08  2.462547854520380497e-08  8.087226888164877892e-09  2.653905539773404598e-09  8.694769348949193954e-10  2.855813363566994667e-10  9.458744898438453674e-11  3.274180926382541656e-11  1.091393642127513885e-11  7.275957614183425903e-12  3.637978807091712952e-12  3.637978807091712952e-12  0.000000000000000000e+00 -1.818989403545856476e-12 -1.818989403545856476e-12  0.000000000000000000e+00  0.000000000000000000e+00  1.818989403545856476e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  1.818989403545856476e-12 
        82  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711495575611480e-02  1.569317895700805821e-02  5.152525751327630132e-03  1.691723620751872659e-03  5.554419149120803922e-04  1.823676757339853793e-04  5.987658551021013409e-05  1.965921183000318706e-05  6.454685717471875250e-06  2.119255441357381642e-06  6.958125595701858401e-07  2.284559741383418441e-07  7.500784704461693764e-08  2.462547854520380497e-08  8.087226888164877892e-09  2.653905539773404598e-09  8.712959242984652519e-10  2.892193151637911797e-10  9.458744898438453674e-11  3.092281986027956009e-11  9.094947017729282379e-12  5.456968210637569427e-12  3.637978807091712952e-12  1.818989403545856476e-12  1.818989403545856476e-12  0.000000000000000000e+00  0.000000000000000000e+00  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  1.818989403545856476e-12  0.000000000000000000e+00 
        83  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711495575611480e-02  1.569317895700805821e-02  5.152525751327630132e-03  1.691723624389851466e-03  5.554419203690486029e-04  1.823676830099429935e-04  5.987659096717834473e-05  1.965921546798199415e-05  6.454687536461278796e-06  2.119257260346785188e-06  6.958125595701858401e-07  2.284559741383418441e-07  7.500784704461693764e-08  2.462547854520380497e-08  8.087226888164877892e-09  2.653905539773404598e-09  8.712959242984652519e-10  2.874003257602453232e-10  9.458744898438453674e-11  2.910383045673370361e-11  7.275957614183425903e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  0.000000000000000000e+00  0.000000000000000000e+00  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  1.818989403545856476e-12 -1.818989403545856476e-12 
        84  0.000000000000000000e+00  1.000000000000000000e+04  3.283289999999999964e+03  1.077999322409999877e+03  3.539384395275537827e+02  1.162082539116418047e+02  3.815453979855737998e+01  1.252724189752188977e+01  4.113056804970256053e+00  1.350435827718683868e+00  4.433872448789770715e-01  1.455768907217134256e-01  4.779711495575611480e-02  1.569317895700805821e-02  5.152525751327630132e-03  1.691723626208840869e-03  5.554419240070274100e-04  1.823676884669112042e-04  5.987659460515715182e-05  1.965921728697139770e-05  6.454689355450682342e-06  2.119260898325592279e-06  6.958125595701858401e-07  2.284559741383418441e-07  7.500784704461693764e-08  2.462729753460735083e-08  8.087226888164877892e-09  2.653905539773404598e-09  8.712959242984652519e-10  2.892193151637911797e-10  9.458744898438453674e-11  2.910383045673370361e-11  9.094947017729282379e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  3.637978807091712952e-12  1.818989403545856476e-12  1.818989403545856476e-12  1.818989403545856476e-12 -3.637978807091712952e-12 
