     Count               1-iterative             200-iterative             400-iterative             600-iterative             800-iterative            1000-iterative            1001-iterative 
        93  0.000000000000000000e+00  9.961777078473900474e+03  9.962823381181138757e+03  9.962829514799246681e+03  9.962829972551799074e+03  9.962830430298714418e+03  9.962830434876157597e+03 
        94  0.000000000000000000e+00  9.961777078473933216e+03  9.962823381181182413e+03  9.962829514799288518e+03  9.962829972551842729e+03  9.962830430298758074e+03  9.962830434876199433e+03 
        95  0.000000000000000000e+00  9.961777078473960501e+03  9.962823381181218792e+03  9.962829514799326716e+03  9.962829972551879109e+03  9.962830430298794454e+03  9.962830434876237632e+03 
        96  0.000000000000000000e+00  9.961777078473956863e+03  9.962823381181218792e+03  9.962829514799328535e+03  9.962829972551880928e+03  9.962830430298798092e+03  9.962830434876239451e+03 
        97  0.000000000000000000e+00  9.961777078473887741e+03  9.962823381181144214e+03  9.962829514799252138e+03  9.962829972551802712e+03  9.962830430298719875e+03  9.962830434876163054e+03 
        98  0.000000000000000000e+00  9.961777078473705842e+03  9.962823381180933211e+03  9.962829514799042954e+03  9.962829972551595347e+03  9.962830430298512510e+03  9.962830434875953870e+03 
        99  0.000000000000000000e+00  9.961777078473382062e+03  9.962823381180551223e+03  9.962829514798657328e+03  9.962829972551209721e+03  9.962830430298128704e+03  9.962830434875568244e+03 
       100  0.000000000000000000e+00  9.961777078472934591e+03  9.962823381180010983e+03  9.962829514798118907e+03  9.962829972550671300e+03  9.962830430297588464e+03  9.962830434875029823e+03 
       101  0.000000000000000000e+00  9.961777078472481662e+03  9.962823381179439821e+03  9.962829514797547745e+03  9.962829972550101957e+03  9.962830430297017301e+03  9.962830434874458660e+03 
       102  0.000000000000000000e+00  9.961777078472270659e+03  9.962823381179132411e+03  9.962829514797238517e+03  9.962829972549792728e+03  9.962830430296708073e+03  9.962830434874149432e+03 
       103  0.000000000000000000e+00  9.961777078472723588e+03  9.962823381179579883e+03  9.962829514797685988e+03  9.962829972550238381e+03  9.962830430297153725e+03  9.962830434874595085e+03 
       104  0.000000000000000000e+00  9.961777078474364316e+03  9.962823381181413424e+03  9.962829514799521348e+03  9.962829972552073741e+03  9.962830430298992724e+03  9.962830434876432264e+03 
       105  0.000000000000000000e+00  9.961777078477653049e+03  9.962823381185226026e+03  9.962829514803333950e+03  9.962829972555888162e+03  9.962830430302807144e+03  9.962830434880246685e+03 
       106  0.000000000000000000e+00  9.961777078482647994e+03  9.962823381191139561e+03  9.962829514809252942e+03  9.962829972561807153e+03  9.962830430308726136e+03  9.962830434886165676e+03 
       107  0.000000000000000000e+00  9.961777078488488769e+03  9.962823381198239076e+03  9.962829514816361552e+03  9.962829972568915764e+03  9.962830430315834747e+03  9.962830434893274287e+03 
       108  0.000000000000000000e+00  9.961777078492841611e+03  9.962823381203874305e+03  9.962829514822004057e+03  9.962829972574558269e+03  9.962830430321477252e+03  9.962830434898916792e+03 
       109  0.000000000000000000e+00  9.961777078491513748e+03  9.962823381203181270e+03  9.962829514821312841e+03  9.962829972573868872e+03  9.962830430320787855e+03  9.962830434898229214e+03 
       110  0.000000000000000000e+00  9.961777078478737167e+03  9.962823381189322390e+03  9.962829514807448504e+03  9.962829972560004535e+03  9.962830430306921699e+03  9.962830434884363058e+03 
       111  0.000000000000000000e+00  9.961777078448627435e+03  9.962823381155143579e+03  9.962829514773246046e+03  9.962829972525796620e+03  9.962830430272713784e+03  9.962830434850155143e+03 
       112  0.000000000000000000e+00  9.961777078398388767e+03  9.962823381096806770e+03  9.962829514714852849e+03  9.962829972467401603e+03  9.962830430214315129e+03  9.962830434791756488e+03 
       113  0.000000000000000000e+00  9.961777078333341706e+03  9.962823381019652516e+03  9.962829514637622196e+03  9.962829972390165494e+03  9.962830430137071744e+03  9.962830434714513103e+03 
       114  0.000000000000000000e+00  9.961777078272978542e+03  9.962823380945375902e+03  9.962829514563258272e+03  9.962829972315794294e+03  9.962830430062695086e+03  9.962830434640136446e+03 
       115  0.000000000000000000e+00  9.961777078255794549e+03  9.962823380917972827e+03  9.962829514535787894e+03  9.962829972288320278e+03  9.962830430035213794e+03  9.962830434612653335e+03 
       116  0.000000000000000000e+00  9.961777078338809588e+03  9.962823381003760005e+03  9.962829514621585986e+03  9.962829972374118370e+03  9.962830430121013706e+03  9.962830434698455065e+03 
       117  0.000000000000000000e+00  9.961777078586283096e+03  9.962823381279102250e+03  9.962829514897101035e+03  9.962829972649647971e+03  9.962830430396556039e+03  9.962830434973997399e+03 
       118  0.000000000000000000e+00  9.961777079042252808e+03  9.962823381799400522e+03  9.962829515417804942e+03  9.962829973170382800e+03  9.962830430917319973e+03  9.962830435494759513e+03 
       119  0.000000000000000000e+00  9.961777079684676210e+03  9.962823382546488574e+03  9.962829516165556925e+03  9.962829973918182077e+03  9.962830431665170181e+03  9.962830436242611540e+03 
       120  0.000000000000000000e+00  9.961777080366922746e+03  9.962823383360439038e+03  9.962829516980347762e+03  9.962829974733036579e+03  9.962830432480090167e+03  9.962830437057529707e+03 
       121  0.000000000000000000e+00  9.961777080765215942e+03  9.962823383876660955e+03  9.962829517497342749e+03  9.962829975250089774e+03  9.962830432997197931e+03  9.962830437574641110e+03 
       122  0.000000000000000000e+00  9.961777080367157396e+03  9.962823383508137340e+03  9.962829517129044689e+03  9.962829974881806265e+03  9.962830432628934432e+03  9.962830437206377610e+03 
       123  0.000000000000000000e+00  9.961777078550190708e+03  9.962823381529040489e+03  9.962829515148965584e+03  9.962829972901656220e+03  9.962830430648707988e+03  9.962830435226149348e+03 
       124  0.000000000000000000e+00  9.961777074800609626e+03  9.962823377318854909e+03  9.962829510935907820e+03  9.962829968688381996e+03  9.962830426435220943e+03  9.962830431012660483e+03 
       125  0.000000000000000000e+00  9.961777069099212895e+03  9.962823370799531403e+03  9.962829504411425660e+03  9.962829962163517848e+03  9.962830419909972989e+03  9.962830424487407072e+03 
       126  0.000000000000000000e+00  9.961777062436261986e+03  9.962823363027082451e+03  9.962829496631926304e+03  9.962829954383489167e+03  9.962830412129414981e+03  9.962830416706845426e+03 
       127  0.000000000000000000e+00  9.961777057311042881e+03  9.962823356777505978e+03  9.962829490375113892e+03  9.962829948126140152e+03  9.962830405871525727e+03  9.962830410448948896e+03 
       128  0.000000000000000000e+00  9.961777057934774348e+03  9.962823356810595214e+03  9.962829490404228636e+03  9.962829948154954764e+03  9.962830405900043843e+03  9.962830410477465193e+03 
       129  0.000000000000000000e+00  9.961777069734078395e+03  9.962823369353624003e+03  9.962829502951602990e+03  9.962829960702652897e+03  9.962830418448065757e+03  9.962830423025492564e+03 
       130  0.000000000000000000e+00  9.961777097726819193e+03  9.962823400311277510e+03  9.962829533927575540e+03  9.962829991679993327e+03  9.962830449426774067e+03  9.962830454004213607e+03 
       131  0.000000000000000000e+00  9.961777143519570018e+03  9.962823451899708743e+03  9.962829585552282879e+03  9.962830043307410961e+03  9.962830501056900175e+03  9.962830505634365181e+03 
       132  0.000000000000000000e+00  9.961777201159051401e+03  9.962823517938946679e+03  9.962829651644520709e+03  9.962830109403605093e+03  9.962830567157050609e+03  9.962830571734557452e+03 
       133  0.000000000000000000e+00  9.961777252894413323e+03  9.962823578963438194e+03  9.962829712728183949e+03  9.962830170491686658e+03  9.962830628249550500e+03  9.962830632827100999e+03 
       134  0.000000000000000000e+00  9.961777266963037619e+03  9.962823599505882157e+03  9.962829733312861208e+03  9.962830191079514407e+03  9.962830648840536014e+03  9.962830653418117436e+03 
       135  0.000000000000000000e+00  9.961777200459604501e+03  9.962823530998590286e+03  9.962829664795286590e+03  9.962830122561175813e+03  9.962830580321429807e+03  9.962830584899002133e+03 
       136  0.000000000000000000e+00  9.961777010587562472e+03  9.962823324049639268e+03  9.962829457741785518e+03  9.962829915499871277e+03  9.962830373252318168e+03  9.962830377829815916e+03 
       137  0.000000000000000000e+00  9.961776676339193727e+03  9.962822952506467118e+03  9.962829085966734056e+03  9.962829543707504854e+03  9.962830001442642242e+03  9.962830006019963548e+03 
       138  0.000000000000000000e+00  9.961776229182923998e+03  9.962822447897144230e+03  9.962828580997316749e+03  9.962829038711204703e+03  9.962829496419453790e+03  9.962829500996507704e+03 
       139  0.000000000000000000e+00  9.961775785430862015e+03  9.962821936267107958e+03  9.962828068938450087e+03  9.962828526620320190e+03  9.962828984296547787e+03  9.962828988873281560e+03 
       140  0.000000000000000000e+00  9.961775565463101884e+03  9.962821661021094769e+03  9.962827793337753974e+03  9.962828250993137772e+03  9.962828708642877245e+03  9.962828713219345445e+03 
       141  0.000000000000000000e+00  9.961775878332577122e+03  9.962821967818326812e+03  9.962828100083197569e+03  9.962828557734706919e+03  9.962829015380575584e+03  9.962829019957005585e+03 
       142  0.000000000000000000e+00  9.961777048633188315e+03  9.962823225475189247e+03  9.962829358269298609e+03  9.962829815960316409e+03  9.962830273645689886e+03  9.962830278222512788e+03 
       143  0.000000000000000000e+00  9.961779271144943777e+03  9.962825666066415579e+03  9.962831800208088680e+03  9.962832257999705689e+03  9.962832715785685650e+03  9.962832720363516273e+03 
       144  0.000000000000000000e+00  9.961782402256019850e+03  9.962829153138740367e+03  9.962835289498036218e+03  9.962835747455221281e+03  9.962836205406771114e+03  9.962836209986257018e+03 
       145  0.000000000000000000e+00  9.961785736453677600e+03  9.962832930339940503e+03  9.962839069478462989e+03  9.962839527643149268e+03  9.962839985802213050e+03  9.962839990383774420e+03 
       146  0.000000000000000000e+00  9.961787864978768994e+03  9.962835457023758863e+03  9.962841598688588419e+03  9.962842057041907537e+03  9.962842515389615073e+03  9.962842519973064555e+03 
       147  0.000000000000000000e+00  9.961786755572824404e+03  9.962834484465514834e+03  9.962840627057676102e+03  9.962841085480267793e+03  9.962841543897253359e+03  9.962841548481394057e+03 
       148  0.000000000000000000e+00  9.961780200278846678e+03  9.962827536673135910e+03  9.962833676917391131e+03  9.962834135164734107e+03  9.962834593406472777e+03  9.962834597988861788e+03 
       149  0.000000000000000000e+00  9.961766720313447877e+03  9.962812897830654038e+03  9.962819030955432027e+03  9.962819488671291765e+03  9.962819946381530826e+03  9.962819950958606569e+03 
       150  0.000000000000000000e+00  9.961746867498113716e+03  9.962791045600362850e+03  9.962797166336753435e+03  9.962797623127742554e+03  9.962798079913074616e+03  9.962798084480900798e+03 
       151  0.000000000000000000e+00  9.961724619891270777e+03  9.962766204381488933e+03  9.962772308945626719e+03  9.962772764529205233e+03  9.962773220107083034e+03  9.962773224662831126e+03 
       152  0.000000000000000000e+00  9.961708279791233508e+03  9.962747373417354538e+03  9.962753462311287876e+03  9.962753916724874216e+03  9.962754371132697997e+03  9.962754375676748168e+03 
       153  0.000000000000000000e+00  9.961710049316943696e+03  9.962747924797355154e+03  9.962754005765964394e+03  9.962754459587691599e+03  9.962754913403614410e+03  9.962754917941747408e+03 
       154  0.000000000000000000e+00  9.961743441050086403e+03  9.962782839460351170e+03  9.962788929385524170e+03  9.962789383875686326e+03  9.962789838360038630e+03  9.962789842904850957e+03 
       155  0.000000000000000000e+00  9.961818055900384934e+03  9.962863049655841678e+03  9.962869173769215195e+03  9.962869630811514071e+03  9.962870087848057665e+03  9.962870092418394051e+03 
       156  0.000000000000000000e+00  9.961932149430256686e+03  9.962987319041983937e+03  9.962993505891759924e+03  9.962993967617578164e+03  9.962994429337788461e+03  9.962994433954962005e+03 
