     Count               Iteration-1              Iteration-10              Iteration-20              Iteration-30              Iteration-40              Iteration-50              Iteration-60              Iteration-70              Iteration-80              Iteration-88 
       221  0.000000000000000000e+00  9.149991461393681220e+02  9.090881019435119015e+02  9.091883401064606005e+02  9.092098115360593056e+02  9.091827055873718564e+02  9.091467137294470149e+02  9.091165516789791354e+02  9.090949652517373352e+02  9.090818247604591988e+02 
       222  0.000000000000000000e+00  9.150765545956193137e+02  9.089307660516651595e+02  9.089620831625888968e+02  9.090682378971995377e+02  9.091338777903372375e+02  9.091615615414148124e+02  9.091681800809080869e+02  9.091658842054098386e+02  9.091615316784793777e+02 
       223  0.000000000000000000e+00  9.151334320535157758e+02  9.091277378151798985e+02  9.088453852890751250e+02  9.088011085997088685e+02  9.088560066533445934e+02  9.089323128503646103e+02  9.089991233622049549e+02  9.090489010259826728e+02  9.090802423631424745e+02 
       224  0.000000000000000000e+00  9.147881365821947384e+02  9.096862416425396987e+02  9.095479790491390304e+02  9.093060869798614476e+02  9.091119445279364299e+02  9.089824847421124332e+02  9.089021359560102837e+02  9.088539238151018935e+02  9.088277048122751012e+02 
       225  0.000000000000000000e+00  9.140061660550700253e+02  9.090029524887107755e+02  9.094848931112597938e+02  9.096224744654816732e+02  9.096054113461229917e+02  9.095472109967356573e+02  9.094911991721496634e+02  9.094488613870357767e+02  9.094224186904611997e+02 
       226  0.000000000000000000e+00  9.142337140084348448e+02  9.075427082031532109e+02  9.079176111382979570e+02  9.085238879433055672e+02  9.090170521789980285e+02  9.093564395658459034e+02  9.095730470067519491e+02  9.097057105988254762e+02  9.097787800093248052e+02 
       227  0.000000000000000000e+00  9.169603419001559814e+02  9.098309807390414790e+02  9.084541664946569881e+02  9.076553143330497733e+02  9.072038726832839757e+02  9.069511445946595813e+02  9.068098605039950826e+02  9.067308040570956109e+02  9.066898702833002517e+02 
       228  0.000000000000000000e+00  9.161201710747679954e+02  9.123027020850530562e+02  9.117151320686582494e+02  9.110164180883728022e+02  9.105060344928356244e+02  9.101821212399285059e+02  9.099887144932990850e+02  9.098767855678567003e+02  9.098179806574886470e+02 
       229  0.000000000000000000e+00  9.084015965863435440e+02  9.088146194216188860e+02  9.127597813807215061e+02  9.151551338679404353e+02  9.165245566453342008e+02  9.172886835771034839e+02  9.177104100977767303e+02  9.179420787898375238e+02  9.180595988113813064e+02 
       230  0.000000000000000000e+00  9.080370424555926547e+02  8.973148102938976081e+02  8.946302521182464034e+02  8.932649864822533345e+02  8.925515937128077439e+02  8.921746025160463205e+02  8.919736479550283548e+02  8.918657458182144637e+02  8.918118045205637827e+02 
       231  0.000000000000000000e+00  9.217652371109929845e+02  9.081132689819978623e+02  9.037372231431876344e+02  9.015656195257712398e+02  9.004712593377525991e+02  8.999135885666848935e+02  8.996264697792390734e+02  8.994772869969257272e+02  8.994049008619628012e+02 
       232  0.000000000000000000e+00  9.643033988358453144e+02  9.797535125662501514e+02  9.884561793421314633e+02  9.925277269716854107e+02  9.944985234405627352e+02  9.954775659724747356e+02  9.959735696356639210e+02  9.962287111376897428e+02  9.963517901765479792e+02 
       233  0.000000000000000000e+00  8.305162496886107419e+02  8.165176987018476211e+02  8.123045661871586844e+02  8.104485200205801902e+02  8.095834052560383043e+02  8.091630355992062960e+02  8.089524716534024265e+02  8.088446533813345241e+02  8.087926750965676774e+02 
       234  0.000000000000000000e+00  7.259123543393501450e+02  7.155655547131367484e+02  7.125406719188127909e+02  7.110780132478173527e+02  7.103588456054295648e+02  7.100016367357627587e+02  7.098224131872988210e+02  7.097315568787705615e+02  7.096884141005643869e+02 
       235  0.000000000000000000e+00  6.345839051459171287e+02  6.375539468433179309e+02  6.411142237939927782e+02  6.429136058341148328e+02  6.438210907031624401e+02  6.442817137076995095e+02  6.445173895344897801e+02  6.446390197248587128e+02  6.446976888211789856e+02 
       236  0.000000000000000000e+00  5.483948057927703985e+02  5.480421617640279237e+02  5.486347854444684344e+02  5.486285125243424545e+02  5.485279321883399462e+02  5.484450934949131806e+02  5.483918551506253607e+02  5.483605100249818634e+02  5.483441017692880450e+02 
       237  0.000000000000000000e+00  4.585363653540494511e+02  4.523742324290959118e+02  4.515615923644800773e+02  4.514180637447681761e+02  4.514239454174991693e+02  4.514503308070605385e+02  4.514706729986991718e+02  4.514830553826478194e+02  4.514894356303381642e+02 
       238  0.000000000000000000e+00  3.713004344813505782e+02  3.622860785232854255e+02  3.591389009108305004e+02  3.576373191962463807e+02  3.569136369140853162e+02  3.565621612660671644e+02  3.563901482010589348e+02  3.563052808596324894e+02  3.562660894374180884e+02 
       239  0.000000000000000000e+00  2.799117404170914938e+02  2.832657718625027314e+02  2.860572648915868399e+02  2.873995370652953056e+02  2.880444178724599738e+02  2.883559919020758002e+02  2.885077500166649997e+02  2.885823542382442497e+02  2.886167195493836743e+02 
       240  0.000000000000000000e+00  1.767620371757956832e+02  1.834559139142432684e+02  1.871959694472907074e+02  1.888159772210382528e+02  1.895571507503719602e+02  1.899114723002632275e+02  1.900863198458210661e+02  1.901746176476036965e+02  1.902166624455309432e+02 
       241  0.000000000000000000e+00  4.726214682724310023e+01  2.734277142542846661e+01  1.944577964468569675e+01  1.577092172751166466e+01  1.400438007818532782e+01  1.313482219875306356e+01  1.269875362466336455e+01  1.247683506800301600e+01  1.237092981372285827e+01 
       242  0.000000000000000000e+00  7.639233218931862268e+01  8.266318481730611722e+01  8.660314251621466042e+01  8.858684088103801457e+01  8.958835818044667576e+01  9.009781093242014549e+01  9.035900688416238324e+01  9.049385393094901531e+01  9.055874259931280790e+01 
       243  0.000000000000000000e+00  7.961335804125269533e+01  8.333097271981482379e+01  8.573566431377410879e+01  8.697222523422458096e+01  8.761397168934408342e+01  8.795020574650300205e+01  8.812812685245499722e+01  8.822310689668270811e+01  8.827035781906313616e+01 
       244  0.000000000000000000e+00  7.014192297845417556e+01  6.397821248652955717e+01  6.036854807822954427e+01  5.817948329645175676e+01  5.692730472966992039e+01  5.622893728823164139e+01  5.584414322266666630e+01  5.563349458578711904e+01  5.552722498621131564e+01 
       245  0.000000000000000000e+00  5.393555632600127581e+01  5.169832538204169481e+01  5.222921642683920140e+01  5.286560370036607992e+01  5.333374957410895689e+01  5.363273634816563629e+01  5.381150732947583748e+01  5.391457150760292194e+01  5.396827826617422375e+01 
       246  0.000000000000000000e+00  4.399226935350228729e+01  4.468063621800252605e+01  4.596322564326634819e+01  4.672289000875118603e+01  4.715186474421464169e+01  4.739178752394830951e+01  4.752550601475939374e+01  4.759982876020360720e+01  4.763791271599421151e+01 
       247  0.000000000000000000e+00  3.759092059534216190e+01  3.767284493836434933e+01  3.721005717632533560e+01  3.660810661099993268e+01  3.612561147884886026e+01  3.579630601119683320e+01  3.558894425564032815e+01  3.546439483150147964e+01  3.539739331684520351e+01 
       248  0.000000000000000000e+00  2.882798577505326065e+01  2.781232491894490266e+01  2.734839563688822750e+01  2.723660313924234089e+01  2.726550020102657257e+01  2.732561705468702229e+01  2.737858852859641701e+01  2.741629657388835994e+01  2.743867302281258702e+01 
       249  0.000000000000000000e+00  1.849672716602639966e+01  1.806709404361579274e+01  1.831608857944008051e+01  1.860219068240821372e+01  1.881473441341033848e+01  1.895002184833785108e+01  1.903000136629844974e+01  1.907545780661688894e+01  1.909882833040603245e+01 
       250  0.000000000000000000e+00  6.792863793327455824e+00  6.429656280131904822e+00  6.483864528117377013e+00  6.399145062762786829e+00  6.291884044671228970e+00  6.207913864935236781e+00  6.152188957154555382e+00  6.118044407369846560e+00  6.099569990733741953e+00 
       251  0.000000000000000000e+00  1.985008619953368747e+00  1.989707110562270787e+00  2.099917124520237266e+00  2.096298981941730144e+00  2.057917712081130279e+00  2.020590824533980090e+00  1.993324737687119264e+00  1.975629768906927763e+00  1.965688539623593245e+00 
       252  0.000000000000000000e+00  6.238880332834277620e-02  1.056686122913670818e-02  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       253  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       254  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       255  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
