     Count               1-iterative               2-iterative               4-iterative               6-iterative               8-iterative              10-iterative              11-iterative 
       157  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       158  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       159  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       160  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       161  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989499058e+03 
       162  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989501786e+03 
       163  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989509972e+03 
       164  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989529981e+03 
       165  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989577274e+03 
       166  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989681866e+03 
       167  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989891960e+03 
       168  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731990273947e+03 
       169  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620467073e+03  7.246476731990862390e+03 
       170  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620467983e+03  7.246476731991498127e+03 
       171  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620469802e+03  7.246476731991422639e+03 
       172  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620482535e+03  7.246476731988381289e+03 
       173  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620527100e+03  7.246476731976987139e+03 
       174  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620681714e+03  7.246476731946268956e+03 
       175  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061621169203e+03  7.246476731877182829e+03 
       176  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061622614390e+03  7.246476731743063283e+03 
       177  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061626586154e+03  7.246476731520549947e+03 
       178  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061636738843e+03  7.246476731225943695e+03 
       179  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061660774969e+03  7.246476731001140251e+03 
       180  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061713115480e+03  7.246476731277884937e+03 
       181  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061816481371e+03  7.246476733033246092e+03 
       182  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042296625e+03  6.436219061996217533e+03  7.246476738082257725e+03 
       183  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042323910e+03  6.436219062251746436e+03  7.246476749190063856e+03 
       184  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042494895e+03  6.436219062472940095e+03  7.246476769480714211e+03 
       185  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229043428037e+03  6.436219062247228067e+03  7.246476800175587414e+03 
       186  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229047860004e+03  6.436219060489300318e+03  7.246476835258377832e+03 
       187  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229066487365e+03  6.436219054859533571e+03  7.246476851675618491e+03 
       188  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229136546652e+03  6.436219041105028737e+03  7.246476795028961533e+03 
       189  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229374404982e+03  6.436219012899476184e+03  7.246476564757824235e+03 
       190  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533230107958843e+03  6.436218963640533730e+03  7.246476010996343575e+03 
       191  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533232171387681e+03  6.436218893043374919e+03  7.246474967993312930e+03 
       192  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533237473841837e+03  6.436218822881828601e+03  7.246473363202415385e+03 
       193  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533249900234296e+03  6.436218826562479990e+03  7.246471447298190469e+03 
       194  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533276273032243e+03  6.436219073439113345e+03  7.246470169206984792e+03 
       195  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533326122048493e+03  6.436219876030339037e+03  7.246471643519545978e+03 
       196  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533406811801797e+03  6.436221700665148092e+03  7.246479496323800959e+03 
       197  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851191000304e+03  5.387533506734069306e+03  6.436225056767902061e+03  7.246498624461794861e+03 
       198  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851208000578e+03  5.387533554327501406e+03  6.436230125472453437e+03  7.246533619699082919e+03 
       199  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851377000610e+03  5.387533338088868732e+03  6.436235958973566085e+03  7.246584970544261523e+03 
       200  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258852570000272e+03  5.387532381041756707e+03  6.436239148179971380e+03  7.246642474903366747e+03 
       201  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258859174999998e+03  5.387529799480604197e+03  6.436232131479078816e+03  7.246676513685777536e+03 
       202  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258889188000467e+03  5.387524262962823741e+03  6.436201912064963835e+03  7.246630264567311315e+03 
       203  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030259004657000332e+03  5.387514334159743157e+03  6.436130922952514993e+03  7.246419551966511790e+03 
       204  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030259388045999913e+03  5.387499679873880268e+03  6.436002883165287130e+03  7.245950667420472200e+03 
       205  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030260502645000088e+03  5.387483808698571011e+03  6.435817119702799573e+03  7.245167916841430269e+03 
       206  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030263364891100537e+03  5.387478787230205853e+03  6.435613469784543668e+03  7.244137188637133477e+03 
       207  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030269886746800239e+03  5.387511459081599241e+03  6.435505182374975448e+03  7.243156200657032969e+03 
       208  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030283009729700098e+03  5.387628371708970008e+03  6.435707214990105967e+03  7.242852277986215995e+03 
       209  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030305873758999951e+03  5.387893131192047804e+03  6.436534550727317765e+03  7.244194792190715816e+03 
       210  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030338283781500650e+03  5.388364673334046529e+03  6.438330004582468973e+03  7.248316732589942148e+03 
       211  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030367945544800477e+03  5.389042817102856134e+03  6.441280750671704482e+03  7.256052802989355769e+03 
       212  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030353702333700312e+03  5.389769401026834203e+03  6.445097316081021745e+03  7.267152728727779504e+03 
       213  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030202719453600366e+03  5.390100340013798814e+03  6.448614162036231392e+03  7.279332103311220635e+03 
       214  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.029750050420500429e+03  5.389196257109326325e+03  6.449460883509897030e+03  7.287514061084885725e+03 
       215  0.000000000000000000e+00  0.000000000000000000e+00  2.273590999999999894e+03  4.028767481312200289e+03  5.385853764737859819e+03  6.444139206901523721e+03  7.283981116929242489e+03 
       216  0.000000000000000000e+00  0.000000000000000000e+00  2.273599999999999909e+03  4.027032973406200654e+03  5.378786311732193099e+03  6.428761452655515313e+03  7.259924973540048995e+03 
       217  0.000000000000000000e+00  0.000000000000000000e+00  2.273652999999999793e+03  4.024547674329000074e+03  5.367374856406951949e+03  6.400858784036365250e+03  7.209033769242660128e+03 
       218  0.000000000000000000e+00  0.000000000000000000e+00  2.273865999999999985e+03  4.021918948729400199e+03  5.352827097218357267e+03  6.361938300424431873e+03  7.132260024923939454e+03 
       219  0.000000000000000000e+00  0.000000000000000000e+00  2.274537000000000262e+03  4.021012854873799370e+03  5.339917766692867190e+03  6.320951218475925089e+03  7.043775002151058288e+03 
       220  0.000000000000000000e+00  0.000000000000000000e+00  2.276208000000000538e+03  4.025297006597800191e+03  5.337781496953009992e+03  6.295671098330614768e+03  6.973053057503596392e+03 
       221  0.000000000000000000e+00  0.000000000000000000e+00  2.279655000000000200e+03  4.039720004448599866e+03  5.359469794378889674e+03  6.311623424968845939e+03  6.962797904509200634e+03 
       222  0.000000000000000000e+00  0.000000000000000000e+00  2.285574000000000069e+03  4.068769814360699911e+03  5.416960956579909180e+03  6.392533933789057301e+03  7.053241997815094692e+03 
       223  0.000000000000000000e+00  0.000000000000000000e+00  2.294295999999999822e+03  4.114743248194399712e+03  5.516784551451444713e+03  6.552074112059101935e+03  7.268750810455657302e+03 
       224  0.000000000000000000e+00  0.000000000000000000e+00  2.303489099999999780e+03  4.171953030787900389e+03  5.649518899708201388e+03  6.777407108753461216e+03  7.594138000519512389e+03 
       225  0.000000000000000000e+00  0.000000000000000000e+00  2.306451000000000022e+03  4.224466696651000348e+03  5.788085571707898453e+03  7.029081794392452139e+03  7.977116408987323666e+03 
       226  0.000000000000000000e+00  0.000000000000000000e+00  2.282373299999999745e+03  4.227642598604499653e+03  5.861451238179561187e+03  7.207658534725720529e+03  8.288445745159551734e+03 
       227  0.000000000000000000e+00  0.000000000000000000e+00  2.210609599999999773e+03  4.137685145445999296e+03  5.800372546921891626e+03  7.216413168887205757e+03  8.402214407896579360e+03 
       228  0.000000000000000000e+00  0.000000000000000000e+00  2.068593699999999899e+03  3.907128253245100041e+03  5.530036506631131488e+03  6.950663917804720768e+03  8.181312930614484685e+03 
       229  0.000000000000000000e+00  0.000000000000000000e+00  1.877721800000000258e+03  3.576165345475600134e+03  5.106478887166109416e+03  6.478995834144772743e+03  7.703260947270806355e+03 
       230  0.000000000000000000e+00  0.000000000000000000e+00  1.657259500000000116e+03  3.180161243536300390e+03  4.577542963517501448e+03  5.857659369867766145e+03  7.028196595127955334e+03 
       231  0.000000000000000000e+00  0.000000000000000000e+00  1.426573399999999992e+03  2.755113949675399908e+03  3.992719306577776479e+03  5.146093237535353182e+03  6.221553029459077152e+03 
       232  0.000000000000000000e+00  0.000000000000000000e+00  1.191364600000000110e+03  2.311092852758200024e+03  3.364838104071444377e+03  4.358004719861854937e+03  5.295751607799697922e+03 
       233  0.000000000000000000e+00  0.000000000000000000e+00  9.557309999999999945e+02  1.857417023980199929e+03  2.709428126597441860e+03  3.515988257237469952e+03  4.281176803492551699e+03 
       234  0.000000000000000000e+00  0.000000000000000000e+00  7.256988999999999805e+02  1.408626778250600182e+03  2.052000714674419214e+03  2.658958742532635824e+03  3.232560469495572306e+03 
       235  0.000000000000000000e+00  0.000000000000000000e+00  5.199660000000000082e+02  1.004918383712999912e+03  1.457077334626432958e+03  1.878623862027475980e+03  2.271700029267432456e+03 
       236  0.000000000000000000e+00  0.000000000000000000e+00  3.570165000000000646e+02  6.852129732418000003e+02  9.860062889432025486e+02  1.260795646098737052e+03  1.510962649652193022e+03 
       237  0.000000000000000000e+00  0.000000000000000000e+00  2.569070000000000391e+02  4.906573526298000161e+02  7.020772497512363088e+02  8.919856778484808046e+02  1.061194440942416350e+03 
       238  0.000000000000000000e+00  0.000000000000000000e+00  1.999121000000000095e+02  3.820910524545000158e+02  5.469721119738145489e+02  6.949878970051504439e+02  8.265683959911453940e+02 
       239  0.000000000000000000e+00  0.000000000000000000e+00  1.680099999999999909e+02  3.233627767143999563e+02  4.662633469903958598e+02  5.969158701686511677e+02  7.155236495452356849e+02 
       240  0.000000000000000000e+00  0.000000000000000000e+00  1.431294000000000040e+02  2.780191606533000481e+02  4.047546498561369503e+02  5.234209902595544008e+02  6.341030595712377362e+02 
       241  0.000000000000000000e+00  0.000000000000000000e+00  1.198016000000000076e+02  2.348251474001999668e+02  3.451016990129536453e+02  4.506622509068932914e+02  5.515377384599876223e+02 
       242  0.000000000000000000e+00  0.000000000000000000e+00  9.619349999999998602e+01  1.899658616014999950e+02  2.813268000239423827e+02  3.702860177184613235e+02  4.568532043755729433e+02 
       243  0.000000000000000000e+00  0.000000000000000000e+00  7.253819999999998913e+01  1.440304830620000018e+02  2.144794139301637870e+02  2.838875551415287077e+02  3.522574670268791124e+02 
       244  0.000000000000000000e+00  0.000000000000000000e+00  4.950530000000000541e+01  9.863207678130000033e+01  1.473808837195132071e+02  1.957522738911231954e+02  2.437468000735543683e+02 
       245  0.000000000000000000e+00  0.000000000000000000e+00  2.917239999999999966e+01  5.823444679819999692e+01  8.718623397300058286e+01  1.160278550740056005e+02  1.447594036220251610e+02 
       246  0.000000000000000000e+00  0.000000000000000000e+00  1.359370000000000012e+01  2.716220559990000183e+01  4.070552799850000270e+01  5.422367839300000725e+01  6.771666797899999324e+01 
       247  0.000000000000000000e+00  0.000000000000000000e+00  4.999000000000000554e+00  9.994000400000000894e+00  1.498500199999999971e+01  1.997200559999999925e+01  2.495501199999999997e+01 
       248  0.000000000000000000e+00  0.000000000000000000e+00  1.199899999999999967e+00  2.399399999999999977e+00  3.598499999999999588e+00  4.797200000000000131e+00  5.995499999999999829e+00 
       249  0.000000000000000000e+00  0.000000000000000000e+00  2.000000000000000111e-01  4.000000000000000222e-01  5.999999999999999778e-01  7.999999999999999334e-01  9.999999999999998890e-01 
       250  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       251  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       252  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       253  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       254  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       255  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
