RMS,0.132356623,Time,2018/1/8 4:32,,
count,purpose,ResidualError,TimeDistribution,Working,spot
3171,392.5280794,0.00797391,2494.939452,392.5201055,0
3172,392.2580419,0.008450105,2494.835705,392.2495918,0
3173,391.9879529,0.009046604,2494.661855,391.9789063,0
3174,391.7175565,0.009506582,2494.437664,391.7080499,0
3175,391.4471112,0.010087677,2494.143733,391.4370235,0
3176,391.1763578,0.010529444,2493.800011,391.1658284,0
3177,390.9055558,0.011090266,2493.387425,390.8944655,0
3178,390.6344477,0.011511244,2492.92632,390.6229365,0
3179,390.3632912,0.012048819,2492.397647,390.3512424,0
3180,390.091828,0.012443259,2491.82197,390.0793847,0
3181,389.820318,0.01295545,2491.180343,389.8073626,0
3182,389.5485019,0.013326752,2490.493428,389.5351751,0
3183,389.276641,0.013819196,2489.742241,389.2628218,0
3184,389.0044736,0.014171485,2488.947271,388.9903021,0
3185,388.7322607,0.014645102,2488.08935,388.7176156,0
3186,388.4597429,0.014980819,2487.189137,388.4447621,0
3187,388.1871821,0.015440798,2486.227286,388.1717413,0
3188,387.9143156,0.015762299,2485.224279,387.8985533,0
3189,387.6414064,0.016208361,2484.160678,387.625198,0
3190,387.3681927,0.016516914,2483.056923,387.3516758,0
3191,387.0949367,0.01694998,2481.893485,387.0779867,0
3192,386.8213767,0.017245346,2480.690884,386.8041314,0
3193,386.5477763,0.017667731,2479.429543,386.5301086,0
3194,386.2738711,0.017953502,2478.129912,386.2559176,0
3195,385.999927,0.018369243,2476.772492,385.9815578,0
3196,385.725679,0.01865021,2475.377657,385.7070288,0
3197,385.4513926,0.019062192,2473.92583,385.4323304,0
3198,385.1768021,0.019339423,2472.437742,385.1574627,0
3199,384.9021746,0.019748975,2470.893848,384.8824256,0
3200,384.6272442,0.020024529,2469.315056,384.6072197,0
3201,384.352277,0.02043184,2467.681986,384.3318452,0
3202,384.0770074,0.020710364,2466.015563,384.056297,0
3203,383.8017015,0.021139478,2464.296472,383.780562,0
3204,383.526094,0.021452972,2462.545635,383.504641,0
3205,383.2504519,0.021916529,2460.743706,383.2285354,0
3206,382.9745088,0.02226238,2458.91154,382.9522464,0
3207,382.6985303,0.022754781,2457.029644,382.6757755,0
3208,382.4222514,0.023127374,2455.11881,382.399124,0
3209,382.1459396,0.023646306,2453.159356,382.1222933,0
3210,381.8693271,0.024042399,2451.172087,381.8452847,0
3211,381.5926826,0.024582975,2449.137064,381.5680996,0
3212,381.3157383,0.024998718,2447.074999,381.2907396,0
3213,381.0387614,0.025555228,2444.966052,381.0132062,0
3214,380.7614863,0.025985306,2442.830863,380.735501,0
3215,380.4841805,0.026554825,2440.649597,380.4576257,0
3216,380.2065758,0.026993954,2438.442732,380.1795818,0
3217,379.9289416,0.027573617,2436.190073,379.901368,0
3218,379.6510078,0.028025055,2433.911922,379.6229827,0
3219,379.3730463,0.028621363,2431.5879,379.3444249,0
3220,379.0947869,0.029093344,2429.238364,379.0656936,0
3221,378.8164996,0.029711872,2426.842886,378.7867877,0
3222,378.5379149,0.030208177,2424.421938,378.5077067,0
3223,378.2593033,0.030853384,2421.955064,378.2284499,0
3224,377.9803942,0.03137736,2419.462524,377.9490168,0
3225,377.7014596,0.032052453,2416.923616,377.6694071,0
3226,377.4222279,0.032607222,2414.358501,377.3896207,0
3227,377.1429718,0.033314418,2411.74618,377.1096574,0
3228,376.8634195,0.03390208,2409.106601,376.8295174,0
3229,376.5838426,0.034636509,2406.418638,376.5492061,0
3230,376.3039707,0.035242117,2403.701983,376.2687286,0
3231,376.0240755,0.035985568,2400.935048,375.9880899,0
3232,375.7438853,0.036590229,2398.137622,375.7072951,0
3233,375.4636728,0.037323996,2395.288049,375.4263488,0
3234,375.1831661,0.037910212,2392.406247,375.1452559,0
3235,374.9026377,0.03861676,2389.470938,374.8640209,0
3236,374.6218145,0.039166005,2386.502641,374.5826485,0
3237,374.3409715,0.039828493,2383.480551,374.301143,0
3238,374.0598346,0.040325805,2380.425655,374.0195088,0
3239,373.7786785,0.040934465,2377.317598,373.737744,0
3240,373.497229,0.041381953,2374.177883,373.455847,0
3241,373.2157616,0.041945278,2370.986789,373.1738163,0
3242,372.9340012,0.042350676,2367.766301,372.8916505,0
3243,372.6522221,0.042873666,2364.497109,372.6093484,0
3244,372.3701515,0.043242534,2361.201562,372.326909,0
3245,372.0880643,0.043733167,2357.860799,372.0443311,0
3246,371.8056858,0.044071755,2354.49765,371.761614,0
3247,371.5232911,0.044534174,2351.093514,371.4787569,0
3248,371.2406046,0.044845535,2347.671827,371.1957591,0
3249,370.9579047,0.045284996,2344.214549,370.9126197,0
3250,370.6749124,0.045574226,2340.745565,370.6293382,0
3251,370.391907,0.045990567,2337.246989,370.3459164,0
3252,370.1086115,0.046255077,2333.742931,370.0623564,0
3253,369.8253028,0.046642841,2330.215944,369.77866,0
3254,369.5417046,0.046875787,2326.690531,369.4948288,0
3255,369.258094,0.047229352,2323.149432,369.2108646,0
3256,368.9741936,0.047424574,2319.61745,368.926769,0
3257,368.6902834,0.047739981,2316.077576,368.6425434,0
3258,368.4060826,0.047893287,2312.554805,368.3581893,0
3259,368.1218734,0.048165237,2309.032134,368.0737082,0
3260,367.8373745,0.048273178,2305.534836,367.7891013,0
3261,367.5528678,0.048497773,2302.056896,367.50437,0
3262,367.2680718,0.04855635,2298.602058,367.2195155,0
3263,366.9832689,0.048732142,2295.174917,366.9345368,0
3264,366.6981781,0.048745001,2291.779254,366.6494331,0
3265,366.4130797,0.048876135,2288.41961,366.3642036,0
3266,366.1276941,0.048846868,2285.099525,366.0788472,0
3267,365.8423024,0.048939281,2281.823629,365.7933631,0
3268,365.5566245,0.048874282,2278.593715,365.5077502,0
3269,365.2709409,0.048933457,2275.41122,365.2220074,0
3270,364.9849713,0.048837644,2272.276241,364.9361337,0
3271,364.6989983,0.048870595,2269.189397,364.6501277,0
3272,364.412739,0.04875058,2266.149748,364.3639884,0
3273,364.126476,0.048761462,2263.156844,364.0777145,0
3274,363.8399283,0.048623582,2260.208764,363.7913047,0
3275,363.5533784,0.048623447,2257.304297,363.504755,0
3276,363.2665438,0.048468038,2254.440829,363.2180758,0
3277,362.9797063,0.048398205,2251.616683,362.9313081,0
3278,362.6925856,0.048136438,2248.828932,362.6444492,0
3279,362.4054651,0.047968797,2246.075348,362.3574963,0
3280,362.1180604,0.047613383,2243.353031,362.070447,0
3281,361.8306565,0.04735767,2240.660016,361.7832988,0
3282,361.542969,0.04691958,2237.993423,361.4960494,0
3283,361.2552827,0.046586166,2235.35128,361.2086965,0
3284,360.9673136,0.046074711,2232.730833,360.9212389,0
3285,360.6793478,0.045672842,2230.130068,360.633675,0
3286,360.3910989,0.04509609,2227.546059,360.3460028,0
3287,360.1028542,0.044632468,2224.976595,360.0582217,0
3288,359.8143266,0.043995523,2222.418528,359.7703311,0
3289,359.5258047,0.043474477,2219.869416,359.4823302,0
3290,359.237,0.042781392,2217.325686,359.1942186,0
3291,358.9482016,0.042205942,2214.784961,358.9059957,0
3292,358.6591216,0.041460734,2212.243867,358.6176609,0
3293,358.370049,0.04083441,2209.700647,358.3292146,0
3294,358.080695,0.040037577,2207.152179,358.0406574,0
3295,357.7913491,0.039359691,2204.597242,357.7519894,0
3296,357.5017226,0.03851199,2202.033173,357.4632106,0
3297,357.212105,0.037783957,2199.45923,357.174321,0
3298,356.9222082,0.036887418,2196.873309,356.8853208,0
3299,356.6323202,0.036110929,2194.275252,356.5962093,0
3300,356.342153,0.035166571,2191.663485,356.3069864,0
3301,356.0519963,0.034343644,2189.038247,356.0176527,0
3302,355.7615605,0.033353131,2186.398432,355.7282074,0
3303,355.4711368,0.032486802,2183.744295,355.43865,0
3304,355.1804351,0.031455065,2181.074917,355.14898,0
3305,354.8897454,0.030547963,2178.390441,354.8591974,0
3306,354.5987775,0.029475496,2175.689873,354.569302,0
3307,354.3078236,0.028530996,2172.97343,354.2792926,0
3308,354.0165922,0.027424001,2170.240067,353.9891682,0
3309,353.7253751,0.026447353,2167.489857,353.6989277,0
3310,353.433881,0.025310702,2164.721594,353.4085703,0
3311,353.1424027,0.024306432,2161.935132,353.1180963,0
3312,352.8506482,0.023141306,2159.129197,352.8275069,0
3313,352.55891,0.02210699,2156.303578,352.536803,0
3314,352.2668963,0.020911382,2153.456835,352.2459849,0
3315,351.9748994,0.019846568,2150.588766,351.9550528,0
3316,351.6826277,0.018620582,2147.697782,351.6640071,0
3317,351.3903737,0.017524381,2144.783393,351.3728493,0
3318,351.0978454,0.016265275,2141.843892,351.0815801,0
3319,350.8053359,0.015135682,2138.878486,350.7902002,0
3320,350.5125526,0.01384239,2135.885261,350.4987102,0
3321,350.219789,0.012678732,2132.863255,350.2071103,0
3322,349.926752,0.011352045,2129.810289,349.9154,0
3323,349.6337359,0.010157436,2126.725238,349.6235785,0
3324,349.3404467,0.00880173,2123.605714,349.331645,0
3325,349.0471795,0.007580767,2120.450467,349.0395987,0
3326,348.7536398,0.006199418,2117.257185,348.7474404,0
3327,348.4601228,0.00495359,2114.024727,348.4551692,0
3328,348.1663337,0.003549174,2110.751314,348.1627845,0
3329,347.8725688,0.002283094,2107.436887,347.8702857,0
3330,347.5785321,0.000858705,2104.080621,347.5776734,0
3331,347.2845211,-0.000426087,2100.683553,347.2849472,0
3332,346.9902384,-0.001868163,2097.245778,346.9921066,0
3333,346.6959814,-0.003167475,2093.769238,346.6991489,0
3334,346.4014537,-0.004617999,2090.255161,346.4060717,0
3335,346.1069533,-0.005918853,2086.706565,346.1128722,0
3336,345.8121823,-0.007365966,2083.125675,345.8195483,0
3337,345.5174402,-0.008657133,2079.516144,345.5260973,0
3338,345.2224275,-0.010089284,2075.880269,345.2325168,0
3339,344.9274441,-0.011360051,2072.221599,344.9388042,0
3340,344.6321921,-0.01276649,2068.54224,344.6449586,0
3341,344.3369692,-0.014009291,2064.845576,344.3509785,0
3342,344.0414775,-0.015384381,2061.133261,344.0568619,0
3343,343.7460177,-0.016589147,2057.408389,343.7626068,0
3344,343.4502887,-0.017922873,2053.672188,343.4682116,0
3345,343.1545927,-0.019081321,2049.927113,343.173674,0
3346,342.8586278,-0.020367003,2046.17389,342.8789948,0
3347,342.5626965,-0.021475864,2042.414468,342.5841724,0
3348,342.266498,-0.022707617,2038.648805,342.2892056,0
3349,341.9703335,-0.023759968,2034.878481,341.9940935,0
3350,341.6739022,-0.024932083,2031.10347,341.6988343,0
3351,341.3775057,-0.025920713,2027.325187,341.4034264,0
3352,341.0808433,-0.027024864,2023.543524,341.1078682,0
3353,340.7842166,-0.027941231,2019.759793,340.8121578,0
3354,340.4873243,-0.028969471,2015.97376,340.5162938,0
3355,340.1904689,-0.029805962,2012.186968,340.2202749,0
3356,339.8933491,-0.030753372,2008.399108,339.9241025,0
3357,339.5962668,-0.031509503,2004.611605,339.6277763,0
3358,339.2989188,-0.032377001,2000.82419,339.3312958,0
3359,339.0016109,-0.033049431,1997.038243,339.0346603,0
3360,338.7040378,-0.033831831,1993.253557,338.7378696,0
3361,338.4065057,-0.034418405,1989.471296,338.4409241,0
3362,338.1087093,-0.035114499,1985.691009,338.1438238,0
3363,337.8109539,-0.035615003,1981.913958,337.8465689,0
3364,337.5129353,-0.036223919,1978.139782,337.5491592,0
3365,337.2149592,-0.036635576,1974.369439,337.2515948,0
3366,336.9167199,-0.037155641,1970.602367,336.9538755,0
3367,336.6185236,-0.037477639,1966.839401,336.6560012,0
3368,336.3200649,-0.037907453,1963.079722,336.3579724,0
3369,336.021651,-0.038137736,1959.324053,336.0597887,0
3370,335.7229748,-0.038475281,1955.571347,335.7614501,0
3371,335.4243441,-0.038613635,1951.822006,335.4629577,0
3372,335.1254511,-0.038860364,1948.074726,335.1643115,0
3373,334.8266053,-0.038905611,1944.329908,334.8655109,0
3374,334.5274979,-0.039059761,1940.586282,334.5665577,0
3375,334.2284392,-0.039011805,1936.844299,334.267451,0
3376,333.929119,-0.039071132,1933.102842,333.9681901,0
3377,333.6298474,-0.038928466,1929.362677,333.6687759,0
3378,333.3303155,-0.038893846,1925.62282,333.3692093,0
3379,333.0308333,-0.038657717,1921.884033,333.069491,0
3380,332.7310913,-0.038530039,1918.145393,332.7696213,0
3381,332.4314001,-0.038200374,1914.407782,332.4696005,0
3382,332.1314495,-0.037978836,1910.670235,332.1694283,0
3383,331.8315507,-0.037554448,1906.93379,331.8691051,0
3384,331.5313931,-0.037236679,1903.197778,331.5686298,0
3385,331.2312883,-0.036712712,1899.463297,331.268001,0
3386,330.9309252,-0.036293461,1895.729839,330.9672187,0
3387,330.6306164,-0.035666782,1891.998605,330.6662832,0
3388,330.3300494,-0.035144871,1888.269069,330.3651943,0
3389,330.0295371,-0.034414304,1884.542431,330.0639514,0
3390,329.7287675,-0.033792074,1880.818232,329.7625596,0
3391,329.4280539,-0.033028148,1877.097537,329.461082,0
3392,329.1270839,-0.032435429,1873.379784,329.1595193,0
3393,328.8261704,-0.031699717,1869.666149,328.8578701,0
3394,328.5250005,-0.031132706,1865.956046,328.5561332,0
3395,328.2238886,-0.030418785,1862.250629,328.2543074,0
3396,327.9225202,-0.029871229,1858.549296,327.9523914,0
3397,327.6212132,-0.029170925,1854.853214,327.6503841,0
3398,327.3196492,-0.028635146,1851.162019,327.3482843,0
3399,327.0181453,-0.027945722,1847.477371,327.046091,0
3400,326.7163861,-0.027417291,1843.799222,326.7438034,0
3401,326.4146894,-0.026731269,1840.12947,326.4414207,0
3402,326.1127373,-0.026204806,1836.468486,326.1389421,0
3403,325.8108474,-0.025519529,1832.818573,325.8363669,0
3404,325.5087043,-0.024990155,1829.18045,325.5336945,0
3405,325.2066238,-0.024303059,1825.556836,325.2309269,0
3406,324.9042911,-0.023775138,1821.948798,324.9280662,0
3407,324.6020215,-0.023093052,1818.359253,324.6251146,0
3408,324.2994988,-0.022575271,1814.789434,324.3220741,0
3409,323.9970425,-0.021904432,1811.242126,324.0189469,0
3410,323.6943328,-0.021402446,1807.718575,323.7157352,0
3411,323.3916905,-0.020750515,1804.221744,323.412441,0
3412,323.0887956,-0.020270535,1800.752833,323.1090661,0
3413,322.7859687,-0.019643648,1797.31475,322.8056123,0
3414,322.48289,-0.019191357,1793.908777,322.5020814,0
3415,322.1798805,-0.018592683,1790.537755,322.1984732,0
3416,321.8766189,-0.018169004,1787.202806,321.8947879,0
3417,321.5734281,-0.017597483,1783.906691,321.5910256,0
3418,321.2699866,-0.017199772,1780.650356,321.2871864,0
3419,320.9666152,-0.016655114,1777.436562,320.9832703,0
3420,320.6629945,-0.016282159,1774.266077,320.6792767,0
3421,320.3594453,-0.015759309,1771.141498,320.3752046,0
3422,320.0556468,-0.015406631,1768.063394,320.0710534,0
3423,319.7519212,-0.014901264,1765.033538,319.7668225,0
3424,319.4479466,-0.01456501,1762.051571,319.4625116,0
3425,319.1440453,-0.014075401,1759.118403,319.1581207,0
3426,318.8398961,-0.013753517,1756.232968,318.8536496,0
3427,318.5358224,-0.013274414,1753.39582,318.5490968,0
3428,318.2314993,-0.012961595,1750.605428,318.2444609,0
3429,317.9272534,-0.012486973,1747.862078,317.9397404,0
3430,317.6227599,-0.012173909,1745.163949,317.6349338,0
3431,317.3183433,-0.011696534,1742.510897,317.3300398,0
3432,317.0136798,-0.011378037,1739.900773,317.0250578,0
3433,316.7090938,-0.010893312,1737.333162,316.7199871,0
3434,316.4042624,-0.010564413,1734.805535,316.4148268,0
3435,316.0995102,-0.010066023,1732.316851,316.1095762,0
3436,315.7945118,-0.009722937,1729.864236,315.8042347,0
3437,315.4895935,-0.00920821,1727.446269,315.4988017,0
3438,315.18443,-0.008846478,1725.059453,315.1932765,0
3439,314.8793482,-0.008310514,1722.701858,314.8876587,0
3440,314.5740211,-0.007927079,1720.369577,314.5819482,0
3441,314.2687763,-0.007368261,1718.060321,314.2761446,0
3442,313.9632873,-0.007170592,1715.769713,313.9704579,0
3443,313.6578815,-0.006994304,1713.495078,313.6648758,0
3444,313.352232,-0.007154716,1711.232029,313.3593867,0
3445,313.0466676,-0.007311773,1708.978502,313.0539794,0
3446,312.7408593,-0.007783727,1706.730639,312.748643,0
3447,312.4351366,-0.008230662,1704.486878,312.4433673,0
3448,312.129171,-0.008971165,1702.244065,312.1381422,0
3449,311.8232921,-0.009666015,1700.001154,311.8329581,0
3450,311.5171702,-0.010635765,1697.755352,311.527806,0
3451,311.2111379,-0.011538937,1695.506147,311.2226768,0
3452,310.9048633,-0.012699004,1693.251158,310.9175623,0
3453,310.5986762,-0.013778006,1690.990252,310.6124542,0
3454,310.2922491,-0.015095735,1688.721253,310.3073448,0
3455,309.9859113,-0.016315418,1686.444417,310.0022267,0
3456,309.679333,-0.01775972,1684.157894,309.6970927,0
3457,309.3728457,-0.019090298,1681.862384,309.391936,0
3458,309.0661184,-0.020631971,1679.55656,309.0867504,0
3459,308.7594826,-0.022047262,1677.241295,308.7815299,0
3460,308.4526064,-0.023662489,1674.915439,308.4762689,0
3461,308.1458252,-0.025136847,1672.580533,308.170962,0
3462,307.8388042,-0.026800057,1670.235786,307.8656043,0
3463,307.5318768,-0.028313783,1667.882928,307.5601906,0
3464,307.2247114,-0.030005017,1665.521588,307.2547164,0
3465,306.9176411,-0.03153622,1663.15376,306.9491773,0
3466,306.6103317,-0.033237414,1660.779397,306.6435691,0
3467,306.3031195,-0.034768289,1658.400558,306.3378878,0
3468,305.9956695,-0.036460213,1656.017252,306.0321297,0
3469,305.6883171,-0.037974131,1653.631351,305.7262912,0
3470,305.380728,-0.039640439,1651.242513,305.4203684,0
3471,305.0732369,-0.041120721,1648.852255,305.1143576,0
3472,304.7655092,-0.042746191,1646.45999,304.8082554,0
3473,304.4578811,-0.044177388,1644.066996,304.5020585,0
3474,304.1500176,-0.045746368,1641.672331,304.195764,0
3475,303.8422542,-0.047114761,1639.276785,303.889369,0
3476,303.5342552,-0.048615638,1636.879005,303.5828708,0
3477,303.2263581,-0.049908798,1634.479575,303.2762669,0
3478,302.9182264,-0.051328288,1632.076635,302.9695547,0
3479,302.6101972,-0.052534617,1629.670561,302.6627318,0
3480,302.3019334,-0.053862684,1627.259199,302.3557961,0
3481,301.9937742,-0.054971304,1625.255616,302.0487455,0
3482,301.6853812,-0.056197779,1624.246246,301.741579,0
3483,301.3770922,-0.05720322,1623.230013,301.4342954,0
3484,301.06857,-0.058323815,1622.205651,301.1268938,0
3485,300.7601541,-0.059219088,1621.17399,300.8193732,0
3486,300.4515048,-0.060227973,1620.133808,300.5117328,0
3487,300.1429647,-0.061007252,1619.085919,300.203972,0
3488,299.8341905,-0.061899839,1618.028958,299.8960903,0
3489,299.5255249,-0.062562694,1616.963652,299.5880876,0
3490,299.2166279,-0.063335591,1615.888757,299.2799635,0
3491,298.9078404,-0.063877426,1614.804919,298.9717178,0
3492,298.5988209,-0.06452972,1613.710972,298.6633506,0
3493,298.2899121,-0.06494971,1612.607821,298.3548618,0
3494,297.9807739,-0.065477317,1611.494182,298.0462512,0
3495,297.6717456,-0.065773099,1610.370951,297.7375187,0
3496,297.3624872,-0.066177095,1609.236789,297.4286643,0
3497,297.0533422,-0.066345823,1608.092769,297.119688,0
3498,296.7439674,-0.066622659,1606.937566,296.8105901,0
3499,296.4347068,-0.066663683,1605.772254,296.5013705,0
3500,296.125216,-0.066813531,1604.59569,296.1920295,0
3501,295.8158411,-0.066726264,1603.408735,295.8825674,0
3502,295.5062371,-0.066747063,1602.210242,295.5729842,0
3503,295.1967489,-0.066531189,1601.001205,295.2632801,0
3504,294.887033,-0.066422458,1599.780338,294.9534555,0
3505,294.5774344,-0.066076238,1598.548728,294.6435106,0
3506,294.267608,-0.06583845,1597.30511,294.3334464,0
3507,293.9579002,-0.065363434,1596.050402,294.0232636,0
3508,293.647964,-0.064999142,1594.783428,293.7129631,0
3509,293.3381493,-0.064396568,1593.505027,293.4025459,0
3510,293.0281064,-0.063906491,1592.214027,293.0920129,0
3511,292.7181848,-0.063180472,1590.911156,292.7813653,0
3512,292.4080369,-0.062567306,1589.594955,292.4706042,0
3513,292.0980108,-0.061720051,1588.266022,292.1597309,0
3514,291.7877591,-0.060987674,1586.922706,291.8487468,0
3515,291.4776297,-0.060023888,1585.565307,291.5376536,0
3516,291.1672765,-0.059176864,1584.19175,291.2264534,0
3517,290.8570466,-0.058101555,1582.802202,290.9151482,0
3518,290.5465925,-0.05714765,1581.394429,290.6037402,0
3519,290.2362628,-0.055968636,1579.968272,290.2922314,0
3520,289.9257094,-0.054914698,1578.521119,289.9806241,0
3521,289.6152824,-0.053637764,1577.052508,289.6689202,0
3522,289.3046322,-0.052489581,1575.559661,289.3571218,0
3523,288.9941092,-0.051121654,1574.041926,289.0452309,0
3524,288.6833623,-0.049887014,1572.496185,288.7332493,0
3525,288.3727451,-0.048433892,1570.921825,288.421179,0
3526,288.061905,-0.047116714,1569.315457,288.1090217,0
3527,287.7511946,-0.045584641,1567.676257,287.7967792,0
3528,287.4402627,-0.044190792,1566.000812,287.4844535,0
3529,287.1294611,-0.042585235,1564.288098,287.1720463,0
3530,286.818438,-0.041121764,1562.534564,286.8595598,0
3531,286.5075469,-0.039448769,1560.738973,286.5469957,0
3532,286.1964349,-0.037921143,1558.897666,286.234356,0
3533,285.8854567,-0.036186094,1557.009387,285.9216428,0
3534,285.5742565,-0.034601437,1555.070412,285.6088579,0
3535,285.2631922,-0.032811222,1553.079505,285.2960034,0
3536,284.951908,-0.031173304,1551.033047,284.9830813,0
3537,284.6407591,-0.029334518,1548.930051,284.6700936,0
3538,284.3293904,-0.027652839,1546.767301,284.3570432,0
3539,284.0181581,-0.025774674,1544.54435,284.0439328,0
3540,283.7067066,-0.024057922,1542.258604,283.7307645,0
3541,283.3953942,-0.022146459,1539.910331,283.4175407,0
3542,283.0838625,-0.02040095,1537.497653,283.1042634,0
3543,282.7724696,-0.018461765,1535.021616,282.7909314,0
3544,282.4608597,-0.0166777,1532.480978,282.4775374,0
3545,282.149389,-0.014694805,1529.877316,282.1640838,0
3546,281.8377024,-0.012870537,1527.210078,281.8505729,0
3547,281.5261558,-0.010851156,1524.481335,281.537007,0
3548,281.2143924,-0.008995301,1521.691004,281.2233877,0
3549,280.9027719,-0.006944966,1518.841447,280.9097169,0
3550,280.5909353,-0.005060952,1515.932708,280.5959963,0
3551,280.2792415,-0.00298616,1512.967194,280.2822277,0
3552,279.9673326,-0.001080683,1509.944776,279.9684133,0
3553,279.6555678,0.001012558,1506.867775,279.6545552,0
3554,279.3435891,0.002933358,1503.73614,279.3406557,0
3555,279.031755,0.005038137,1500.551798,279.0267169,0
3556,278.719706,0.006965265,1497.314299,278.7127407,0
3557,278.4078057,0.009076439,1494.025644,278.3987293,0
3558,278.0956899,0.011005563,1490.685141,278.0846843,0
3559,277.7837228,0.013115218,1487.29446,277.7706076,0
3560,277.4715421,0.015041401,1483.852558,277.4565007,0
3561,277.1595101,0.017144818,1480.361294,277.1423653,0
3562,276.8472658,0.019062823,1476.819622,276.828203,0
3563,276.5351718,0.02115644,1473.229466,276.5140154,0
3564,276.2228654,0.023060836,1469.590082,276.1998046,0
3565,275.91071,0.025137405,1465.903599,275.8855726,0
3566,275.5983439,0.027022414,1462.169611,275.5713215,0
3567,275.2861292,0.029076084,1458.39051,275.2570531,0
3568,274.9737046,0.03093516,1454.566445,274.9427694,0
3569,274.6614325,0.03296007,1450.700317,274.6284724,0
3570,274.34895,0.034785835,1446.792644,274.3141642,0
3571,274.0366237,0.036777081,1442.846806,273.9998466,0
3572,273.7240854,0.038563139,1438.863882,273.6855223,0
3573,273.4117051,0.040511688,1434.847632,273.3711934,0
3574,273.0991141,0.042251627,1430.799582,273.0568625,0
3575,272.7866801,0.044148531,1426.723984,272.7425316,0
3576,272.4740378,0.045835334,1422.622674,272.4282025,0
3577,272.1615537,0.047676914,1418.500281,272.1138768,0
3578,271.8488605,0.049304303,1414.359122,271.7995562,0
3579,271.5363277,0.051085464,1410.204079,271.4852422,0
3580,271.2235862,0.052649745,1406.037616,271.1709365,0
3581,270.9110062,0.054366007,1401.864878,270.8566402,0
3582,270.5982182,0.055863374,1397.688525,270.5423548,0
3583,270.2855933,0.057511805,1393.513835,270.2280815,0
3584,269.9727606,0.058940063,1389.343684,269.9138205,0
3585,269.660091,0.060518835,1385.183463,269.5995722,0
3586,269.3472156,0.061878976,1381.036404,269.2853366,0
3587,269.0345035,0.063389309,1376.908182,268.9711142,0
3588,268.7215863,0.064680528,1372.802341,268.6569058,0
3589,268.4088347,0.066122584,1368.72492,268.3427121,0
3590,268.0958778,0.067343752,1364.679796,268.028534,0
3591,267.7830878,0.068715567,1360.673381,267.7143722,0
3592,267.4700922,0.069864767,1356.709687,267.4002274,0
3593,267.1572658,0.071165556,1352.795358,267.0861002,0
3594,266.8442343,0.072243013,1348.934407,266.7719913,0
3595,266.5313724,0.073471269,1345.133552,266.4579011,0
3596,266.2183063,0.074475018,1341.396605,266.1438313,0
3597,265.9054104,0.075627315,1337.730095,265.8297831,0
3598,265.5923121,0.076554195,1334.137533,265.5157579,0
3599,265.2793847,0.077627639,1330.625063,265.2017571,0
3600,264.9662548,0.078472462,1327.195723,264.8877823,0
3601,264.6532977,0.079462332,1323.855295,264.5738354,0
3602,264.3401385,0.080220694,1320.606357,264.2599178,0
3603,264.0271533,0.081122157,1317.454275,263.9460311,0
3604,263.7139675,0.081790583,1314.401294,263.6321769,0
3605,263.4009555,0.082599043,1311.452415,263.3183565,0
3606,263.087743,0.083171854,1308.609628,263.0045711,0
3607,262.7747064,0.083884216,1305.877542,262.6908222,0
3608,262.4614685,0.084358134,1303.257729,262.3771104,0
3609,262.1484101,0.084973926,1300.754391,262.0634362,0
3610,261.8351509,0.085351183,1298.368649,261.7497997,0
3611,261.522071,0.085870034,1296.104204,261.436201,0
3612,261.2087905,0.086150535,1293.961562,261.12264,0
3613,260.895691,0.086574395,1291.943433,260.8091166,0
3614,260.5823927,0.08676195,1290.049313,260.4956308,0
3615,260.2692751,0.087092994,1288.280512,260.1821821,0
3616,259.9559596,0.087189141,1286.634702,259.8687705,0
3617,259.6428255,0.087430039,1285.11124,259.5553955,0
3618,259.3294941,0.087437312,1283.705218,259.2420568,0
3619,259.0163462,0.087592234,1282.413878,258.928754,0
3620,258.7030019,0.087514857,1281.231173,258.615487,0
3621,258.3898416,0.087585515,1280.153981,258.3022561,0
3622,258.0764854,0.087423619,1279.175759,257.9890618,0
3623,257.7633144,0.087409737,1278.292973,257.6759047,0
3624,257.4499484,0.087163076,1277.49861,257.3627853,0
3625,257.136768,0.087063808,1276.788813,257.0497042,0
3626,256.8233938,0.086732025,1276.15637,256.7366618,0
3627,256.5102063,0.08654784,1275.597153,256.4236585,0
3628,256.1968249,0.086130162,1275.103699,256.1106947,0
3629,255.8836326,0.085861597,1274.67162,255.797771,0
3630,255.5702464,0.085358209,1274.293234,255.4848882,0
3631,255.2570504,0.085003269,1273.96429,255.1720471,0
3632,254.9436611,0.084412344,1273.677778,254.8592488,0
3633,254.6304633,0.08396961,1273.43058,254.5464937,0
3634,254.3170728,0.083290816,1273.216802,254.233782,0
3635,254.0038755,0.082761945,1273.034188,253.9211136,0
3636,253.6904858,0.081997388,1272.877897,253.6084884,0
3637,253.3772891,0.08138266,1273.315771,253.2959064,0
3638,253.0639014,0.080533792,1274.33248,252.9833676,0
3639,252.7507093,0.079837644,1275.372012,252.6708717,0
3640,252.4373258,0.078907468,1276.432627,252.3584183,0
3641,252.124138,0.07813086,1277.515759,252.0460071,0
3642,251.81076,0.077122333,1278.619458,251.7336377,0
3643,251.4975803,0.076270904,1279.745283,251.4213094,0
3644,251.1842103,0.07518837,1280.891244,251.1090219,0
3645,250.8710382,0.074263331,1282.058741,250.7967749,0
3646,250.5576773,0.07310887,1283.245962,250.4845684,0
