RMS,0.09999921,Time,2018/1/8 13:11,,
count,purpose,ResidualError,TimeDistribution,Working,spot
2816,297.3624872,-0.010263242,3452.41237,297.3727504,0
2817,297.0533422,-0.008225398,3451.428475,297.0615676,0
2818,296.7439674,-0.006344605,3450.166408,296.750312,0
2819,296.4347068,-0.00427946,3448.573716,296.4389863,0
2820,296.125216,-0.002377857,3446.705007,296.1275939,0
2821,295.8158411,-0.000296525,3444.509145,295.8161376,0
2822,295.5062371,0.001615803,3442.041718,295.5046213,0
2823,295.1967489,0.003700957,3439.252546,295.1930479,0
2824,294.887033,0.005611464,3436.197966,294.8814215,0
2825,294.5774344,0.00768904,3432.828542,294.5697454,0
2826,294.267608,0.009584443,3429.201225,294.2580236,0
2827,293.9579002,0.011640674,3425.266952,293.9462595,0
2828,293.647964,0.013506527,3421.083454,293.6344575,0
2829,293.3381493,0.015528485,3416.602198,293.3226208,0
2830,293.0281064,0.01735267,3411.880909,293.0107537,0
2831,292.7181848,0.019325245,3406.87086,292.6988596,0
2832,292.4080369,0.021094546,3401.629152,292.3869424,0
2833,292.0980108,0.023005477,3396.105679,292.0750053,0
2834,291.7877591,0.024706739,3390.357151,291.7630524,0
2835,291.4776297,0.026543214,3384.33205,291.4510865,0
2836,291.1672765,0.028165078,3378.0859,291.1391114,0
2837,290.8570466,0.029916584,3371.566825,290.82713,0
2838,290.5465925,0.031446663,3364.830336,290.5151458,0
2839,290.2362628,0.033101194,3357.824637,290.2031616,0
2840,289.9257094,0.03452859,3350.605734,289.8911808,0
2841,289.6152824,0.036076264,3343.121698,289.5792061,0
2842,289.3046322,0.037391133,3335.42892,289.2672411,0
2843,288.9941092,0.038820896,3327.475972,288.9552883,0
2844,288.6833623,0.040010944,3319.319316,288.6433514,0
2845,288.3727451,0.04131216,3310.907449,288.3314329,0
2846,288.061905,0.042368441,3302.297384,288.0195366,0
2847,287.7511946,0.043529766,3293.438193,287.7076648,0
2848,287.4402627,0.044441704,3284.387085,287.395821,0
2849,287.1294611,0.045453899,3275.093616,287.0840072,0
2850,286.818438,0.046211937,3265.615418,286.7722261,0
2851,286.5075469,0.047067911,3255.902231,286.460479,0
2852,286.1964349,0.047667157,3246.012717,286.1487677,0
2853,285.8854567,0.04836386,3235.89732,285.8370928,0
2854,285.5742565,0.048801264,3225.615583,285.5254552,0
2855,285.2631922,0.049337404,3215.118993,285.2138548,0
2856,284.951908,0.049616023,3204.4679,284.902292,0
2857,284.6407591,0.049992846,3193.614541,284.5907663,0
2858,284.3293904,0.0501126,3182.620305,284.2792778,0
2859,284.0181581,0.050332209,3171.437824,283.9678259,0
2860,283.7067066,0.050296029,3160.129328,283.6564106,0
2861,283.3953942,0.050363201,3148.647956,283.345031,0
2862,283.0838625,0.050175449,3137.056618,283.0336871,0
2863,282.7724696,0.05009195,3125.309072,282.7223776,0
2864,282.4608597,0.049757309,3113.469003,282.4111024,0
2865,282.149389,0.049529112,3101.49097,282.0998599,0
2866,281.8377024,0.049052989,3089.439203,281.7886494,0
2867,281.5261558,0.048686559,3077.268557,281.4774692,0
2868,281.2143924,0.048074071,3065.044335,281.1663183,0
2869,280.9027719,0.047577205,3052.721879,280.8551947,0
2870,280.5909353,0.046838197,3040.367159,280.5440971,0
2871,280.2792415,0.046218063,3027.935764,280.2330234,0
2872,279.9673326,0.045360215,3015.493827,279.9219724,0
2873,279.6555678,0.044626014,3002.996956,279.6109418,0
2874,279.3435891,0.04365879,2990.511474,279.2999303,0
2875,279.031755,0.042819204,2977.993151,278.9889358,0
2876,278.719706,0.041749089,2965.507945,278.6779569,0
2877,278.4078057,0.040814237,2953.010922,278.3669915,0
2878,278.0956899,0.039651844,2940.568218,278.0560381,0
2879,277.7837228,0.038628393,2928.134917,277.7450944,0
2880,277.4715421,0.037383076,2915.776541,277.434159,0
2881,277.1595101,0.036280575,2903.447518,277.1232295,0
2882,276.8472658,0.03496148,2891.212403,276.8123043,0
2883,276.5351718,0.033790851,2879.024672,276.5013809,0
2884,276.2228654,0.032407616,2866.947372,276.1904578,0
2885,275.91071,0.03117762,2854.932232,275.8795324,0
2886,275.5983439,0.029740721,2843.040648,275.5686032,0
2887,275.2861292,0.028461364,2831.222451,275.2576678,0
2888,274.9737046,0.026979678,2819.538507,274.9467249,0
2889,274.6614325,0.025660254,2807.937771,274.6357722,0
2890,274.34895,0.02414145,2796.480816,274.3248086,0
2891,274.0366237,0.022791886,2785.116475,274.0138318,0
2892,273.7240854,0.021244458,2773.905511,273.7028409,0
2893,273.4117051,0.01987104,2762.796476,273.3918341,0
2894,273.0991141,0.018303884,2751.85018,273.0808102,0
2895,272.7866801,0.016912419,2741.01485,272.7697677,0
2896,272.4740378,0.015332138,2730.351654,272.4587057,0
2897,272.1615537,0.0139311,2719.808603,272.1476226,0
2898,271.8488605,0.01234262,2709.446521,271.8365179,0
2899,271.5363277,0.010937587,2699.213363,271.5253901,0
2900,271.2235862,0.00934737,2689.169773,271.2142388,0
2901,270.9110062,0.007943431,2679.263495,270.9030628,0
2902,270.5982182,0.006356669,2669.555269,270.5918615,0
2903,270.2855933,0.004959595,2659.992361,270.2806337,0
2904,269.9727606,0.003382042,2650.635362,269.9693786,0
2905,269.660091,0.001996633,2641.431942,269.6580944,0
2906,269.3472156,0.000435444,2632.442425,269.3467802,0
2907,269.0345035,-0.000930518,2623.613771,269.035434,0
2908,268.7215863,-0.002468556,2615.006144,268.7240549,0
2909,268.4088347,-0.003805997,2606.565748,268.4126407,0
2910,268.0958778,-0.005312642,2598.351954,268.1011904,0
2911,267.7830878,-0.006614373,2590.310176,267.7897022,0
2912,267.4700922,-0.008082687,2582.499328,267.4781749,0
2913,267.1572658,-0.009340986,2574.864141,267.1666068,0
2914,266.8442343,-0.010762715,2567.462625,266.854997,0
2915,266.5313724,-0.011971534,2560.238759,266.5433439,0
2916,266.2183063,-0.013340562,2553.25028,266.2316469,0
2917,265.9054104,-0.014493947,2546.440661,265.9199043,0
2918,265.5923121,-0.015803797,2539.867145,265.6081159,0
2919,265.2793847,-0.016895547,2533.473256,265.2962802,0
2920,264.9662548,-0.018142295,2527.316267,264.9843971,0
2921,264.6532977,-0.019167663,2521.363779,264.6724654,0
2922,264.3401385,-0.020346434,2515.6246,264.3604849,0
2923,264.0271533,-0.02130159,2510.089819,264.0484549,0
2924,263.7139675,-0.02240778,2504.768391,263.7363753,0
2925,263.4009555,-0.023289841,2499.651219,263.4242453,0
2926,263.087743,-0.024322251,2494.746914,263.1120653,0
2927,262.7747064,-0.02512796,2490.046657,262.7998344,0
2928,262.4614685,-0.026084443,2485.559099,262.4875529,0
2929,262.1484101,-0.026810326,2481.275722,262.1752204,0
2930,261.8351509,-0.027686246,2477.205394,261.8628371,0
2931,261.522071,-0.02833156,2473.339579,261.5504026,0
2932,261.2087905,-0.029126527,2469.687002,261.237917,0
2933,260.895691,-0.029689034,2466.238406,260.92538,0
2934,260.5823927,-0.030399277,2462.980628,260.612792,0
2935,260.2692751,-0.030877314,2459.947679,260.3001524,0
2936,259.9559596,-0.03150229,2457.103069,259.9874619,0
2937,259.6428255,-0.031894651,2454.480453,259.6747202,0
2938,259.3294941,-0.032433869,2452.042232,259.361928,0
2939,259.0163462,-0.032739152,2449.820997,259.0490854,0
2940,258.7030019,-0.033191463,2447.778016,258.7361934,0
2941,258.3898416,-0.033410714,2445.945234,258.4232523,0
2942,258.0764854,-0.033778175,2444.283175,258.1102636,0
2943,257.7633144,-0.033913333,2442.822971,257.7972277,0
2944,257.4499484,-0.034197995,2441.524092,257.4841464,0
2945,257.136768,-0.034252346,2440.416621,257.1710203,0
2946,256.8233938,-0.034457563,2439.459041,256.8578514,0
2947,256.5102063,-0.034434082,2438.680805,256.5446404,0
2948,256.1968249,-0.034564408,2438.039608,256.2313893,0
2949,255.8836326,-0.034466604,2437.564535,255.9180992,0
2950,255.5702464,-0.034525789,2437.213043,255.6047722,0
2951,255.2570504,-0.034359289,2437.013843,255.2914097,0
2952,254.9436611,-0.034353215,2436.924186,254.9780143,0
2953,254.6304633,-0.034124802,2436.973156,254.6645881,0
2954,254.3170728,-0.034061559,2437.117639,254.3511344,0
2955,254.0038755,-0.033780368,2437.386893,254.0376559,0
2956,253.6904858,-0.03367091,2437.737777,253.7241567,0
2957,253.3772891,-0.033351246,2438.199357,253.4106403,0
2958,253.0639014,-0.033209883,2438.728726,253.0971113,0
2959,252.7507093,-0.032863712,2439.354788,252.783573,0
2960,252.4373258,-0.032703515,2440.034133,252.4700293,0
2961,252.124138,-0.032343686,2440.795791,252.1564817,0
2962,251.81076,-0.032170972,2441.596117,251.842931,0
2963,251.4975803,-0.031795081,2442.464049,251.5293754,0
2964,251.1842103,-0.031601967,2443.356096,251.2158123,0
2965,250.8710382,-0.031200072,2444.301143,250.9022383,0
2966,250.5576773,-0.030973933,2445.255506,250.5886512,0
2967,250.244517,-0.030531372,2446.248622,250.2750484,0
2968,249.9311671,-0.030261062,2447.236741,249.9614282,0
2969,249.6180193,-0.02976917,2448.24926,249.6477885,0
2970,249.3046823,-0.029446089,2449.242827,249.3341284,0
2971,248.991548,-0.028898325,2450.246889,249.0204463,0
2972,248.6782269,-0.028514885,2451.218151,248.7067418,0
2973,248.3651081,-0.027905378,2452.186431,248.3930135,0
2974,248.0518035,-0.027457674,2453.108381,248.0792612,0
2975,247.7387025,-0.02678134,2454.01403,247.7654838,0
2976,247.4254153,-0.02626619,2454.860206,247.4516815,0
2977,247.1123347,-0.025518585,2455.677179,247.1378533,0
2978,246.7990688,-0.02493055,2456.421835,246.8239993,0
2979,246.4860086,-0.024110301,2457.124679,246.5101189,0
2980,246.1727646,-0.023447476,2457.742737,246.1962121,0
2981,245.8597276,-0.022550519,2458.306624,245.8822781,0
2982,245.5465065,-0.021810755,2458.773384,245.5683173,0
2983,245.233496,-0.020832865,2459.173932,245.2543289,0
2984,244.9202998,-0.020013564,2459.465395,244.9403134,0
2985,244.6073166,-0.018953752,2459.679085,244.6262704,0
2986,244.2941472,-0.018053311,2459.772516,244.3122005,0
2987,243.9811926,-0.016911147,2459.777311,243.9981037,0
2988,243.6680529,-0.015928191,2459.651837,243.6839811,0
2989,243.3551282,-0.01470463,2459.428557,243.3698328,0
2990,243.0420195,-0.013640914,2459.065918,243.0556604,0
2991,242.7291275,-0.012337097,2458.597406,242.7414646,0
2992,242.4160525,-0.011194843,2457.981931,242.4272473,0
2993,242.1031931,-0.009816851,2457.253576,242.11301,0
2994,241.7901527,-0.008602246,2456.372103,241.7987549,0
2995,241.4773297,-0.00715446,2455.372371,241.4844842,0
2996,241.1643257,-0.005874882,2454.214353,241.1702006,0
2997,240.8515401,-0.004366335,2452.93267,240.8559064,0
2998,240.5385741,-0.003030932,2451.488196,240.541605,0
2999,240.225828,-0.001470843,2449.916666,240.2272988,0
3000,239.9129025,-8.89E-05,2448.179441,239.9129914,0
3001,239.6001985,0.001513317,2446.31342,239.5986852,0
3002,239.2873141,0.002930162,2444.281194,239.2843839,0
3003,238.9746533,0.004562924,2442.121455,238.9700904,0
3004,238.6618132,0.006004921,2439.796,238.6558083,0
3005,238.3491968,0.007656243,2437.335703,238.3415406,0
3006,238.0364022,0.009111059,2434.696325,238.0272911,0
3007,237.7238325,0.010769439,2431.909519,237.7130631,0
3008,237.4110854,0.012225071,2428.931885,237.3988603,0
3009,237.0985642,0.013878234,2425.796003,237.084686,0
3010,236.7858665,0.015322638,2422.459354,236.7705439,0
3011,236.4733957,0.01695887,2418.95557,236.4564368,0
3012,236.160749,0.018380521,2415.242813,236.1423685,0
3013,235.8483313,0.019990037,2411.35537,235.8283413,0
3014,235.5357366,0.021378239,2407.252166,235.5143584,0
3015,235.2233732,0.022951407,2402.9686,235.2004218,0
3016,234.9108344,0.024300008,2398.463938,234.8865344,0
3017,234.5985263,0.025828385,2393.774231,234.5726979,0
3018,234.2860435,0.027128495,2388.859462,234.258915,0
3019,233.9737932,0.028605886,2383.756335,233.9451873,0
3020,233.6613689,0.029851428,2378.425757,233.6315175,0
3021,233.3491779,0.031270683,2372.905306,233.3179072,0
3022,233.0368147,0.03245534,2367.156405,233.0043594,0
3023,232.7246862,0.033810321,2361.217273,232.6908759,0
3024,232.4123836,0.034923746,2355.049743,232.3774599,0
3025,232.100319,0.036205472,2348.69258,232.0641135,0
3026,231.788081,0.037240787,2342.108194,231.7508402,0
3027,231.4760805,0.038438159,2335.335775,231.4376423,0
3028,231.1639088,0.039385423,2328.33776,231.1245234,0
3029,230.8519754,0.04048954,2321.153621,230.8114859,0
3030,230.5398709,0.041337558,2313.745929,230.4985333,0
3031,230.2280075,0.042339044,2306.154344,230.1856685,0
3032,229.915972,0.043077148,2298.341496,229.8728949,0
3033,229.6041787,0.043963434,2290.347093,229.5602153,0
3034,229.2922148,0.044581364,2282.133346,229.2476334,0
3035,228.9804946,0.04534246,2273.740189,228.9351521,0
3036,228.6686048,0.04582974,2265.130193,228.6227751,0
3037,228.3569583,0.046453529,2256.344031,228.3105048,0
3038,228.0451437,0.04679912,2247.34477,227.9983446,0
3039,227.7335733,0.047276782,2238.174097,227.6862965,0
3040,227.4218359,0.047472618,2228.795889,227.3743633,0
3041,227.1103445,0.047798182,2219.25292,227.0625463,0
3042,226.7986848,0.047837014,2209.50999,226.7508478,0
3043,226.4872747,0.048006047,2199.610351,226.4392687,0
3044,226.1756955,0.047884826,2189.518631,226.1278107,0
3045,225.8643667,0.047892201,2179.277554,225.8164745,0
3046,225.5528712,0.047609544,2168.851267,225.5052617,0
3047,225.2416254,0.047452808,2158.282102,225.1941726,0
3048,224.930214,0.047005368,2147.533183,224.8832086,0
3049,224.6190549,0.046684887,2136.646556,224.57237,0
3050,224.3077298,0.046071987,2125.585367,224.2616578,0
3051,223.9966585,0.045586538,2114.392085,223.951072,0
3052,223.685422,0.044808849,2103.030032,223.6406132,0
3053,223.3744389,0.044158062,2091.542433,223.3302808,0
3054,223.063292,0.043216805,2079.893456,223.0200752,0
3055,222.7524026,0.042407467,2068.126961,222.7099951,0
3056,222.4413472,0.04130694,2056.20758,222.4000403,0
3057,222.1305507,0.040341788,2044.180185,222.0902089,0
3058,221.8195891,0.039088956,2032.010156,221.7805001,0
3059,221.5088871,0.037975343,2019.743326,221.4709118,0
3060,221.1980218,0.036579475,2007.345496,221.1614423,0
3061,220.887418,0.035328764,1994.863179,220.8520892,0
3062,220.576651,0.033800309,1982.262877,220.5428507,0
3063,220.2661448,0.032421068,1969.591703,220.2337237,0
3064,219.9554774,0.030771159,1956.81648,219.9247062,0
3065,219.6450719,0.029276954,1943.984862,219.6157949,0
3066,219.3345061,0.027518705,1931.063849,219.3069874,0
3067,219.0242041,0.025924152,1918.101501,218.9982799,0
3068,218.7137414,0.024071637,1905.065154,218.6896698,0
3069,218.4035437,0.0223909,1892.003072,218.3811528,0
3070,218.0931864,0.02046057,1878.88301,218.0727258,0
3071,217.783095,0.018710582,1865.753146,217.7643844,0
3072,217.4728446,0.016719677,1852.581187,217.4561249,0
3073,217.1628628,0.014920296,1839.415431,217.1479425,0
3074,216.8527214,0.012888242,1826.223434,216.8398332,0
3075,216.5428493,0.011057549,1813.053378,216.5317918,0
3076,216.232819,0.009004904,1799.872795,216.2238141,0
3077,215.9230599,0.007164915,1786.729877,215.915895,0
3078,215.6131425,0.005112227,1773.591952,215.6080303,0
3079,215.3034978,0.003282905,1760.507445,215.3002149,0
3080,214.9936955,0.001250557,1747.443339,214.9924449,0
3081,214.6841656,-0.000550051,1734.447949,214.6847157,0
3082,214.3744795,-0.002543943,1721.487986,214.3770234,0
3083,214.0650692,-0.004294702,1708.611807,214.0693639,0
3084,213.7555031,-0.006230689,1695.785717,213.7617338,0
3085,213.4462115,-0.007917503,1683.057516,213.454129,0
3086,213.1367659,-0.009780687,1670.392908,213.1465466,0
3087,212.8275969,-0.011385736,1657.839795,212.8389826,0
3088,212.5182717,-0.013162566,1645.363904,212.5314343,0
3089,212.2092273,-0.014670221,1633.013558,212.2238975,0
3090,211.9000286,-0.016340741,1620.754334,211.9163693,0
3091,211.5911084,-0.017737124,1608.634526,211.6088455,0
3092,211.2820359,-0.019286873,1596.619331,211.3013228,0
3093,210.9732447,-0.020551958,1584.755954,210.9937967,0
3094,210.6642996,-0.021964055,1573.00928,210.6862637,0
3095,210.3556378,-0.023081304,1561.426162,210.3787191,0
3096,210.0468228,-0.024336436,1549.971121,210.0711592,0
3097,209.7382938,-0.025285312,1538.690929,209.7635791,0
3098,209.4296112,-0.026363466,1527.54988,209.4559747,0
3099,209.1212145,-0.027126142,1516.594609,209.1483406,0
3100,208.8126661,-0.028006571,1505.788804,208.8406727,0
3101,208.5044057,-0.02855952,1495.178883,208.5329652,0
3102,208.1959932,-0.029220467,1484.728082,208.2252137,0
3103,207.8878697,-0.02954256,1474.482667,207.9174123,0
3104,207.5795962,-0.029960004,1464.405509,207.6095562,0
3105,207.2716113,-0.030028284,1454.542678,207.3016396,0
3106,206.963478,-0.030179405,1444.857242,206.9936574,0
3107,206.6556337,-0.029969796,1435.394507,206.6856035,0
3108,206.347642,-0.029830532,1426.116832,206.3774725,0
3109,206.0399422,-0.029315735,1417.068648,206.0692579,0
3110,205.7320952,-0.028858697,1408.211078,205.7609539,0
3111,205.4245393,-0.028013981,1399.587471,205.4525533,0
3112,205.1168372,-0.0272125,1391.157061,205.1440497,0
3113,204.8094298,-0.026149934,1382.962373,204.8355797,0
3114,204.5018754,-0.025340779,1374.961361,204.5272162,0
3115,204.1946171,-0.024341783,1367.195495,204.2189589,0
3116,203.8872123,-0.023596651,1359.62215,203.910809,0
3117,203.580105,-0.022662584,1352.283148,203.6027676,0
3118,203.2728531,-0.021983682,1345.136364,203.2948368,0
3119,202.9658976,-0.021120525,1338.22375,202.9870181,0
3120,202.6587984,-0.0205161,1331.503057,202.6793145,0
3121,202.352,-0.019729409,1325.016992,202.3717294,0
3122,202.045056,-0.019212735,1318.723437,202.0642687,0
3123,201.7384138,-0.018524467,1312.665091,201.7569383,0
3124,201.4316272,-0.018116407,1306.799477,201.4497436,0
3125,201.1251444,-0.017544471,1301.169035,201.1426889,0
3126,200.8185188,-0.01725918,1295.731056,200.835778,0
3127,200.5121952,-0.016818313,1290.527128,200.5290135,0
3128,200.2057309,-0.016667678,1285.514963,200.2223986,0
3129,199.8995715,-0.016364973,1280.736305,199.9159365,0
3130,199.593271,-0.016360685,1276.148693,199.6096317,0
3131,199.2872752,-0.016210787,1271.793991,199.303486,0
3132,198.9811395,-0.016355437,1267.629574,198.9974949,0
3133,198.6753123,-0.016340783,1263.69722,198.6916531,0
3134,198.3693441,-0.016611185,1259.954251,198.3859553,0
3135,198.0636862,-0.016709665,1256.442333,198.0803959,0
3136,197.7578868,-0.01708285,1253.118262,197.7749697,0
3137,197.4523988,-0.017272326,1250.023721,197.4696711,0
3138,197.1467711,-0.017724285,1247.115276,197.1644954,0
3139,196.8414565,-0.017980693,1244.434325,196.8594372,0
3140,196.5360029,-0.018489,1241.937432,196.5544919,0
3141,196.2308618,-0.018792687,1239.666007,196.2496545,0
3142,195.9255832,-0.019337185,1237.576098,195.9449204,0
3143,195.6206207,-0.019663539,1235.709546,195.6402842,0
3144,195.3155198,-0.02022132,1234.022229,195.3357411,0
3145,195.0107344,-0.020551425,1232.555899,195.0312858,0
3146,194.7058137,-0.021100126,1231.266849,194.7269138,0
3147,194.4012099,-0.021410421,1230.197528,194.4226203,0
3148,194.0964693,-0.021931824,1229.304233,194.1184011,0
3149,193.7920493,-0.022202425,1228.629736,193.8142517,0
3150,193.4874922,-0.02267613,1228.13084,193.5101683,0
3151,193.1832557,-0.022891232,1227.85068,193.2061469,0
3152,192.8788843,-0.023299949,1227.746251,192.9021842,0
3153,192.5748358,-0.023441004,1227.861253,192.5982768,0
3154,192.2706521,-0.023769794,1228.152788,192.2944219,0
3155,191.9667921,-0.023824584,1228.664606,191.9906167,0
3156,191.6627978,-0.024061343,1229.354092,191.6868591,0
3157,191.3591278,-0.024019408,1230.265726,191.3831472,0
3158,191.0553247,-0.024155336,1231.356433,191.07948,0
3159,190.7518488,-0.024007994,1232.670715,190.7758568,0
3160,190.4482395,-0.024037893,1234.165001,190.4722774,0
3161,190.144958,-0.023783518,1235.883283,190.1687415,0
3162,189.8415441,-0.023705462,1237.781504,189.8652496,0
3163,189.5384588,-0.023342845,1239.90293,189.5618016,0
3164,189.2352422,-0.02315636,1242.203185,189.2583986,0
3165,188.932357,-0.022683806,1244.725549,188.9550408,0
3166,188.6293401,-0.022389445,1247.425073,188.6517295,0
3167,188.3266554,-0.021810272,1250.34448,188.3484657,0
3168,188.0238402,-0.02141059,1253.438178,188.0452508,0
3169,187.7213583,-0.020727985,1256.747869,187.7420863,0
3170,187.4187463,-0.020228006,1260.227,187.4389743,0
3171,187.11647,-0.019446804,1263.916632,187.1359168,0
3172,186.814064,-0.018852291,1267.768825,186.8329163,0
3173,186.5119942,-0.017980215,1271.823924,186.5299744,0
3174,186.2097965,-0.017296716,1276.033467,186.2270932,0
3175,185.907935,-0.016339389,1280.437541,185.9242744,0
3176,185.605947,-0.015573192,1284.987462,185.6215202,0
3177,185.304297,-0.014535421,1289.723607,185.3188324,0
3178,185.0025201,-0.013693247,1294.597363,185.0162133,0
3179,184.7010842,-0.012580544,1299.649624,184.7136647,0
3180,184.399521,-0.011667912,1304.832076,184.4111889,0
3181,184.0983003,-0.010487391,1310.185577,184.1087877,0
3182,183.796953,-0.009510383,1315.661693,183.8064634,0
3183,183.4959483,-0.008269473,1321.301145,183.5042178,0
3184,183.1948191,-0.007233988,1327.054545,183.2020531,0
3185,182.8940349,-0.005936125,1332.962234,182.899971,0
3186,182.5931258,-0.004847917,1338.974119,182.5979737,0
3187,182.2925625,-0.003500739,1345.129918,182.2960632,0
3188,181.9918753,-0.00236857,1351.379065,181.9942439,0
3189,181.6915355,-0.00098465,1357.760645,181.6925202,0
3190,181.3910724,0.000175319,1364.223267,181.3908971,0
3191,181.0909572,0.001578065,1370.80505,181.0893791,0
3192,180.7907199,0.002748632,1377.453681,180.7879713,0
3193,180.4908334,0.004155499,1384.206421,180.4866779,0
3194,180.1908241,0.005320963,1391.009618,180.1855031,0
3195,179.8911671,0.006716985,1397.899406,179.8844501,0
3196,179.5913885,0.00786612,1404.821251,179.5835224,0
3197,179.2919625,0.00923964,1411.810991,179.2827229,0
3198,178.9924163,0.010361469,1418.813886,178.9820548,0
3199,178.6932241,0.01170321,1425.865968,178.6815209,0
3200,178.3939107,0.012786785,1432.912425,178.3811239,0
3201,178.094956,0.014089538,1439.989998,178.0808665,0
3202,177.7958798,0.015127809,1447.044449,177.780752,0
3203,177.4971616,0.016378074,1454.113136,177.4807835,0
3204,177.1983247,0.017360198,1461.141814,177.1809645,0
3205,176.8998467,0.018548901,1468.167614,176.8812978,0
3206,176.6012501,0.019463356,1475.135827,176.5817867,0
3207,176.3030134,0.020579348,1482.083035,176.2824341,0
3208,176.0046591,0.021416295,1488.954143,175.9832428,0
3209,175.706667,0.022451911,1495.785178,175.6842151,0
3210,175.4085584,0.023205257,1502.520216,175.3853531,0
3211,175.110812,0.024153464,1509.195788,175.0866585,0
3212,174.8129492,0.024816041,1515.756652,174.7881332,0
3213,174.5154515,0.02567325,1522.240321,174.4897783,0
3214,174.2178371,0.026241716,1528.59246,174.1915954,0
3215,173.920591,0.027005545,1534.851468,173.8935855,0
3216,173.6232279,0.027478061,1540.9643,173.5957498,0
3217,173.3262337,0.028144236,1546.971149,173.2980895,0
3218,173.0291237,0.028518038,1552.82008,173.0006057,0
3219,172.732384,0.029084929,1558.55195,172.7032991,0
3220,172.4355296,0.029358967,1564.115357,172.4061706,0
3221,172.1390454,0.029824839,1569.552129,172.1092206,0
3222,171.842449,0.02999964,1574.811588,171.8124494,0
3223,171.5462235,0.030366699,1579.935871,171.5158568,0
3224,171.2498849,0.030441331,1584.874806,171.2194436,0
3225,170.9539215,0.030711542,1589.671192,170.92321,0
3226,170.6578447,0.030688149,1594.275202,170.6271566,0
3227,170.3621442,0.030860989,1598.72975,170.3312832,0
3228,170.066332,0.03074188,1602.985348,170.0355901,0
3229,169.7708957,0.030818946,1607.085643,169.7400768,0
3230,169.4753495,0.030606589,1610.981163,169.4447429,0
3231,169.1801806,0.030592998,1614.716059,169.1495876,0
3232,168.8849008,0.030290777,1618.241262,168.85461,0
3233,168.5900016,0.030192973,1621.601498,168.5598086,0
3234,168.294993,0.02981081,1624.748251,168.2651822,0
3235,168.0003648,0.029636028,1627.726936,167.9707288,0
3236,167.705627,0.029180265,1630.489389,167.6764467,0
3237,167.4112726,0.028938887,1633.081698,167.3823337,0
3238,167.1168103,0.028422677,1635.456237,167.0883876,0
3239,166.8227304,0.028123191,1637.660202,166.7946072,0
3240,166.5285428,0.027550449,1639.64666,166.5009924,0
3241,166.234742,0.027199736,1641.462941,166.2075423,0
3242,165.9408345,0.026577991,1643.061932,165.9142565,0
3243,165.6473126,0.026178646,1644.490716,165.621134,0
3244,165.3536851,0.025511299,1645.701866,165.3281738,0
3245,165.0604463,0.025071469,1646.742209,165.0353748,0
3246,164.767101,0.024364593,1647.563929,164.7427364,0
3247,164.4741462,0.02388893,1648.213763,164.4502573,0
3248,164.1810847,0.02314818,1648.644295,164.1579365,0
3249,163.888417,0.022644432,1648.903045,163.8657726,0
3250,163.5956426,0.021878439,1648.942575,163.5737642,0
3251,163.3032637,0.021354369,1648.811131,163.2819093,0
3252,163.010778,0.020571798,1648.46152,162.9902062,0
3253,162.7186897,0.020038336,1647.942487,162.6986514,0
3254,162.4264953,0.019253915,1647.207293,162.4072414,0
3255,162.1346996,0.018727436,1646.305204,162.1159722,0
3256,161.8427996,0.017959584,1645.189921,161.82484,0
3257,161.5512974,0.017456737,1643.911576,161.5338407,0
3258,161.2596938,0.016723581,1642.424264,161.2429702,0
3259,160.9684881,0.016263954,1640.778438,160.9522241,0
3260,160.6771815,0.015582346,1638.928692,160.6615992,0
3261,160.3862755,0.015183453,1636.925674,160.371092,0
3262,160.0952688,0.014568635,1634.723857,160.0807002,0
3263,159.8046649,0.014244725,1632.374014,159.7904202,0
3264,159.5139598,0.013710722,1629.830638,159.5002491,0
3265,159.2236586,0.013475462,1627.144694,159.2101831,0
3266,158.9332574,0.013038449,1624.270834,158.920219,0
3267,158.6432632,0.012910801,1621.260585,158.6303524,0
3268,158.3531691,0.012589396,1618.06882,158.3405797,0
3269,158.0634807,0.012584324,1614.747554,158.0508964,0
3270,157.7736948,0.012396549,1611.251657,157.7612983,0
3271,157.4843176,0.012537119,1607.632837,157.4717805,0
3272,157.1948417,0.012503089,1603.84598,157.1823386,0
3273,156.9057774,0.012809864,1599.942417,156.8929675,0
3274,156.616614,0.012951455,1595.876532,156.6036625,0
3275,156.3278632,0.013442896,1591.699317,156.3144203,0
3276,156.0390162,0.013776527,1587.364718,156.0252397,0
3277,155.7505813,0.01446197,1582.924033,155.7361193,0
3278,155.4620504,0.014844436,1578.331488,155.447206,0
3279,155.1739352,0.015356075,1573.638723,155.1585791,0
3280,154.8857236,0.015490896,1568.800426,154.8702327,0
3281,154.5979291,0.015769095,1563.869114,154.58216,0
3282,154.3100392,0.015684963,1558.799897,154.2943542,0
3283,154.0225677,0.015762025,1553.645874,154.0068057,0
3284,153.7350015,0.015497284,1548.362606,153.7195042,0
3285,153.4478552,0.015416067,1543.003814,153.4324391,0
3286,153.160617,0.015015899,1537.525601,153.1456011,0
3287,152.873796,0.014814373,1531.982333,152.8589816,0
3288,152.5868854,0.014312201,1526.330616,152.5725732,0
3289,152.3003945,0.014026778,1520.625534,152.2863677,0
3290,152.0138141,0.0134544,1514.824146,152.0003597,0
3291,151.7276564,0.01311148,1508.982375,151.7145449,0
3292,151.4414071,0.01248705,1503.057067,151.42892,0
